case,frequency_real,frequency_imag,v(buf)_real,v(buf)_imag,v(hp)_real,v(hp)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rh)_real,i(rh)_imag,i(rl)_real,i(rl)_imag,i(vn)_real,i(vn)_imag,i(ch)_real,i(ch)_imag,i(cl)_real,i(cl)_imag
3,158489.3192461087,0.0,0.9997616563089206,-0.01488803746973223,0.9999989915636049,0.001004208831857872,0.0,0.0,1.0,0.0,-1.394237333407075e-05,-0.001003974458782633,0.0,0.0,-4.99832662651592e-05,6.941290948137002e-07,-0.0001000008991553521,-1.004218874028906e-07,9.99998991563605e-05,1.004208831857872e-07,9.997755986822547e-05,-1.38840630109496e-06,-4.99832662651592e-05,6.941290948137002e-07,0.0001000008991553521,1.004218874076097e-07,9.997755986822549e-05,-1.38840630109496e-06
3,164689.7865482841,0.0,0.99974160813007,-0.015547255702459,0.9999990660680989,0.0009664010703742058,0.0,0.0,1.0,0.0,-1.409106239805062e-05,-0.0009661562185832653,0.0,0.0,-4.998227139102474e-05,7.289775973370362e-07,-0.0001000009066058759,-9.664107344931061e-08,9.999990660680989e-05,9.664010703742058e-08,9.997556991924681e-05,-1.458109948387574e-06,-4.998227139102474e-05,7.289775973370362e-07,0.0001000009066058759,9.664107344872415e-08,9.997556991924681e-05,-1.458109948387574e-06
3,171132.8304161752,0.0,0.999719950064638,-0.01622932097898305,0.999999135068116,0.0009300167395976269,0.0,0.0,1.0,0.0,-1.422871688272388e-05,-0.0009297610279924208,0.0,0.0,-4.998119547892227e-05,7.648971858647668e-07,-0.0001000009135059467,-9.300260397915316e-08,9.99999135068116e-05,9.30016739597627e-08,9.997341787815207e-05,-1.529955995099063e-06,-4.998119547892227e-05,7.648971858647668e-07,0.0001000009135059467,9.300260397271227e-08,9.99734178781521e-05,-1.529955995099063e-06
3,177827.9410038893,0.0,0.9996965546801171,-0.01693523147085674,0.9999991989703324,0.0008950022491051575,0.0,0.0,1.0,0.0,-1.435614810321999e-05,-0.0008947352830100664,0.0,0.0,-4.998003219841562e-05,8.019404441469632e-07,-0.0001000009198962322,-8.950111991812282e-08,9.999991989703325e-05,8.950022491051576e-08,9.997109108282204e-05,-1.604049618784668e-06,-4.998003219841562e-05,8.019404441469632e-07,0.0001000009198962322,8.95011199177495e-08,9.997109108282204e-05,-1.604049618784668e-06
3,184784.979742226,0.0,0.9996712843405398,-0.01766601968445133,0.9999992581513792,0.0008613060260270767,0.0,0.0,1.0,0.0,-1.447410712169658e-05,-0.0008610273963688297,0.0,0.0,-4.997877470591661e-05,8.401615716682612e-07,-0.0001000009258143961,-8.613146390556992e-08,9.999992581513793e-05,8.613060260270767e-08,9.996857584476616e-05,-1.68049922880825e-06,-4.997877470591661e-05,8.401615716682612e-07,0.0001000009258143961,8.61314639024195e-08,9.996857584476613e-05,-1.68049922880825e-06
3,192014.1938638769,0.0,0.9996439904012495,-0.01842275388581913,0.9999993129600612,0.0008288784390973718,0.0,0.0,1.0,0.0,-1.458328917393481e-05,-0.0008285877215921576,0.0,0.0,-4.997741560473778e-05,8.796164586790962e-07,-0.0001000009312953191,-8.288867278660739e-08,9.999993129600612e-05,8.288784390973718e-08,9.996585736904235e-05,-1.759416616422698e-06,-4.997741560473778e-05,8.796164586790962e-07,0.0001000009312953191,8.288867278876309e-08,9.996585736904235e-05,-1.759416616422698e-06
3,199526.2314968846,0.0,0.9996145123397826,-0.01920653956655965,0.9999993637194132,0.0007976717255625511,0.0,0.0,1.0,0.0,-1.468433776694138e-05,-0.0007973684799068466,0.0,0.0,-4.997594690171053e-05,9.203627631362192e-07,-0.000100000936371305,-7.97679702568832e-08,9.999993637194133e-05,7.976717255625512e-08,9.996291966775496e-05,-1.840917108665281e-06,-4.997594690171053e-05,9.203627631362192e-07,0.000100000936371305,7.976797024796621e-08,9.996291966775496e-05,-1.84091710866528e-06
3,207332.157348592,0.0,0.9995826768178975,-0.02001852095143246,0.9999994107286048,0.0007676399208413188,0.0,0.0,1.0,0.0,-1.477784847170699e-05,-0.0007673236899027994,0.0,0.0,-4.997435996057648e-05,9.624599895939091e-07,-0.0001000009410722712,-7.676475971551966e-08,9.999994107286048e-05,7.676399208413187e-08,9.995974546663692e-05,-1.925119726152966e-06,-4.997435996057648e-05,9.624599895939091e-07,0.0001000009410722712,7.676475971426408e-08,9.995974546663692e-05,-1.925119726152966e-06
3,215443.4690031847,0.0,0.9995482966694167,-0.02085988254835003,0.9999994542647012,0.000738738790831643,0.0,0.0,1.0,0.0,-1.486437243347515e-05,-0.0007384090998368535,0.0,0.0,-4.997264545152091e-05,1.005969570079925e-06,-0.0001000009454259244,-7.387461781194204e-08,9.999994542647012e-05,7.38738790831643e-08,9.995631610418503e-05,-2.012147344851318e-06,-4.997264545152091e-05,1.005969570079925e-06,0.0001000009454259244,7.387461781300236e-08,9.995631610418501e-05,-2.012147344851318e-06
3,223872.1138568301,0.0,0.9995111698081365,-0.02173185074125451,0.9999994945842987,0.0007109257667656537,0.0,0.0,1.0,0.0,-1.494441962021171e-05,-0.0007105821224813907,0.0,0.0,-4.997079329676496e-05,1.050954946987641e-06,-0.0001000009494579245,-7.109328759025146e-08,9.999994945842988e-05,7.109257667656538e-08,9.995261142277567e-05,-2.102126861877312e-06,-4.997079329676496e-05,1.050954946987641e-06,0.0001000009494579245,7.109328760153562e-08,9.995261142277567e-05,-2.102126861877312e-06
3,232630.5067153586,0.0,0.9994710780496324,-0.02263569542623074,0.999999531925036,0.0006841598825165147,0.0,0.0,1.0,0.0,-1.501846182842271e-05,-0.0006838017724221374,0.0,0.0,-4.996879261173759e-05,1.097481658011469e-06,-0.0001000009531920355,-6.841667241075378e-08,9.999995319250361e-05,6.841598825165147e-08,9.994860965114608e-05,-2.19518936538086e-06,-4.996879261173759e-05,1.097481658011469e-06,0.0001000009531920355,6.841667242198582e-08,9.994860965114608e-05,-2.19518936538086e-06
3,241731.5480804062,0.0,0.9994277858403104,-0.02357273169103152,0.9999995665069947,0.0006584017142650414,0.0,0.0,1.0,0.0,-1.508693546403981e-05,-0.0006580286057131408,0.0,0.0,-4.996663164175824e-05,1.145617423128171e-06,-0.000100000956650266,-6.584082981597739e-08,9.999995665069948e-05,6.584017142650414e-08,9.994428727757745e-05,-2.291470308531837e-06,-4.996663164175824e-05,1.145617423128171e-06,0.000100000956650266,6.58408298291744e-08,9.994428727757745e-05,-2.291470308531838e-06
3,251188.6431509537,0.0,0.9993810388865716,-0.02454432153798546,0.9999995985339964,0.000633613322437281,0.0,0.0,1.0,0.0,-1.515024411476698e-05,-0.0006332246618003499,0.0,0.0,-4.99642976936332e-05,1.195432233642166e-06,-0.0001000009598529982,-6.336196586853582e-08,9.999995985339965e-05,6.33613322437281e-08,9.993961891306864e-05,-2.391109687618511e-06,-4.99642976936332e-05,1.195432233642166e-06,0.0001000009598529982,6.336196585820657e-08,9.993961891306862e-05,-2.391109687618511e-06
3,261015.7215682491,0.0,0.9993305626764235,-0.02555187565002116,0.9999996281948045,0.000609758195827619,0.0,0.0,1.0,0.0,-1.520876092905517e-05,-0.0006093534076285525,0.0,0.0,-4.996177706177718e-05,1.246998443267837e-06,-0.0001000009628191086,-6.097642932245684e-08,9.999996281948045e-05,6.09758195827619e-08,9.993457714373526e-05,-2.494252224239261e-06,-4.996177706177718e-05,1.246998443267837e-06,0.0001000009628191086,6.097642932493876e-08,9.993457714373526e-05,-2.494252224239262e-06
3,271227.2579331981,0.0,0.9992760608852932,-0.02659685519926721,0.9999996556642357,0.0005868011978251784,0.0,0.0,1.0,0.0,-1.526283081573244e-05,-0.0005863796838495981,0.0,0.0,-4.995905494867281e-05,1.300390861241462e-06,-0.0001000009655660792,-5.868070657166768e-08,9.999996556642357e-05,5.868011978251784e-08,9.99291323716109e-05,-2.601047551541761e-06,-4.995905494867281e-05,1.300390861241462e-06,0.0001000009655660792,5.868070658542726e-08,9.992913237161089e-05,-2.601047551541761e-06
3,281838.2931264404,0.0,0.9992172136572158,-0.0276807736973738,0.9999996811041917,0.0005647085146643735,0.0,0.0,1.0,0.0,-1.531277247726193e-05,-0.0005642696530529374,0.0,0.0,-4.995611537908506e-05,1.355686847419411e-06,-0.0001000009681101003,-5.647141618214668e-08,9.999996811041917e-05,5.647085146643736e-08,9.992325264296931e-05,-2.711650404432087e-06,-4.995611537908506e-05,1.355686847419411e-06,0.0001000009681101003,5.647141619028527e-08,9.992325264296931e-05,-2.711650404432087e-06
3,292864.4564625185,0.0,0.9991536757519048,-0.02880519888634103,0.9999997046646127,0.0005434476056234522,0.0,0.0,1.0,0.0,-1.535888028862079e-05,-0.0005429907499424494,0.0,0.0,-4.995294110744092e-05,1.412966409297537e-06,-0.0001000009704661659,-5.434530400694193e-08,9.999997046646128e-05,5.434476056234522e-08,9.991690346321934e-05,-2.826220813639859e-06,-4.995294110744092e-05,1.412966409297537e-06,0.0001000009704661659,5.434530400556357e-08,9.991690346321935e-05,-2.826220813639859e-06
3,304321.9887107668,0.0,0.9990850745475462,-0.02997175466822691,0.9999997264843609,0.0005229871550977217,0.0,0.0,1.0,0.0,-1.540142603288532e-05,-0.0005225116333864006,0.0,0.0,-4.994951351810356e-05,1.472312300884997e-06,-0.0001000009726481626,-5.229923849547902e-08,9.999997264843609e-05,5.229871550977217e-08,9.991004759735791e-05,-2.944924303484051e-06,-4.994951351810356e-05,1.472312300884997e-06,0.0001000009726481626,5.229923848345928e-08,9.991004759735794e-05,-2.944924303484052e-06
3,316227.7660168324,0.0,0.9990110078884262,-0.03118212307163873,0.999999746692039,0.0005032970264769135,0.0,0.0,1.0,0.0,-1.544066050376506e-05,-0.0005028021402701238,0.0,0.0,-4.99458125178126e-05,1.533810123328407e-06,-0.0001000009746689506,-5.03302059473576e-08,9.99999746692039e-05,5.032970264769136e-08,9.9902644854893e-05,-3.067932093136861e-06,-4.99458125178126e-05,1.533810123328407e-06,0.0001000009746689506,5.033020594983162e-08,9.9902644854893e-05,-3.067932093136861e-06
3,328599.3247600597,0.0,0.9989310417657252,-0.03243804625237534,0.999999765406749,0.0004843482177587919,0.0,0.0,1.0,0.0,-1.547681498454674e-05,-0.0004838332410836539,0.0,0.0,-4.994181641991557e-05,1.597548427151882e-06,-0.0001000009765404403,-4.843530612697045e-08,9.99999765406749e-05,4.843482177587919e-08,9.989465185807098e-05,-3.195421301129169e-06,-4.994181641991557e-05,1.597548427151882e-06,0.0001000009765404403,4.843530611731089e-08,9.989465185807098e-05,-3.195421301129169e-06
3,341454.8873833541,0.0,0.9988447078190071,-0.03374132852498044,0.9999997827387929,0.0004661128188336609,0.0,0.0,1.0,0.0,-1.551010261218317e-05,-0.000465576997179111,0.0,0.0,-4.993750181937762e-05,1.663618815964671e-06,-0.000100000978273662,-4.661174801690038e-08,9.999997827387929e-05,4.661128188336609e-08,9.988602179216193e-05,-3.327575152780132e-06,-4.993750181937762e-05,1.663618815964671e-06,0.000100000978273662,4.661174800746157e-08,9.988602179216193e-05,-3.327575152780133e-06
3,354813.3892335691,0.0,0.9987515006450672,-0.0350938384212769,0.9999997987903241,0.0004485639703768924,0.0,0.0,1.0,0.0,-1.554071963458894e-05,-0.0004480065196350843,0.0,0.0,-4.993284345836124e-05,1.732116051430567e-06,-0.0001000009798788312,-4.485684557131719e-08,9.999997987903241e-05,4.485639703768924e-08,9.987670413647019e-05,-3.464583190164182e-06,-4.993284345836124e-05,1.732116051430567e-06,0.0001000009798788312,4.485684558273872e-08,9.987670413647019e-05,-3.464583190164182e-06
3,368694.506451951,0.0,0.9986508748998895,-0.03649751077117123,0.9999998136559479,0.0004316758242889476,0.0,0.0,1.0,0.0,-1.556884656857848e-05,-0.0004310959296676333,0.0,0.0,-4.992781408143937e-05,1.803138159279681e-06,-0.0001000009813654084,-4.316801413550841e-08,9.99999813655948e-05,4.316758242889476e-08,9.986664437464581e-05,-3.606641484150359e-06,-4.992781408143937e-05,1.803138159279681e-06,0.0001000009813654084,4.31680141228087e-08,9.986664437464581e-05,-3.60664148415036e-06
3,383118.6849557219,0.0,0.9985422421785232,-0.03795434880013283,0.9999998274232811,0.0004154235056246548,0.0,0.0,1.0,0.0,-1.559464926530092e-05,-0.0004148203205298124,0.0,0.0,-4.992238427960899e-05,1.876786536077852e-06,-0.0001000009827421555,-4.154276600498719e-08,9.999998274232811e-05,4.154235056246548e-08,9.985578368277885e-05,-3.753952847960301e-06,-4.992238427960899e-05,1.876786536077852e-06,0.0001000009827421555,4.154276601176432e-08,9.985578368277885e-05,-3.753952847960302e-06
3,398107.1705534901,0.0,0.9984249676566701,-0.03946642623675656,0.9999998401734665,0.0003997830759556856,0.0,0.0,1.0,0.0,-1.561827988948606e-05,-0.0003991557208438196,0.0,0.0,-4.991652232241156e-05,1.953166056423671e-06,-0.0001000009840171868,-3.997870740013454e-08,9.999998401734665e-05,3.997830759556856e-08,9.984405859365597e-05,-3.906727051591274e-06,-4.991652232241156e-05,1.953166056423671e-06,0.0001000009840171868,3.997870740047085e-08,9.984405859365596e-05,-3.906727051591274e-06
3,413682.0402388432,0.0,0.9982983664767422,-0.04103588942269118,0.9999998519816525,0.0003847314981122904,0.0,0.0,1.0,0.0,-1.563987781831344e-05,-0.0003840790593119957,0.0,0.0,-4.991019397742463e-05,2.032385180203607e-06,-0.0001000009851980172,-3.847353452490765e-08,9.999998519816525e-05,3.847314981122904e-08,9.983140063545606e-05,-4.065181036337919e-06,-4.991019397742463e-05,2.032385180203607e-06,0.0001000009851980172,3.847353452158122e-08,9.983140063545603e-05,-4.065181036337919e-06
3,429866.2347082199,0.0,0.9981616998600579,-0.04266495941595073,0.9999998629174348,0.0003702466022523746,0.0,0.0,1.0,0.0,-1.565957046524934e-05,-0.0003695681307549449,0.0,0.0,-4.990336231572301e-05,2.114556059439488e-06,-0.0001000009862916064,-3.702503043045979e-08,9.999998629174348e-05,3.702466022523746e-08,9.981773594305232e-05,-4.22953912851958e-06,-4.990336231572301e-05,2.114556059439488e-06,0.0001000009862916064,3.702503044942627e-08,9.98177359430523e-05,-4.22953912851958e-06
3,446683.5921509551,0.0,0.9980141709257051,-0.04435593407720129,0.9999998730452676,0.0003563070532079553,0.0,0.0,1.0,0.0,-1.567747403376218e-05,-0.0003556015634270118,0.0,0.0,-4.989598750310825e-05,2.199794644233699e-06,-0.0001000009873043998,-3.56310616567157e-08,9.999998730452676e-05,3.563070532079554e-08,9.980298483997389e-05,-4.400033251377428e-06,-4.989598750310825e-05,2.199794644233699e-06,0.0001000009873043998,3.563106165877612e-08,9.980298483997387e-05,-4.400033251377427e-06
3,464158.8833612694,0.0,0.9978549201954396,-0.04611119012701617,0.9999998824248436,0.000342892319060918,0.0,0.0,1.0,0.0,-1.569369420542248e-05,-0.0003421587875612619,0.0,0.0,-4.988802657521912e-05,2.288220787188041e-06,-0.0001000009882423668,-3.428957484619133e-08,9.999998824248436e-05,3.42892319060918e-08,9.978706138896451e-05,-4.576903133945492e-06,-4.988802657521912e-05,2.288220787188041e-06,0.0001000009882423668,3.428957482575759e-08,9.97870613889645e-05,-4.576903133945492e-06
3,482317.8482239218,0.0,0.9976830207627991,-0.0479331851603001,0.9999998911114448,0.0003299826409017955,0.0,0.0,1.0,0.0,-1.570832676651711e-05,-0.0003292200050979381,0.0,0.0,-4.987943319619687e-05,2.379958345630987e-06,-0.0001000009891110356,-3.29985940794586e-08,9.999998911114449e-05,3.299826409017955e-08,9.976987290895657e-05,-4.760396515520217e-06,-4.987943319619687e-05,2.379958345630987e-06,0.0001000009891110356,3.299859407867157e-08,9.976987290895656e-05,-4.760396515520217e-06
3,501187.2336272631,0.0,0.9974974731033693,-0.04982445960207188,0.9999998991562689,0.0003175590037270451,0.0,0.0,1.0,0.0,-1.572145817695756e-05,-0.0003167661605521423,0.0,0.0,-4.98701573991428e-05,2.475135280855141e-06,-0.000100000989915526,-3.175621798856554e-08,9.999998991562689e-05,3.175590037270451e-08,9.975131945615463e-05,-4.950769344151974e-06,-4.98701573991428e-05,2.475135280855141e-06,0.000100000989915526,3.17562179713276e-08,9.975131945615465e-05,-4.950769344151975e-06
3,520794.8328595368,0.0,0.9972971995019253,-0.05178763858654944,0.9999999066067313,0.0003056031084319595,0.0,0.0,1.0,0.0,-1.57331660849354e-05,-0.0003047789129781912,0.0,0.0,-4.986014530756339e-05,2.57388375345894e-06,-0.0001000009906605798,-3.056061648187836e-08,9.999999066067314e-05,3.056031084319595e-08,9.973129326680103e-05,-5.148285967357125e-06,-4.986014530756339e-05,2.57388375345894e-06,0.0001000009906605798,3.056061646875613e-08,9.973129326680103e-05,-5.148285967357126e-06
3,541169.5265464537,0.0,0.9970810380709197,-0.05382543373896902,0.9999999135067442,0.0002940973448579749,0.0,0.0,1.0,0.0,-1.574351979047523e-05,-0.0002932406089897587,0.0,0.0,-4.984933883635245e-05,2.676340213784729e-06,-0.0001000009913505879,-2.941002857914654e-08,9.999999135067443e-05,2.940973448579749e-08,9.970967815907103e-05,-5.353219312997926e-06,-4.984933883635245e-05,2.676340213784729e-06,0.0001000009913505879,2.941002859885605e-08,9.970967815907103e-05,-5.353219312997928e-06
3,562341.3251903387,0.0,0.9968477363335728,-0.0559406448367697,0.9999999198969755,0.0002830247658546807,0.0,0.0,1.0,0.0,-1.575258066075255e-05,-0.0002821342567964965,0.0,0.0,-4.983767537106859e-05,2.782645486261014e-06,-0.0001000009919896174,-2.830275963594531e-08,9.999999198969755e-05,2.830247658546807e-08,9.968634889142337e-05,-5.56585105799732e-06,-4.983767537106859e-05,2.782645486261014e-06,0.0001000009919896174,2.830275962548369e-08,9.968634889142338e-05,-5.565851057997321e-06
3,584341.4133735067,0.0,0.9965959443436194,-0.05813616132365261,0.9999999258150885,0.0002723690623183353,0.0,0.0,1.0,0.0,-1.576040249978197e-05,-0.0002714435012193794,0.0,0.0,-4.982508742379377e-05,2.892944846351764e-06,-0.0001000009925814347,-2.723717856811803e-08,9.999999258150885e-05,2.723690623183353e-08,9.966117047461192e-05,-5.786471782243323e-06,-4.982508742379377e-05,2.892944846351764e-06,0.0001000009925814347,2.723717857722273e-08,9.966117047461192e-05,-5.786471782243324e-06
3,607202.1956909773,0.0,0.9963242073126254,-0.06041496364655374,0.9999999312959637,0.0002621145391701272,0.0,0.0,1.0,0.0,-1.576703187483729e-05,-0.0002611525996485057,0.0,0.0,-4.981150226474745e-05,3.0073880885979e-06,-0.0001000009931295276,-2.621171601990824e-08,9.999999312959637e-05,2.621145391701272e-08,9.963399743445003e-05,-6.015381104690523e-06,-4.981150226474745e-05,3.0073880885979e-06,0.0001000009931295276,2.621171602557796e-08,9.963399743445003e-05,-6.015381104690523e-06
3,630957.3444801815,0.0,0.9960309577147308,-0.06278012438171075,0.999999936371905,0.0002522460922388047,0.0,0.0,1.0,0.0,-1.577250840173958e-05,-0.0002512463989085246,0.0,0.0,-4.979684152745661e-05,3.126129584072636e-06,-0.0001000009936371268,-2.522486142186864e-08,9.99999936371905e-05,2.522460922388047e-08,9.960467302231327e-05,-6.252887798280223e-06,-4.979684152745661e-05,3.126129584072636e-06,0.0001000009936371268,2.522486143696952e-08,9.960467302231324e-05,-6.252887798280223e-06
3,655641.8494179667,0.0,0.9957145068377193,-0.0652348091117289,0.9999999410728293,0.0002427491860136293,0.0,0.0,1.0,0.0,-1.577686499094066e-05,-0.0002417103129982705,0.0,0.0,-4.978102078641994e-05,3.249328325345517e-06,-0.000100000994107224,-2.427516132552654e-08,9.999999410728293e-05,2.427491860136293e-08,9.957302837027103e-05,-6.499309879873063e-06,-4.978102078641994e-05,3.249328325345517e-06,0.000100000994107224,2.427516131588803e-08,9.957302837027105e-05,-6.499309879873064e-06
3,681292.0690579485,0.0,0.9953730357485172,-0.067782277010815,0.9999999454264433,0.0002336098322348894,0.0,0.0,1.0,0.0,-1.578012805613781e-05,-0.0002325303016725273,0.0,0.0,-4.976394910543441e-05,3.377147956805816e-06,-0.0001000009945425898,-2.336121684987091e-08,9.999999454264434e-05,2.336098322348895e-08,9.953888158765734e-05,-6.754974670914248e-06,-4.976394910543441e-05,3.377147956805816e-06,0.0001000009945425898,2.336121682417038e-08,9.953888158765735e-05,-6.754974670914247e-06
