case,time,v(bh),v(bl),v(ep),v(vn),v(en),v(in),v(out),v(vp),i(vp),i(vin),i(vbl),ic(q1),ib(q1),i(ren),i(vn),i(vbh),ic(q2),ib(q2),i(rep),i(rl)
2,0.0028909000000005044,-0.716113343278266,-1.816113343278266,-1.102149750298884,-12.0,-1.078424330132897,-1.266113343278266,-1.078424372122543,12.0,1.329247424864627e-09,6.478996149877984e-05,-6.481037694871117e-05,-1.329247424874907e-09,2.041544993130858e-08,1.908620241650929e-08,0.01071945243048189,-2.041544993133674e-08,-0.01071945243048192,-6.48103769487114e-05,-0.01078426280742799,-0.01078424372122543
2,0.0028911000000005046,-0.7141668049070524,-1.814166804907053,-1.100248326324505,-12.0,-1.076563836760882,-1.264166804907052,-1.076563878875068,12.0,1.300222364704809e-09,6.4676853638068e-05,-6.469729667215977e-05,-1.300222364695243e-09,2.044303409179738e-08,1.914281167924127e-08,0.01070096063489284,-2.044303409176997e-08,-0.01070096063489283,-6.469729667216006e-05,-0.01076565793156242,-0.01076563878875068
2,0.0028913000000005047,-0.7122182702438997,-1.8122182702439,-1.098345027902882,-12.0,-1.074701509295747,-1.2622182702439,-1.074701551532458,12.0,1.270667531022631e-09,6.456363814574329e-05,-6.458410731795001e-05,-1.27066753102457e-09,2.046917220672802e-08,1.919850470518983e-08,0.01068245060651402,-2.046917220671716e-08,-0.01068245060651393,-6.458410731795078e-05,-0.01074703471382923,-0.01074701551532458
2,0.0028915000000005048,-0.7102677423658155,-1.810267742365816,-1.096439858526438,-12.0,-1.072837351144487,-1.260267742365816,-1.072837393506886,12.0,1.241125943330198e-09,6.445031560185855e-05,-6.447081236399168e-05,-1.24112594333496e-09,2.049676213312926e-08,1.925563607553148e-08,0.01066392237834374,-2.049676213312728e-08,-0.01066392237834373,-6.447081236399152e-05,-0.0107283931907051,-0.01072837393506887
2,0.002891700000000505,-0.7083152243529385,-1.808315224352939,-1.094532821691291,-12.0,-1.070971365738185,-1.258315224352939,-1.070971408224271,12.0,1.21105144666731e-09,6.433688586467514e-05,-6.435740877328618e-05,-1.21105144666236e-09,2.052290861103378e-08,1.93118571639223e-08,0.01064537598532939,-2.052290861104082e-08,-0.01064537598532934,-6.435740877328583e-05,-0.01070973339409985,-0.01070971408224271
2,0.002891900000000505,-0.706360719288567,-1.806360719288567,-1.092623920901199,-12.0,-1.069103556494947,-1.256360719288567,-1.069103599107887,12.0,1.180987035137092e-09,6.422334951410407e-05,-6.424390001898844e-05,-1.180987035114265e-09,2.055050488434709e-08,1.93695178078586e-08,0.01062681146058053,-2.055050488437046e-08,-0.01062681146058056,-6.424390001898912e-05,-0.01069105536059656,-0.01069103599107887
2,0.002892100000000505,-0.7044042302591365,-1.804404230259137,-1.090713159663655,-12.0,-1.067233926856966,-1.254404230259136,-1.067233969594768,12.0,1.150386527618521e-09,6.410970640978182e-05,-6.413028307008812e-05,-1.150386527652505e-09,2.057666030626815e-08,1.94262737209592e-08,0.0106082288391543,-2.05766603063014e-08,-0.01060822883915431,-6.413028307008808e-05,-0.01067235912222141,-0.01067233969594768
2,0.0028923000000005052,-0.7024457603542047,-1.802445760354205,-1.088800541493804,-12.0,-1.065362480253508,-1.252445760354205,-1.065362523119343,12.0,1.119792893542877e-09,6.399595713142014e-05,-6.401656139494016e-05,-1.119792893533603e-09,2.060426351997995e-08,1.948447060261639e-08,0.01058962815427195,-2.060426352001573e-08,-0.01058962815427194,-6.401656139493966e-05,-0.01065364471566395,-0.01065362523119343
2,0.0028925000000005053,-0.7004853126664521,-1.800485312666452,-1.086886069910546,-12.0,-1.063489220137909,-1.250485312666452,-1.063489263129799,12.0,1.088659924098147e-09,6.3882101540269e-05,-6.3902731968748e-05,-1.088659924091185e-09,2.063042847902044e-08,1.954176850641173e-08,0.01057100944110051,-2.063042847899555e-08,-0.01057100944110053,-6.390273196874762e-05,-0.01063491217306655,-0.01063489263129799
2,0.0028927000000005055,-0.6985228902917151,-1.798522890291715,-1.084969748440505,-12.0,-1.061614149950688,-1.248522890291715,-1.061614193071807,12.0,1.057530563036112e-09,6.376814021560452e-05,-6.378879825484022e-05,-1.057530563037541e-09,2.065803923570293e-08,1.960050858991606e-08,0.01055237273297477,-2.065803923569413e-08,-0.01055237273297482,-6.378879825484044e-05,-0.01061616153122664,-0.01061614193071807
2,0.0028929000000005056,-0.6965584963289155,-1.796558496328916,-1.083051580614069,-12.0,-1.059737273156398,-1.246558496328916,-1.059737316404781,12.0,1.025858574951525e-09,6.365407302035372e-05,-6.367475723469043e-05,-1.025858574949063e-09,2.06842143367149e-08,1.965835565039113e-08,0.01053371806517189,-2.068421433670765e-08,-0.01053371806517195,-6.367475723469057e-05,-0.01059739282240356,-0.01059737316404781
2,0.0028931000000005057,-0.6945921338800884,-1.794592133880089,-1.081131569969347,-12.0,-1.057858593206819,-1.244592133880088,-1.057858636585641,12.0,9.941868765011724e-10,6.353990053350775e-05,-6.356061236676043e-05,-9.941868764852476e-10,2.07118332526278e-08,1.971764630358631e-08,0.01051504547113902,-2.071183325267809e-08,-0.0105150454711389,-6.356061236676059e-05,-0.01057860608350276,-0.01057858636585641
2,0.002893300000000506,-0.6926238060504106,-1.792623806050411,-1.079209720048307,-12.0,-1.055978113577814,-1.242623806050411,-1.055978157085124,12.0,9.619692044834669e-10,6.342562261958996e-05,-6.344636063870205e-05,-9.619692044983991e-10,2.073801911213863e-08,1.977604998951418e-08,0.01049635498626544,-2.073801911209425e-08,-0.01049635498626545,-6.344636063870366e-05,-0.01055980134690124,-0.01055978157085124
2,0.002893500000000506,-0.6906535159481295,-1.79065351594813,-1.077286034400644,-12.0,-1.054095837732518,-1.24065351594813,-1.054095881371494,12.0,9.297484484844454e-10,6.33112398573205e-05,-6.333200550413462e-05,-9.297484484679647e-10,2.076564681411953e-08,1.983589827745582e-08,0.0104776466441121,-2.076564681411383e-08,-0.01047764664411226,-6.333200550413478e-05,-0.01054097864961336,-0.01054095881371494
2,0.002893700000000506,-0.6886812666845965,-1.788681266684597,-1.075360516579913,-12.0,-1.052211769158114,-1.238681266684597,-1.052211812926818,12.0,8.969783179254632e-10,6.31967521125521e-05,-6.321754395661322e-05,-8.969783179630867e-10,2.079184406112539e-08,1.989486575482147e-08,0.01045892048018049,-2.079184406112225e-08,-0.01045892048018047,-6.321754395661382e-05,-0.01052213802413392,-0.01052211812926818
2,0.002893900000000506,-0.6867070613742678,-1.786707061374268,-1.073433170147472,-12.0,-1.050325911329165,-1.236707061374268,-1.05032595523078,12.0,8.642016732007313e-10,6.308215996399079e-05,-6.310297944517925e-05,-8.642016731828212e-10,2.081948118842687e-08,1.995527944907074e-08,0.01044017652814511,-2.081948118846369e-08,-0.01044017652814509,-6.310297944517864e-05,-0.01050327950758727,-0.0105032595523078
2,0.0028941000000005063,-0.6847309031346889,-1.784730903134689,-1.07150399866857,-12.0,-1.048438267744278,-1.234730903134689,-1.048438311776879,12.0,8.308721958945024e-10,6.296746327893733e-05,-6.298830896940121e-05,-8.308721958905484e-10,2.084569046389879e-08,2.00148182875766e-08,0.01042141482362058,-2.084569046388205e-08,-0.01042141482362055,-6.298830896940086e-05,-0.01048440313258701,-0.01048438311776879
2,0.0028943000000005064,-0.682752795086472,-1.782752795086472,-1.069573005716268,-12.0,-1.046548841889489,-1.232752795086472,-1.046548886056259,12.0,7.975327181249101e-10,6.285266263585335e-05,-6.287353597352226e-05,-7.975327181074765e-10,2.087333766891414e-08,2.007580485690658e-08,0.01040263540039715,-2.087333766890979e-08,-0.01040263540039707,-6.287353597352243e-05,-0.0104655089363674,-0.01046548886056259
2,0.0028945000000005065,-0.6807727403533252,-1.780772740353325,-1.06764019486756,-12.0,-1.044657637274874,-1.230772740353325,-1.044657681573904,12.0,7.636368917886553e-10,6.273775790366593e-05,-6.27586574632917e-05,-7.636368917903064e-10,2.089955962580551e-08,2.013592272718447e-08,0.01038383829420153,-2.089955962578018e-08,-0.01038383829420151,-6.275865746329161e-05,-0.01044659695166185,-0.01044657681573904
2,0.0028947000000005066,-0.6787907420620312,-1.778790742062031,-1.065705569707315,-12.0,-1.042764657398043,-1.228790742062031,-1.042764701832521,12.0,7.297275196687913e-10,6.262274966076827e-05,-6.264367687834182e-05,-7.297275196612011e-10,2.09272175735274e-08,2.01974900440857e-08,0.01036502353894003,-2.092721757354383e-08,-0.01036502353894009,-6.264367687834214e-05,-0.01042766721581525,-0.01042764701832521
2,0.0028949000000005067,-0.6768068033424244,-1.776806803342424,-1.063769133824331,-12.0,-1.040869905780605,-1.226806803342424,-1.040869950348633,12.0,6.952582249719542e-10,6.250763777715618e-05,-6.252859123003461e-05,-6.952582249772151e-10,2.095345287846878e-08,2.025819451583805e-08,0.01034619117045416,-2.095345287843374e-08,-0.01034619117045407,-6.252859123003424e-05,-0.010408719761681,-0.01040869950348633
2,0.002895100000000507,-0.6748209273274202,-1.77482092732742,-1.061830890815332,-12.0,-1.038973385931786,-1.22482092732742,-1.038973430636557,12.0,6.607717794970498e-10,6.239242283133782e-05,-6.2413403953584e-05,-6.607717794970366e-10,2.098112224616471e-08,2.032035035187169e-08,0.01032734122276541,-2.098112224618019e-08,-0.01032734122276544,-6.241340395358385e-05,-0.010389754626716,-0.01038973430636557
2,0.002895300000000507,-0.672833117152994,-1.772833117152994,-1.059890844281031,-12.0,-1.037075101384833,-1.222833117152994,-1.037075146224463,12.0,6.257217767438923e-10,6.227710469470032e-05,-6.22981120662787e-05,-6.257217767423868e-10,2.100737157838713e-08,2.038164980223588e-08,0.0103084737318313,-2.100737157836939e-08,-0.01030847373183127,-6.22981120662781e-05,-0.0103707718438944,-0.01037075146224463
2,0.002895500000000507,-0.6708433759581633,-1.770843375958163,-1.057948997830069,-12.0,-1.035175055660657,-1.220843375958163,-1.035175100638341,12.0,5.906509583925899e-10,6.21616839457288e-05,-6.218271899878589e-05,-5.906509583693428e-10,2.103505305706391e-08,2.044440202989247e-08,0.0102895887317897,-2.103505305708778e-08,-0.01028958873178984,-6.218271899878629e-05,-0.01035177145078533,-0.01035175100638341
2,0.002895700000000507,-0.6688517068849904,-1.76885170688499,-1.056005355075109,-12.0,-1.033273252304174,-1.21885170688499,-1.033273297418043,12.0,5.550128862791712e-10,6.204616045715617e-05,-6.206722177426547e-05,-5.550128862735828e-10,2.106131710936871e-08,2.050630412950031e-08,0.01027068625871358,-2.106131710930014e-08,-0.01027068625871353,-6.206722177426509e-05,-0.01033275348048454,-0.01033273297418043
2,0.0028959000000005073,-0.6668581130786144,-1.766858113078615,-1.054059919636829,-12.0,-1.031369694848091,-1.216858113078614,-1.031369740101345,12.0,5.193502711995468e-10,6.193053480732906e-05,-6.195162381873211e-05,-5.193502712077458e-10,2.108901140302783e-08,2.056966112591722e-08,0.01025176634685926,-2.108901140304427e-08,-0.0102517663468592,-6.195162381873242e-05,-0.0103137179706745,-0.01031369740101345
2,0.0028961000000005074,-0.6648625976871814,-1.764862597687181,-1.052112695139935,-12.0,-1.029464386849091,-1.214862597687181,-1.029464432239874,12.0,4.831166436932541e-10,6.181480687058477e-05,-6.183592216146665e-05,-4.831166436763267e-10,2.111529088189583e-08,2.063217425190606e-08,0.01023282903241463,-2.111529088188145e-08,-0.01023282903241472,-6.183592216146551e-05,-0.0102946649545729,-0.01029464432239875
2,0.0028963000000005075,-0.6628651638618708,-1.762865163861871,-1.050163685217156,-12.0,-1.027557331851692,-1.212865163861871,-1.027557377383208,12.0,4.468546828517607e-10,6.169897722473812e-05,-6.1720120223447e-05,-4.468546828681885e-10,2.114299870890988e-08,2.06961439905032e-08,0.01021387434975601,-2.114299870888104e-08,-0.01021387434975597,-6.172012022344703e-05,-0.01027559446997607,-0.01027557377383208
2,0.0028965000000005076,-0.6608658147569262,-1.760865814756926,-1.04821289350535,-12.0,-1.025648533424447,-1.210865814756926,-1.025648579094855,12.0,4.100178862385526e-10,6.15830457462399e-05,-6.160421504057371e-05,-4.100178862464274e-10,2.116929433382459e-08,2.075927641908105e-08,0.01019490233518783,-2.116929433381961e-08,-0.01019490233518777,-6.160421504057332e-05,-0.010256506550225,-0.01025648579094855
2,0.0028967000000005077,-0.6588645535295812,-1.758864553529581,-1.046260323649411,-12.0,-1.023737995123795,-1.208864553529581,-1.023738040936304,12.0,3.731489016342067e-10,6.146701301243423e-05,-6.148821002886079e-05,-3.731489016210943e-10,2.119701642655859e-08,2.082386747885452e-08,0.01017591302320497,-2.119701642656164e-08,-0.01017591302320491,-6.148821002885981e-05,-0.01023740123323059,-0.01023738040936304
2,0.002896900000000508,-0.6568613833400951,-1.756861383340095,-1.044305979298373,-12.0,-1.021825720530185,-1.206861383340095,-1.021825766482967,12.0,3.357011928179824e-10,6.13508789011021e-05,-6.137210223003441e-05,-3.357011928521515e-10,2.122332893230419e-08,2.088762778901748e-08,0.01015690645023087,-2.122332893231119e-08,-0.01015690645023089,-6.137210223003444e-05,-0.01021827855245728,-0.01021825766482967
2,0.002897100000000508,-0.6548563073517524,-1.754856307351752,-1.042349864109387,-12.0,-1.01991171321207,-1.204856307351752,-1.019911759308337,12.0,2.982173747604235e-10,6.123464398977697e-05,-6.12558950558134e-05,-2.98217374785722e-10,2.125106603643204e-08,2.095284864803401e-08,0.01013788265087967,-2.125106603642862e-08,-0.01013788265087964,-6.125589505581325e-05,-0.01019913854593193,-0.01019911759308337
2,0.002897300000000508,-0.6528493287308474,-1.752849328730848,-1.040391981743781,-12.0,-1.017995976761905,-1.202849328730847,-1.017996022999845,12.0,2.601508773132024e-10,6.111830815748803e-05,-6.11395855536598e-05,-2.601508772850286e-10,2.127739617177968e-08,2.10172453178488e-08,0.01011884166169341,-2.127739617176628e-08,-0.0101188416616934,-6.113958555366006e-05,-0.01017998124724372,-0.01017996022999845
2,0.002897500000000508,-0.6508404506466623,-1.750840450646662,-1.03843233587102,-12.0,-1.016078514760212,-1.200840450646662,-1.016078561143043,12.0,2.220442825139043e-10,6.100187198161092e-05,-6.102317713065986e-05,-2.220442825350768e-10,2.130514904890745e-08,2.108310475696323e-08,0.01009978351740792,-2.130514904893823e-08,-0.01009978351740797,-6.102317713066023e-05,-0.01016080669453518,-0.01016078561143043
2,0.0028977000000005083,-0.6488296762714951,-1.748829676271495,-1.036470930164797,-12.0,-1.014159330811528,-1.198829676271495,-1.014159377337451,12.0,1.833509846156302e-10,6.088533534284884e-05,-6.090666684042609e-05,-1.83350984644608e-10,2.133149757730727e-08,2.11481465672847e-08,0.0100807082546841,-2.133149757725075e-08,-0.01008070825468404,-6.090666684042683e-05,-0.01014161492152105,-0.01014159377337451
2,0.0028979000000005084,-0.6468170087806391,-1.746817008780639,-1.034507768307007,-12.0,-1.012238428508555,-1.196817008780639,-1.012238475180792,12.0,1.446135320080051e-10,6.076869881833176e-05,-6.079005808533452e-05,-1.44613532022815e-10,2.135926700273116e-08,2.121465336735184e-08,0.01006161590837956,-2.135926700276309e-08,-0.01006161590837953,-6.079005808533405e-05,-0.01012240596646134,-0.01012238475180792
2,0.0028981000000005085,-0.6448024513523591,-1.744802451352359,-1.03254285398378,-12.0,-1.010315811467978,-1.194802451352359,-1.010315858284746,12.0,1.052852836109976e-10,6.065196229045836e-05,-6.067334792516157e-05,-1.052852835951786e-10,2.138563470318056e-08,2.128034940182292e-08,0.01004250651527516,-2.138563470321236e-08,-0.01004250651527507,-6.067334792516106e-05,-0.01010317986319685,-0.01010315858284746
2,0.0028983000000005086,-0.6427860071679223,-1.742786007167922,-1.030576190889509,-12.0,-1.00839148329475,-1.192786007167922,-1.008391530259278,12.0,6.59087525691918e-11,6.053512633604334e-05,-6.055653975751149e-05,-6.590875256628675e-11,2.141342146816464e-08,2.134751264648571e-08,0.01002338011035142,-2.14134214681532e-08,-0.01002338011035145,-6.055653975751187e-05,-0.01008393665010538,-0.01008391530259278
2,0.0028985000000005087,-0.6407676794115749,-1.740767679411575,-1.028607782722885,-12.0,-1.006465447617825,-1.190767679411575,-1.006465494728343,12.0,2.593726134646993e-11,6.041819083898463e-05,-6.04396306481186e-05,-2.593726138430517e-11,2.143980913395563e-08,2.141387188781995e-08,0.01000423673051065,-2.143980913396864e-08,-0.01000423673051074,-6.043963064811859e-05,-0.0100646763611553,-0.01006465494728343
2,0.002898700000000509,-0.6387474712705206,-1.738747471270521,-1.026637633190873,-12.0,-1.004537708054477,-1.188747471270521,-1.004537755314219,12.0,-1.408671160504174e-11,6.030115637615125e-05,-6.032262399019699e-05,1.408671159938714e-11,2.146761404574629e-08,2.148170076165069e-08,0.009985076410856275,-2.146761404574335e-08,-0.009985076410856285,-6.032262399019699e-05,-0.01004539903484299,-0.01004537755314219
2,0.002898900000000509,-0.6367253859349495,-1.73672538593495,-1.024665746004796,-12.0,-1.002608268246003,-1.18672538593495,-1.002608315653214,12.0,-5.47098817485258e-11,6.018402283268568e-05,-6.020551685517262e-05,5.470988173761364e-11,2.149402248696007e-08,2.154873229349102e-08,0.009965899188412897,-2.14940224869324e-08,-0.00996589918841289,-6.020551685517308e-05,-0.01002610470526451,-0.01002608315653214
2,0.002899100000000509,-0.634701426598016,-1.734701426598016,-1.022692124884318,-12.0,-1.000677131822119,-1.184701426598016,-1.000677179380038,12.0,-9.538980699455691e-11,6.006679078553881e-05,-6.008831263190585e-05,9.53898069918967e-11,2.152184636706587e-08,2.161723608199137e-08,0.009946705098408226,-2.152184636704095e-08,-0.009946705098408266,-6.008831263190549e-05,-0.01000679341103645,-0.01000677179380038
2,0.002899300000000509,-0.6326755964558224,-1.732675596455822,-1.020716773553475,-12.0,-0.9987443024365409,-1.182675596455822,-0.9987443501434301,12.0,-1.366732401503062e-10,5.99494601214039e-05,-5.99710083978135e-05,1.366732401473482e-10,2.154827640960483e-08,2.16849496440216e-08,0.009927494177989549,-2.154827640960303e-08,-0.009927494177989594,-5.997100839781302e-05,-0.009987465186383947,-0.0099874435014343
2,0.0028995000000005093,-0.6306478987074253,-1.730647898707425,-1.018739695744696,-12.0,-0.9968097837314966,-1.180647898707425,-0.9968098315906,12.0,-1.780177767499637e-10,5.983203141709617e-05,-5.985360753719363e-05,1.780177767579874e-10,2.157612009745663e-08,2.175413788501663e-08,0.009908266462510196,-2.157612009746185e-08,-0.009908266462510184,-5.985360753719358e-05,-0.009968120070043803,-0.009968098315906001
2,0.0028997000000005094,-0.6286183365548421,-1.728618336554842,-1.01676089519485,-12.0,-0.9948735793732393,-1.178618336554842,-0.9948736273828332,12.0,-2.199702078935779e-10,5.971450456059837e-05,-5.973610713318157e-05,2.199702079151276e-10,2.160257258316729e-08,2.182254271227373e-08,0.009889021989241575,-2.160257258319864e-08,-0.00988902198924166,-5.973610713318163e-05,-0.00994875809637111,-0.009948736273828333
2,0.0028999000000005095,-0.626586913203034,-1.726586913203034,-1.014780375649249,-12.0,-0.9929356930166197,-1.176586913203034,-0.9929357411799549,12.0,-2.619881679574108e-10,5.959688012883397e-05,-5.961851056576718e-05,2.619881679650473e-10,2.163043693321228e-08,2.189242509498257e-08,0.009869760793662585,-2.163043693321326e-08,-0.00986976079366258,-5.961851056576737e-05,-0.00992937930422453,-0.009929357411799549
2,0.0029001000000005096,-0.6245536318598843,-1.724553631859884,-1.012798140857662,-12.0,-0.9909961283404956,-1.174553631859884,-0.9909961766558641,12.0,-3.046184860835606e-10,5.947915801140448e-05,-5.95008149241261e-05,3.046184860497454e-10,2.16569127216414e-08,2.196153117947378e-08,0.009850482913169534,-2.165691272162603e-08,-0.009850482913169487,-5.950081492412672e-05,-0.009909983728089862,-0.009909961766558641
2,0.0029003000000005098,-0.6225184957362278,-1.722518495736228,-1.010814194578375,-12.0,-0.9890548890124305,-1.172518495736228,-0.9890549374830888,12.0,-3.473188374087854e-10,5.936133878496578e-05,-5.938302358357182e-05,3.473188374388517e-10,2.168479860601395e-08,2.203211739311554e-08,0.00983118838336866,-2.16847986060371e-08,-0.00983118838336862,-5.938302358357175e-05,-0.009890571406948297,-0.009890549374830889
2,0.00290050000000051,-0.6204815080458277,-1.720481508045828,-1.008828540574191,-12.0,-0.9871119787240162,-1.170481508045828,-0.9871120273482723,12.0,-3.9063608976606e-10,5.924342234076908e-05,-5.926513363934153e-05,3.906360897628274e-10,2.17112985724919e-08,2.210193457545402e-08,0.009811877241781841,-2.171129857245647e-08,-0.009811877241781796,-5.926513363934169e-05,-0.009871142375417398,-0.009871120273482723
2,0.00290070000000051,-0.618442672005354,-1.718442672005354,-1.006841182616452,-12.0,-0.9851674011556105,-1.168442672005354,-0.9851674499367271,12.0,-4.340279589759823e-10,5.912540925532444e-05,-5.914714846220592e-05,4.340279589693847e-10,2.173920688147544e-08,2.217323481389467e-08,0.009792549524143546,-2.173920688147528e-08,-0.009792549524143681,-5.914714846220579e-05,-0.009851696672602045,-0.009851674499367271
2,0.00290090000000051,-0.6164019908344132,-1.716401990834413,-1.004852124481083,-12.0,-0.9832211600116262,-1.166401990834413,-0.9832212089479273,12.0,-4.780413539819533e-10,5.900729942127225e-05,-5.902906515319094e-05,4.780413539830651e-10,2.17657319186758e-08,2.224377323748169e-08,0.009773205268103213,-2.176573191868753e-08,-0.009773205268103186,-5.902906515319106e-05,-0.009832234333252522,-0.009832212089479273
2,0.00290110000000051,-0.6143594677555249,-1.714359467755525,-1.002861369952619,-12.0,-0.9812732589853479,-1.164359467755525,-0.9812733080801026,12.0,-5.221340309284214e-10,5.88890934152192e-05,-5.891088707877818e-05,5.22134030942639e-10,2.179366355896919e-08,2.231579759365781e-08,0.009753844509523601,-2.179366355897815e-08,-0.009753844509523673,-5.891088707877807e-05,-0.009812755396598557,-0.009812733080801026
2,0.0029013000000005103,-0.6123151059941003,-1.7123151059941,-1.000868922820198,-12.0,-0.9793237017940966,-1.1623151059941,-0.9793237510456451,12.0,-5.668529411054589e-10,5.877079113137182e-05,-5.879261134595064e-05,5.668529411061008e-10,2.1820214578875e-08,2.238706750282401e-08,0.00973446728618188,-2.182021457882441e-08,-0.009734467286181978,-5.879261134595017e-05,-0.009793259897524017,-0.009793237510456451
2,0.0029015000000005104,-0.6102689087784776,-1.710268908778478,-0.998874786881643,-12.0,-0.9773724921441799,-1.160268908778478,-0.9773725415557977,12.0,-6.116558825647866e-10,5.865239314614871e-05,-5.867424131662368e-05,6.116558826096992e-10,2.184817047494889e-08,2.245982627153092e-08,0.00971507363407148,-2.184817047496735e-08,-0.009715073634071605,-5.867424131662334e-05,-0.009773747875384238,-0.009773725415557977
2,0.0029017000000005106,-0.6082208793398696,-1.70822087933987,-0.9968789659394249,-12.0,-0.9754196337659451,-1.15822087933987,-0.9754196833359892,12.0,-6.570898489288543e-10,5.853389935530666e-05,-5.855577410371349e-05,6.570898488869824e-10,2.187474840682766e-08,2.253183821339503e-08,0.009695663591098302,-2.187474840682573e-08,-0.009695663591098365,-5.855577410371343e-05,-0.009754219365198076,-0.009754196833359891
2,0.0029019000000005107,-0.6061710209124,-1.7061710209124,-0.9948814638047565,-12.0,-0.9734651303788183,-1.1561710209124,-0.9734651801105711,12.0,-7.026126815699299e-10,5.841531033511636e-05,-5.843721306461862e-05,7.026126815755978e-10,2.190272950228094e-08,2.260534219407488e-08,0.009676237193387172,-2.190272950226661e-08,-0.009676237193387173,-5.843721306461819e-05,-0.00973467440644789,-0.009734651801105712
2,0.0029021000000005108,-0.604119336733081,-1.704119336733081,-0.9928822842935714,-12.0,-0.9715089857263032,-1.154119336733081,-0.9715090356181378,12.0,-7.487714174108935e-10,5.829662598324793e-05,-5.831855531854193e-05,7.487714174107512e-10,2.192933529400723e-08,2.267810666529096e-08,0.009656794478973496,-2.192933529400086e-08,-0.009656794478973541,-5.831855531854289e-05,-0.009715113034287978,-0.009715090356181379
2,0.002902300000000511,-0.6020658300417907,-1.702065830041791,-0.9908814312305714,-12.0,-0.9695512035410414,-1.152065830041791,-0.9695512535962476,12.0,-7.95023941808528e-10,5.817784687553663e-05,-5.819980421808762e-05,7.950239418114993e-10,2.195734255100572e-08,2.275236645552716e-08,0.009637335484114884,-2.195734255099622e-08,-0.009637335484114924,-5.819980421808698e-05,-0.009695535288328984,-0.009695512535962476
2,0.002902500000000511,-0.6000105040813017,-1.700010504081302,-0.9888789084452505,-12.0,-0.9675917875797863,-1.150010504081302,-0.9675918377967541,12.0,-8.419173363743248e-10,5.80589729113267e-05,-5.808095688849624e-05,8.419173364176194e-10,2.19839771695773e-08,2.282589445739608e-08,0.00961786024697786,-2.198397716953848e-08,-0.00961786024697784,-5.808095688849535e-05,-0.00967594120386202,-0.009675918377967541
2,0.002902700000000511,-0.5979533620972604,-1.69795336209726,-0.9868747197759471,-12.0,-0.9656307415885421,-1.14795336209726,-0.9656307919705684,12.0,-8.889095314431516e-10,5.794000466646477e-05,-5.79620166780339e-05,8.889095314307703e-10,2.20120115691261e-08,2.290092105848952e-08,0.009598368803952928,-2.201201156912865e-08,-0.009598368803952963,-5.796201667803392e-05,-0.009656330820626658,-0.009656307919705684
2,0.0029029000000005112,-0.5958944073381631,-1.695894407338163,-0.984868869065815,-12.0,-0.9636680693374075,-1.145894407338163,-0.9636681198828994,12.0,-9.365476538158132e-10,5.78209420416514e-05,-5.784298071765271e-05,9.36547653774398e-10,2.20386760013225e-08,2.297522359231217e-08,0.009578861193339172,-2.20386760013062e-08,-0.009578861193339186,-5.784298071765343e-05,-0.009636704174052541,-0.009636681198828994
