case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(vin)_real,i(vin)_imag,i(rs)_real,i(rs)_imag
3,4466.835921509593,0.0,1.0,0.0,0.8648714782154152,3.87272133533688e-06,0.0,0.0,-0.0003931233976748822,3.684401973995455e-08,0.0003931233976748821,-3.684401973995455e-08,-1.513942691781053e-12,-3.860434761965311e-08,0.0003931233991888251,1.760327879698582e-09
3,4641.588833612739,0.0,1.0,0.0,0.8648714782242695,4.024231115823179e-06,0.0,0.0,-0.000393123397648687,3.828544267394989e-08,0.0003931233976486869,-3.828544267394989e-08,-1.544162653648901e-12,-4.011463863568773e-08,0.0003931233991928498,1.829195961737809e-09
3,4823.178482239265,0.0,1.0,0.0,0.8648714782338303,4.181668307943497e-06,0.0,0.0,-0.0003931233976204014,3.978325739382881e-08,0.0003931233976204014,-3.978325739382881e-08,-1.576793417875848e-12,-4.168401571562128e-08,0.0003931233991971956,1.900758321792499e-09
3,5011.87233627268,0.0,1.0,0.0,0.8648714782441534,4.345264805692795e-06,0.0,0.0,-0.0003931233975898603,4.133967007616081e-08,0.0003931233975898603,-4.133967007616081e-08,-1.612027306610691e-12,-4.33147904423848e-08,0.0003931233992018879,1.975120366223998e-09
3,5207.948328595417,0.0,1.0,0.0,0.8648714782553003,4.515261575292913e-06,0.0,0.0,-0.0003931233975568828,4.295697320822409e-08,0.0003931233975568825,-4.295697320822409e-08,-1.65007198453275e-12,-4.500936483335722e-08,0.0003931233992069547,2.052391625133142e-09
3,5411.695265464588,0.0,1.0,0.0,0.8648714782673363,4.691909010118865e-06,0.0,0.0,-0.0003931233975212741,4.463754896467903e-08,0.000393123397521274,-4.463754896467903e-08,-1.691151682804697e-12,-4.677023487836942e-08,0.0003931233992124256,2.132685913690393e-09
3,5623.413251903441,0.0,1.0,0.0,0.8648714782803328,4.87546729951079e-06,0.0,0.0,-0.000393123397482824,4.638387271634519e-08,0.000393123397482824,-4.638387271634518e-08,-1.735508520666444e-12,-4.85999942161228e-08,0.0003931233992183331,2.216121499777632e-09
3,5843.414133735124,0.0,1.0,0.0,0.864871478294366,5.066206812014564e-06,0.0,0.0,-0.0003931233974413073,4.819851667624933e-08,0.0003931233974413072,-4.819851667624934e-08,-1.783403932459378e-12,-5.050133795443775e-08,0.0003931233992247118,2.302821278188439e-09
3,6072.021956909831,0.0,1.0,0.0,0.8648714783095185,5.264408493615679e-06,0.0,0.0,-0.0003931233973964786,5.008415368831556e-08,0.0003931233973964785,-5.008415368831556e-08,-1.835120208491675e-12,-5.247706663995904e-08,0.0003931233992315993,2.39291295164349e-09
3,6309.573444801876,0.0,1.0,0.0,0.8648714783258798,5.470364281553002e-06,0.0,0.0,-0.0003931233973480737,5.204356116427758e-08,0.0003931233973480737,-5.204356116427758e-08,-1.890962158826409e-12,-5.453009038316526e-08,0.0003931233992390363,2.486529218887728e-09
3,6556.418494179729,0.0,1.0,0.0,0.8648714783435463,5.6843775343218e-06,0.0,0.0,-0.0003931233972958078,5.407962517461199e-08,0.0003931233972958077,-5.407962517461198e-08,-1.951258909798609e-12,-5.666343314475827e-08,0.0003931233992470665,2.583807970146273e-09
3,6812.920690579551,0.0,1.0,0.0,0.8648714783626223,5.906763478499498e-06,0.0,0.0,-0.0003931233972393716,5.619534469951828e-08,0.0003931233972393713,-5.619534469951828e-08,-2.016365843849746e-12,-5.888023718974533e-08,0.0003931233992557374,2.684892490227044e-09
3,7079.457843841315,0.0,1.0,0.0,0.8648714783832202,6.137849673052239e-06,0.0,0.0,-0.0003931233971784329,5.839383604620694e-08,0.0003931233971784328,-5.839383604620694e-08,-2.086666694112833e-12,-6.118376771577612e-08,0.0003931233992651001,2.7899316695692e-09
3,7356.422544596346,0.0,1.0,0.0,0.8648714784054611,6.377976491806221e-06,0.0,0.0,-0.0003931233971126336,6.0678337439002e-08,0.0003931233971126334,-6.0678337439002e-08,-2.162575806093368e-12,-6.357741766255027e-08,0.0003931233992752096,2.899080223548282e-09
3,7644.222742525932,0.0,1.0,0.0,0.8648714784294762,6.627497624794388e-06,0.0,0.0,-0.0003931233970415849,6.305221378901891e-08,0.0003931233970415849,-6.305221378901891e-08,-2.244540579776246e-12,-6.606471270938e-08,0.0003931233992861255,3.012498920361085e-09
3,7943.282347242741,0.0,1.0,0.0,0.8648714784554073,6.886780599216892e-06,0.0,0.0,-0.0003931233969648681,6.551896165044312e-08,0.0003931233969648679,-6.551896165044312e-08,-2.333044106552116e-12,-6.864931646826896e-08,0.0003931233992979124,3.13035481782586e-09
3,8254.041852680108,0.0,1.0,0.0,0.864871478483407,7.156207320782778e-06,0.0,0.0,-0.0003931233968820316,6.808221437070963e-08,0.0003931233968820314,-6.808221437070963e-08,-2.428608016504966e-12,-7.133503588015635e-08,0.0003931233993106395,3.252821509446717e-09
3,8576.958985908861,0.0,1.0,0.0,0.8648714785136403,7.436174636230154e-06,0.0,0.0,-0.0003931233967925866,7.074574744216946e-08,0.0003931233967925863,-7.074574744216946e-08,-2.531795552842507e-12,-7.412582682227406e-08,0.000393123399324382,3.380079380104616e-09
3,8912.509381337371,0.0,1.0,0.0,0.8648714785462854,7.727094917853358e-06,0.0,0.0,-0.0003931233966960063,7.351348406312533e-08,0.000393123396696006,-7.351348406312533e-08,-2.643214891589723e-12,-7.702579993487688e-08,0.0003931233993392207,3.512315871751526e-09
3,9261.187281287846,0.0,1.0,0.0,0.8648714785815351,8.02939667089827e-06,0.0,0.0,-0.0003931233965917204,7.638950091642812e-08,0.0003931233965917202,-7.63895009164281e-08,-2.763522726111499e-12,-8.003922667592731e-08,0.0003931233993552433,3.649725759499214e-09
3,9623.506263980795,0.0,1.0,0.0,0.8648714786195967,8.34352516472014e-06,0.0,0.0,-0.0003931233964791156,7.937803417414479e-08,0.0003931233964791155,-7.937803417414479e-08,-2.893428137591068e-12,-8.317054561265392e-08,0.0003931233993725439,3.792511438509155e-09
3,9999.999999999904,0.0,1.0,0.0,0.8648714786606946,8.66994308863382e-06,0.0,0.0,-0.000393123396357528,8.248348573714293e-08,0.0003931233963575277,-8.248348573714293e-08,-3.033696774276494e-12,-8.642436895924924e-08,0.0003931233993912248,3.940883222106281e-09
3,10391.22303835159,0.0,1.0,0.0,0.864871478705071,9.009131233422351e-06,0.0,0.0,-0.0003931233962262411,8.571042971878219e-08,0.0003931233962262407,-8.571042971878219e-08,-3.185155364127182e-12,-8.980548937033784e-08,0.0003931233994113959,4.095059651555614e-09
3,10797.75162327699,0.0,1.0,0.0,0.8648714787529876,9.361589199507591e-06,0.0,0.0,-0.0003931233960844799,8.906361918226225e-08,0.0003931233960844797,-8.906361918226225e-08,-3.348696587457439e-12,-9.331888700022026e-08,0.0003931233994331762,4.255267817957996e-09
3,11220.18454301952,0.0,1.0,0.0,0.864871478804727,9.7278361328261e-06,0.0,0.0,-0.0003931233959314096,9.254799314155113e-08,0.0003931233959314092,-9.254799314155113e-08,-3.52528433829591e-12,-9.696973683829019e-08,0.0003931233994566941,4.421743696739137e-09
3,11659.1440117982,0.0,1.0,0.0,0.8648714788605937,1.010841148949407e-05,0.0,0.0,-0.0003931233957661286,9.616868383620594e-08,0.0003931233957661284,-9.616868383620594e-08,-3.715959405470756e-12,-1.007634163314306e-07,0.000393123399482088,4.594732495224576e-09
3,12115.27658628577,0.0,1.0,0.0,0.8648714789209172,1.05038758303879e-05,0.0,0.0,-0.000393123395587662,9.993102429080174e-08,0.0003931233955876619,-9.993102429080174e-08,-3.921845606904304e-12,-1.047055133046144e-07,0.0003931233995095078,4.774489013812682e-09
3,12589.25411794155,0.0,1.0,0.0,0.864871478986053,1.091481164680997e-05,0.0,0.0,-0.0003931233953949585,1.038405561701008e-07,0.0003931233953949583,-1.038405561701008e-07,-4.144156413271838e-12,-1.08801834191378e-07,0.000393123399539115,4.961278021277257e-09
3,13081.77474260181,0.0,1.0,0.0,0.864871479056385,1.134182421845688e-05,0.0,0.0,-0.0003931233951868819,1.079030379415358e-07,0.0003931233951868819,-1.079030379415358e-07,-4.384202100063898e-12,-1.130584125862889e-07,0.0003931233995710841,5.15537464475313e-09
3,13593.56390878512,0.0,1.0,0.0,0.8648714791323278,1.178554250495292e-05,0.0,0.0,-0.0003931233949622062,1.121244533570267e-07,0.0003931233949622059,-1.121244533570267e-07,-4.643397470205288e-12,-1.174815181320053e-07,0.0003931233996056035,5.357064774978598e-09
3,14125.3754462274,0.0,1.0,0.0,0.8648714792143288,1.224662007226227e-05,0.0,0.0,-0.0003931233947196068,1.165110202666259e-07,0.0003931233947196066,-1.165110202666259e-07,-4.923270192747171e-12,-1.220776657540179e-07,0.0003931233996428767,5.566645487391942e-09
3,14677.99267622055,0.0,1.0,0.0,0.8648714793028718,1.272573605534466e-05,0.0,0.0,-0.0003931233944576532,1.210691997769729e-07,0.0003931233944576532,-1.210691997769729e-07,-5.22546980677952e-12,-1.268536252566751e-07,0.0003931233996831236,5.784425479702117e-09
3,15252.22956539003,0.0,1.0,0.0,0.864871479398478,1.322359615847204e-05,0.0,0.0,-0.0003931233941748035,1.258057057680489e-07,0.0003931233941748033,-1.258057057680489e-07,-5.551777443631997e-12,-1.318164312946271e-07,0.0003931233997265809,6.0107255265782e-09
3,15848.93192461097,0.0,1.0,0.0,0.8648714795017112,1.374093369467979e-05,0.0,0.0,-0.0003931233938693889,1.307275147822474e-07,0.000393123393869389,-1.307275147822474e-07,-5.904116324664689e-12,-1.369733937343747e-07,0.0003931233997735051,6.245878952127176e-09
3,16468.97865482852,0.0,1.0,0.0,0.8648714796131801,1.42785106658835e-05,0.0,0.0,-0.0003931233935396093,1.358418763003286e-07,0.0003931233935396093,-1.358418763003286e-07,-6.28456309652165e-12,-1.423321084211848e-07,0.0003931233998241728,6.490232120856134e-09
3,17113.28304161763,0.0,1.0,0.0,0.8648714797335414,1.483711888525224e-05,0.0,0.0,-0.0003931233931835218,1.411563234193911e-07,0.0003931233931835217,-1.411563234193911e-07,-6.695360070655778e-12,-1.47900468367233e-07,0.0003931233998788824,6.744144947841925e-09
3,17782.79410038904,0.0,1.0,0.0,0.8648714798635042,1.541758114349138e-05,0.0,0.0,-0.0003931233927990281,1.466786839485908e-07,0.000393123392799028,-1.466786839485908e-07,-7.138928439263479e-12,-1.536866753774505e-07,0.0003931233999379564,7.007991428859718e-09
3,18478.49797422272,0.0,1.0,0.0,0.8648714800038352,1.602075242075287e-05,0.0,0.0,-0.0003931233923838606,1.524170919389483e-07,0.0003931233923838603,-1.524170919389483e-07,-7.617882545522253e-12,-1.596992521301996e-07,0.0003931234000017433,7.282160191251305e-09
3,19201.41938638781,0.0,1.0,0.0,0.8648714801553609,1.664752114595799e-05,0.0,0.0,-0.0003931233919355734,1.583799996642289e-07,0.0003931233919355732,-1.583799996642289e-07,-8.135045292238369e-12,-1.659470547305733e-07,0.0003931234000706186,7.56705506634454e-09
3,19952.62314968858,0.0,1.0,0.0,0.8648714803189748,1.72988105053871e-05,0.0,0.0,-0.0003931233914515231,1.645761900705399e-07,0.0003931233914515231,-1.645761900705399e-07,-8.69346477972126e-12,-1.724392857548068e-07,0.0003931234001449885,7.863095684266862e-09
3,20733.21573485933,0.0,1.0,0.0,0.8648714804956408,1.797557980246475e-05,0.0,0.0,-0.0003931233909288587,1.710147897129863e-07,0.0003931233909288586,-1.710147897129863e-07,-9.2964322709467e-12,-1.791855078050157e-07,0.0003931234002252913,8.170718092029432e-09
3,21544.3469003186,0.0,1.0,0.0,0.8648714806864004,1.867882587074138e-05,0.0,0.0,-0.0003931233903644985,1.777052821984337e-07,0.0003931233903644982,-1.777052821984336e-07,-9.94750158989265e-12,-1.861956575942252e-07,0.0003931234003120002,8.490375395791537e-09
3,22387.21138568315,0.0,1.0,0.0,0.8648714808923779,1.940958454215455e-05,0.0,0.0,-0.0003931233897551162,1.846575221541848e-07,0.000393123389755116,-1.846575221541848e-07,-1.065051006738008e-11,-1.934800605824368e-07,0.0003931234004056263,8.822538428252068e-09
3,23263.05067153601,0.0,1.0,0.0,0.8648714811147873,2.016893217273089e-05,0.0,0.0,-0.0003931233890971204,1.918817497431396e-07,0.0003931233890971201,-1.918817497431396e-07,-1.140960115787035e-11,-2.0104944618529e-07,0.0003931234005067215,9.167696442150405e-09
3,24173.15480804078,0.0,1.0,0.0,0.8648714813549395,2.095798722797656e-05,0.0,0.0,-0.0003931233883866323,1.993886057468203e-07,0.0003931233883866322,-1.993886057468203e-07,-1.222924886052022e-11,-2.089149635777188e-07,0.0003931234006158816,9.526357830898434e-09
3,25118.86431509553,0.0,1.0,0.0,0.8648714816142496,2.177791193029143e-05,0.0,0.0,-0.000393123387619466,2.071891472384781e-07,0.0003931233876194659,-2.07189147238478e-07,-1.311428408842925e-11,-2.170881981158834e-07,0.0003931234007337498,9.899050877405195e-09
3,26101.57215682508,0.0,1.0,0.0,0.8648714818942467,2.262991397083294e-05,0.0,0.0,-0.0003931233867910978,2.152948638693651e-07,0.0003931233867910976,-2.152948638693651e-07,-1.406992314149648e-11,-2.255811884015619e-07,0.0003931234008610212,1.028632453219679e-08
3,27122.72579331998,0.0,1.0,0.0,0.8648714821965804,2.351524828835111e-05,0.0,0.0,-0.0003931233858966467,2.237176947921603e-07,0.0003931233858966464,-2.237176947921603e-07,-1.510179845070201e-11,-2.344064440141379e-07,0.0003931234009984457,1.068874922197778e-08
3,28183.82931264423,0.0,1.0,0.0,0.8648714825230325,2.443521891761516e-05,0.0,0.0,-0.0003931233849308415,2.324700462464764e-07,0.0003931233849308414,-2.324700462464765e-07,-1.621599177501671e-11,-2.435769639363017e-07,0.0003931234011468329,1.110691768982507e-08
3,29286.44564625204,0.0,1.0,0.0,0.8648714828755278,2.539118091015376e-05,0.0,0.0,-0.0003931233838879878,2.415648098323508e-07,0.0003931233838879875,-2.415648098323508e-07,-1.741907004659829e-11,-2.531062557006024e-07,0.0003931234013070581,1.154144586825171e-08
3,30432.19887107688,0.0,1.0,0.0,0.8648714832561434,2.638454233013743e-05,0.0,0.0,-0.0003931233827619406,2.510153814986304e-07,0.0003931233827619404,-2.510153814986305e-07,-1.871812407554051e-11,-2.630083552850564e-07,0.0003931234014800652,1.199297378642611e-08
3,31622.77660168344,0.0,1.0,0.0,0.8648714836671223,2.741676632834374e-05,0.0,0.0,-0.0003931233815460638,2.608356812742264e-07,0.0003931233815460636,-2.608356812742265e-07,-2.012081034229697e-11,-2.732978477871099e-07,0.0003931234016668737,1.246216651288352e-08
3,32859.93247600617,0.0,1.0,0.0,0.8648714841108875,2.848937329725927e-05,0.0,0.0,-0.0003931233802331887,2.710401737712944e-07,0.0003931233802331887,-2.710401737712945e-07,-2.163539612409837e-11,-2.839898889064122e-07,0.0003931234018685852,1.294971513511785e-08
3,34145.48873833563,0.0,1.0,0.0,0.8648714845900541,2.960394311049246e-05,0.0,0.0,-0.0003931233788155796,2.816438894905425e-07,0.0003931233788155793,-2.816438894905425e-07,-2.327080822133235e-11,-2.951002272680389e-07,0.0003931234020863883,1.345633777749657e-08
3,35481.33892335714,0.0,1.0,0.0,0.864871485107446,3.076211744979546e-05,0.0,0.0,-0.0003931233772848809,2.926624469600453e-07,0.0003931233772848807,-2.926624469600453e-07,-2.503668557107268e-11,-3.066452276190432e-07,0.0003931234023215664,1.398278065899793e-08
3,36869.45064519533,0.0,1.0,0.0,0.8648714856661132,3.196560222312286e-05,0.0,0.0,-0.0003931233756320702,3.041120757401762e-07,0.0003931233756320699,-3.041120757401762e-07,-2.694343605785549e-11,-3.186418949325049e-07,0.000393123402575506,1.452981919232857e-08
3,38311.86849557243,0.0,1.0,0.0,0.8648714862693482,3.321617007728784e-05,0.0,0.0,-0.0003931233738474057,3.16009640328536e-07,0.0003931233738474054,-3.16009640328536e-07,-2.900229785653672e-11,-3.311078994545759e-07,0.0003931234028497037,1.509825912603993e-08
3,39810.71705534926,0.0,1.0,0.0,0.864871486920706,3.45156630089168e-05,0.0,0.0,-0.0003931233719203704,3.283726650000917e-07,0.00039312337192037,-3.283726650000917e-07,-3.122540566877777e-11,-3.440616027314177e-07,0.0003931234031457755,1.568893773132582e-08
3,41368.20402388459,0.0,1.0,0.0,0.8648714876240264,3.586599507754773e-05,0.0,0.0,-0.0003931233698396043,3.4121935961911e-07,0.0003931233698396039,-3.4121935961911e-07,-3.362586224354749e-11,-3.575220846543588e-07,0.0003931234034654665,1.630272503524897e-08
3,42986.62347082227,0.0,1.0,0.0,0.8648714883834541,3.726915522486805e-05,0.0,0.0,-0.0003931233675928455,3.545686464609025e-07,0.0003931233675928452,-3.545686464609025e-07,-3.621781560317251e-11,-3.715091715631152e-07,0.000393123403810661,1.694052510221275e-08
3,44668.35921509578,0.0,1.0,0.0,0.8648714892034653,3.8727210204244e-05,0.0,0.0,-0.0003931233651668507,3.684401880828918e-07,0.0003931233651668504,-3.684401880828918e-07,-3.901654243009481e-11,-3.860434654484573e-07,0.0003931234041833933,1.760327736556545e-08
3,46415.88833612725,0.0,1.0,0.0,0.8648714900888931,4.024230762485572e-05,0.0,0.0,-0.000393123362547322,3.828544162860419e-07,0.0003931233625473216,-3.828544162860419e-07,-4.203853810580553e-11,-4.011463742973399e-07,0.0003931234045858605,1.829195801129806e-08
3,48231.7848223925,0.0,1.0,0.0,0.8648714910449556,4.181667911492187e-05,0.0,0.0,-0.0003931233597188207,3.978325622093166e-07,0.0003931233597188205,-3.978325622093166e-07,-4.530161393263156e-11,-4.168401436251902e-07,0.0003931234050204344,1.900758141587358e-08
3,50118.72336272663,0.0,1.0,0.0,0.8648714920772886,4.345264360867111e-05,0.0,0.0,-0.0003931233566646744,4.133966876014857e-07,0.0003931233566646741,-4.133966876014858e-07,-4.882500211138402e-11,-4.331478892417906e-07,0.0003931234054896767,1.975120164030505e-08
3,52079.48328595401,0.0,1.0,0.0,0.8648714931919759,4.515261076190288e-05,0.0,0.0,-0.0003931233533668839,4.295697173163409e-07,0.0003931233533668836,-4.295697173163409e-07,-5.262946909359193e-11,-4.50093631299024e-07,0.0003931234059963527,2.052391398268312e-08
3,54116.95265464572,0.0,1.0,0.0,0.8648714943955875,4.691908450116516e-05,0.0,0.0,-0.0003931233498060114,4.463754730791783e-07,0.000393123349806011,-4.463754730791784e-07,-5.673743797639844e-11,-4.677023296706174e-07,0.0003931234065434489,2.132685659143871e-08
3,56234.13251903423,0.0,1.0,0.0,0.8648714956952177,4.875466671177837e-05,0.0,0.0,-0.0003931233459610688,4.638387085742859e-07,0.0003931233459610687,-4.638387085742859e-07,-6.11731206614976e-11,-4.859999207160033e-07,0.0003931234071341899,2.216121214171744e-08
3,58434.14133735106,0.0,1.0,0.0,0.8648714970985257,5.066206107013391e-05,0.0,0.0,-0.0003931233418093968,4.819851459051061e-07,0.0003931233418093965,-4.819851459051061e-07,-6.596266055703075e-11,-5.0501335548244e-07,0.0003931234077720572,2.302820957733359e-08
3,60720.21956909812,0.0,1.0,0.0,0.864871498613783,5.264407702591366e-05,0.0,0.0,-0.0003931233373265239,5.008415134807827e-07,0.0003931233373265238,-5.008415134807826e-07,-7.113428666350612e-11,-5.247706394016526e-07,0.0003931234084608105,2.392912592086985e-08
3,63095.73444801856,0.0,1.0,0.0,0.8648715002499201,5.470363394009142e-05,0.0,0.0,-0.0003931233324860292,5.204355853848821e-07,0.0003931233324860292,-5.204355853848821e-07,-7.671847995189223e-11,-5.453008735394691e-07,0.0003931234092045091,2.486528815458701e-08
3,65564.18494179708,0.0,1.0,0.0,0.8648715020165804,5.684376538481228e-05,0.0,0.0,-0.0003931233272593832,5.407962222842791e-07,0.0003931233272593832,-5.407962222842791e-07,-8.274815301448976e-11,-5.666342974591937e-07,0.0003931234100075365,2.583807517491467e-08
3,68129.20690579529,0.0,1.0,0.0,0.864871503924176,5.906762361148016e-05,0.0,0.0,-0.0003931233216157817,5.619534139384544e-07,0.0003931233216157814,-5.619534139384544e-07,-8.925884404740801e-11,-5.888023337618543e-07,0.0003931234108746254,2.684891982340007e-08
3,70794.57843841292,0.0,1.0,0.0,0.8648715059839506,6.137848419363268e-05,0.0,0.0,-0.0003931233155219601,5.839383233718106e-07,0.0003931233155219598,-5.839383233718108e-07,-9.62889263079396e-11,-6.118376343689165e-07,0.0003931234118108866,2.789931099710576e-08
3,73564.22544596322,0.0,1.0,0.0,0.8648715082080436,6.377975085144095e-05,0.0,0.0,-0.0003931233089420039,6.067833327740663e-07,0.0003931233089420038,-6.067833327740663e-07,-1.038798342813342e-10,-6.357741286156304e-07,0.000393123412821838,2.899079584156407e-08
3,76442.22742525907,0.0,1.0,0.0,0.8648715106095642,6.627496046493546e-05,0.0,0.0,-0.0003931233018371299,6.305220911963218e-07,0.00039312330183713,-6.305220911963219e-07,-1.120763078899455e-10,-6.606470732258379e-07,0.0003931234139134383,3.012498202951611e-08
3,79432.82347242715,0.0,1.0,0.0,0.8648715132026663,6.886778828334253e-05,0.0,0.0,-0.0003931232941654646,6.551895641130515e-07,0.0003931232941654646,-6.551895641130515e-07,-1.209266561840718e-10,-6.864931042418435e-07,0.000393123415092121,3.130354012879206e-08
3,82540.4185268008,0.0,1.0,0.0,0.8648715160026333,7.156205333819834e-05,0.0,0.0,-0.0003931232858817913,6.808220849230032e-07,0.0003931232858817913,-6.808220849230033e-07,-1.304830420686171e-10,-7.133502909858207e-07,0.0003931234163648333,3.252820606281742e-08
3,85769.58985908833,0.0,1.0,0.0,0.8648715190259681,7.436172406821088e-05,0.0,0.0,-0.0003931232769372869,7.074574084648583e-07,0.0003931232769372868,-7.074574084648582e-07,-1.408017897436859e-10,-7.412581921322275e-07,0.0003931234177390765,3.380078366736858e-08
3,89125.09381337342,0.0,1.0,0.0,0.86487152229049,7.727092416415324e-05,0.0,0.0,-0.000393123267279233,7.351347666264682e-07,0.0003931232672792329,-7.351347666264682e-07,-1.519437166710916e-10,-7.702579139738104e-07,0.00039312341922295,3.512314734734238e-08
3,92611.87281287817,0.0,1.0,0.0,0.8648715258154391,8.029393864238707e-05,0.0,0.0,-0.0003931232568507078,7.638949261295488e-07,0.0003931232568507076,-7.638949261295489e-07,-1.639744920232934e-10,-8.003921709669982e-07,0.0003931234208251996,3.649724483744867e-08
3,96235.06263980764,0.0,1.0,0.0,0.8648715296215915,8.343522015596407e-05,0.0,0.0,-0.0003931232455902456,7.937802485749488e-07,0.0003931232455902455,-7.937802485749488e-07,-1.769650237273723e-10,-8.317053486458418e-07,0.0003931234225552689,3.792510007089276e-08
3,99999.9999999987,0.0,1.0,0.0,0.8648715337313804,8.66993955525899e-05,0.0,0.0,-0.0003931232334314781,8.248347528369014e-07,0.000393123233431478,-8.248347528369015e-07,-1.90991876385162e-10,-8.6424356899717e-07,0.0003931234244233547,3.940881616026814e-08
3,103912.2303835156,0.0,1.0,0.0,0.8648715381690278,9.009127268910723e-05,0.0,0.0,-0.0003931232203027444,8.571041798981569e-07,0.0003931232203027443,-8.571041798981569e-07,-2.061377225326363e-10,-8.980547583932057e-07,0.0003931234264404672,4.095057849504874e-08
3,107977.5162327696,0.0,1.0,0.0,0.8648715429606889,9.361584751252556e-05,0.0,0.0,-0.0003931232061266652,8.90636060221459e-07,0.0003931232061266649,-8.906360602214591e-07,-2.224918298981264e-10,-9.331887181816981e-07,0.000393123428618495,4.255265796023889e-08
3,112201.8454301949,0.0,1.0,0.0,0.8648715481346053,9.727831141802029e-05,0.0,0.0,-0.0003931231908196873,9.254797837565823e-07,0.0003931231908196872,-9.254797837565823e-07,-2.401505875311084e-10,-9.696971980375003e-07,0.0003931234309702751,4.421741428091832e-08
3,116591.4401179817,0.0,1.0,0.0,0.8648715537212712,0.0001010840588947323,0.0,0.0,-0.0003931231742915946,9.616866726860247e-07,0.0003931231742915944,-9.616866726860249e-07,-2.592180739023808e-10,-1.00763397218363e-06,0.0003931234335096688,4.594729949760559e-08
3,121152.7658628573,0.0,1.0,0.0,0.8648715597536137,0.0001050386954706143,0.0,0.0,-0.000393123156444972,9.993100570164566e-07,0.0003931231564449719,-9.993100570164566e-07,-2.798066703237936e-10,-1.047054918594008e-06,0.0003931234362516426,4.774486157755194e-08
3,125892.5411794151,0.0,1.0,0.0,0.8648715662671868,0.0001091480459680206,0.0,0.0,-0.0003931231371746341,1.038405353127257e-06,0.0003931231371746341,-1.038405353127257e-06,-3.020377233027963e-10,-1.088018101294539e-06,0.0003931234392123576,4.96127481672821e-08
3,130817.7474260177,0.0,1.0,0.0,0.8648715733003804,0.0001134181630821835,0.0,0.0,-0.0003931231163670041,1.079030145391773e-06,0.0003931231163670039,-1.079030145391773e-06,-3.26042259735435e-10,-1.130583855883674e-06,0.0003931234424092638,5.155371049190159e-08
3,135935.6390878508,0.0,1.0,0.0,0.8648715808946474,0.000117855336295198,0.0,0.0,-0.0003931230938994442,1.121244270991501e-06,0.0003931230938994442,-1.121244270991501e-06,-3.519617591528394e-10,-1.174814878398409e-06,0.0003931234458612034,5.357060740690818e-08
3,141253.7544622736,0.0,1.0,0.0,0.8648715890947475,0.0001224661011386313,0.0,0.0,-0.0003931230696395337,1.165109908048056e-06,0.0003931230696395337,-1.165109908048056e-06,-3.799489875724571e-10,-1.220776317656525e-06,0.0003931234495885216,5.566640960846878e-08
3,146779.926762205,0.0,1.0,0.0,0.8648715979490106,0.0001272572488183781,0.0,0.0,-0.000393123043444289,1.210691667202691e-06,0.0003931230434442886,-1.210691667202691e-06,-4.101688978683408e-10,-1.268535871211045e-06,0.0003931234536131866,5.784420400835368e-08
3,152522.2956538998,0.0,1.0,0.0,0.8648716075096228,0.0001322358362159205,0.0,0.0,-0.0003931230151593174,1.258056686778198e-06,0.0003931230151593172,-1.258056686778198e-06,-4.427996019667967e-10,-1.318163885058163e-06,0.0003931234579589194,6.010719827996386e-08
3,158489.3192461092,0.0,1.0,0.0,0.8648716178329328,0.0001374091962807018,0.0,0.0,-0.0003931229846179125,1.307274731663293e-06,0.0003931229846179122,-1.307274731663293e-06,-4.780334205969761e-10,-1.36973345724543e-06,0.0003931234626513331,6.245872558213717e-08
3,164689.7865482846,0.0,1.0,0.0,0.8648716289797846,0.0001427849488288924,0.0,0.0,-0.0003931229516400672,1.358418296065044e-06,0.0003931229516400671,-1.358418296065043e-06,-5.160780167830052e-10,-1.423320545532722e-06,0.0003931234677180839,6.490224946767835e-08
3,171132.8304161757,0.0,1.0,0.0,0.8648716410158765,0.0001483710117644299,0.0,0.0,-0.0003931229160314149,1.411562710280633e-06,0.0003931229160314147,-1.411562710280633e-06,-5.571576197577518e-10,-1.479004079264464e-06,0.0003931234731890348,6.744136898383179e-08
3,177827.9410038899,0.0,1.0,0.0,0.8648716540121472,0.0001541756127388253,0.0,0.0,-0.0003931228775820839,1.466786251645599e-06,0.0003931228775820836,-1.466786251645599e-06,-6.015143465111365e-10,-1.536866075617792e-06,0.0003931234790964305,7.007982397219331e-08
3,184784.9797422266,0.0,1.0,0.0,0.8648716680451946,0.0001602073012668744,0.0,0.0,-0.0003931228360654596,1.524170259821878e-06,0.0003931228360654592,-1.524170259821878e-06,-6.494096287612491e-10,-1.59699176039773e-06,0.0003931234854750885,7.2821500575852e-08
3,192014.1938638775,0.0,1.0,0.0,0.8648716831977272,0.0001664749613160795,0.0,0.0,-0.0003931227912368496,1.583799256595347e-06,0.0003931227912368492,-1.583799256595347e-06,-7.011257537577287e-10,-1.659469693557201e-06,0.0003931234923626033,7.567043696185431e-08
3,199526.2314968852,0.0,1.0,0.0,0.864871699559052,0.0001729878243882819,0.0,0.0,-0.0003931227428320408,1.645761070359176e-06,0.0003931227428320406,-1.645761070359176e-06,-7.5696752799766e-10,-1.724391899626577e-06,0.0003931234997995691,7.863082926740086e-08
