case,time,v(b),v(plus),v(sum),v(vn),v(a),v(out),v(vp),i(vp),i(v1),i(r1),i(rf),i(r3),i(vn),i(v2),i(r2)
1,0.0020885000000000114,0.0,0.02639214363653817,0.02638357521827393,-12.0,0.05278455119451271,0.05276741427230006,12.0,-0.001148829189690649,-2.639240755797454e-06,-2.638357521827394e-06,2.638383905402613e-06,2.639214363653817e-06,0.001146191387542351,2.638357521827395e-06,2.639240755797454e-06
1,0.0020895000000000115,0.0,0.02665844774462379,0.02664991219716133,-12.0,0.05331716207372503,0.05330009089344464,12.0,-0.001148842272969108,-2.665871432910125e-06,-2.664991219716133e-06,2.665017869628331e-06,2.665844774462379e-06,0.001146177842729187,2.664991219716134e-06,2.665871432910125e-06
1,0.0020905000000000116,0.0,0.02692369942283895,0.02691519708314707,-12.0,0.05384766808267213,0.05383066331826499,12.0,-0.001148855302261276,-2.692396865983319e-06,-2.691519708314707e-06,2.691546623511792e-06,2.692369942283895e-06,0.001146164349116875,2.691519708314706e-06,2.692396865983319e-06
1,0.0020915000000000118,0.0,0.02718788819950172,0.02717941940323828,-12.0,0.05437604827788545,0.05435911060067058,12.0,-0.001148868277080275,-2.718816007838372e-06,-2.717941940323828e-06,2.717969119743231e-06,2.718788819950172e-06,0.001146150907265617,2.717941940323826e-06,2.718816007838373e-06
1,0.002092500000000012,0.0,0.02745100364489143,0.02744256872638997,-12.0,0.05490228179981932,0.05488541187846722,12.0,-0.001148881196941536,-2.745127815492789e-06,-2.744256872638997e-06,2.744284315207725e-06,2.745100364489144e-06,0.001146137517733728,2.744256872638999e-06,2.745127815492789e-06
1,0.002093500000000012,0.0,0.02771303537166096,0.02770463466391768,-12.0,0.05542634787367565,0.055409546374182,12.0,-0.001148894061362817,-2.771331250201469e-06,-2.770463466391768e-06,2.770491171026433e-06,2.771303537166096e-06,0.001146124181077617,2.770463466391767e-06,2.771331250201469e-06
1,0.002094500000000012,0.0,0.02797397303524626,0.02796560686990676,-12.0,0.05594822581022288,0.05593149339588221,12.0,-0.001148906869864215,-2.797425277497662e-06,-2.796560686990676e-06,2.796588652597546e-06,2.797397303524626e-06,0.001146110897851753,2.796560686990678e-06,2.797425277497662e-06
1,0.0020955000000000123,0.0,0.02823380633427539,0.02822547504162158,-12.0,0.05646789500661412,0.05645123233799358,12.0,-0.001148919621968185,-2.823408867233873e-06,-2.822547504162159e-06,2.8225757296372e-06,2.823380633427538e-06,0.001146097668608649,2.822547504162158e-06,2.823408867233873e-06
1,0.0020965000000000124,0.0,0.02849252501097431,0.02848422891991141,-12.0,0.05698533494719873,0.05696874268211203,12.0,-0.001148932317199547,-2.849280993622443e-06,-2.848422891991141e-06,2.848451376220062e-06,2.849252501097432e-06,0.001146084493898825,2.84842289199114e-06,2.849280993622442e-06
1,0.0020975000000000125,0.0,0.02875011885157288,0.02874185828961637,-12.0,0.05750052520433429,0.05748400399781565,12.0,-0.00114894495508551,-2.875040635276141e-06,-2.874185828961637e-06,2.874214570819928e-06,2.875011885157288e-06,0.001146071374270786,2.874185828961638e-06,2.875040635276141e-06
1,0.0020985000000000127,0.0,0.02900657768670722,0.02899835297997005,-12.0,0.05801344543919132,0.05799699594346991,12.0,-0.001148957535155678,-2.90068677524841e-06,-2.899835297997005e-06,2.899864296349986e-06,2.900657768670723e-06,0.001146058310271005,2.899835297997005e-06,2.90068677524841e-06
1,0.002099500000000013,0.0,0.02926189139182177,0.02925370286500124,-12.0,0.05852407540255747,0.05850769826703114,12.0,-0.001148970056942065,-2.92621840107357e-06,-2.925370286500125e-06,2.925399540202989e-06,2.926189139182177e-06,0.001146045302443878,2.925370286500126e-06,2.92621840107357e-06
1,0.002100500000000013,0.0,0.02951604988756863,0.02950789786393388,-12.0,0.05903239493563614,0.0590160908068464,12.0,-0.001148982519979115,-2.951634504806752e-06,-2.950789786393388e-06,2.950819294291253e-06,2.951604988756863e-06,0.001146032351331712,2.950789786393386e-06,2.951634504806751e-06
1,0.002101500000000013,0.0,0.02976904314020528,0.02976092794158428,-12.0,0.05953838397084197,0.05952215349244799,12.0,-0.001148994923803712,-2.976934083063669e-06,-2.976092794158428e-06,2.976122555086371e-06,2.976904314020528e-06,0.001146019457474699,2.97609279415843e-06,2.976934083063669e-06
1,0.002102500000000013,0.0,0.03002086116199174,0.03001278310875864,-12.0,0.06004202253259511,0.06002586634534837,12.0,-0.001149007267955189,-3.002116137060337e-06,-3.001278310875864e-06,3.001308323658974e-06,3.002086116199174e-06,0.001146006621410882,3.001278310875868e-06,3.002116137060337e-06
1,0.0021035000000000133,0.0,0.03027149401158333,0.030263453422646,-12.0,0.06054329073810678,0.06052720947982623,12.0,-0.001149019551975348,-3.027179672652346e-06,-3.0263453422646e-06,3.026375605718023e-06,3.027149401158333e-06,0.001145993843676138,3.026345342264598e-06,3.027179672652345e-06
1,0.0021045000000000135,0.0,0.0305209317944245,0.0305129289872116,-12.0,0.06104216879816696,0.06102616310371308,12.0,-0.001149031775408477,-3.052123700374246e-06,-3.05129289872116e-06,3.051323411650149e-06,3.052093179442451e-06,0.001145981124804142,3.051292898721159e-06,3.052123700374246e-06
1,0.0021055000000000136,0.0,0.03076916466313859,0.03076119995358735,-12.0,0.06153863701792381,0.06152270751917426,12.0,-0.001149043937801349,-3.076947235478523e-06,-3.076119995358736e-06,3.07615075655869e-06,3.076916466313859e-06,0.001145968465326354,3.076119995358736e-06,3.076947235478522e-06
1,0.0021065000000000137,0.0,0.03101618281791707,0.03100825652046066,-12.0,0.06203267579766233,0.06201682312348651,12.0,-0.001149056038703251,-3.101649297974526e-06,-3.100825652046066e-06,3.100856660302586e-06,3.101618281791708e-06,0.001145955865771982,3.100825652046066e-06,3.101649297974526e-06
1,0.002107500000000014,0.0,0.03126197650690606,0.0312540889344612,-12.0,0.06252426563357719,0.06250849040981174,12.0,-0.001149068077665987,-3.126228912667113e-06,-3.12540889344612e-06,3.125440147535054e-06,3.126197650690606e-06,0.001145943326667965,3.125408893446117e-06,3.126228912667113e-06
1,0.002108500000000014,0.0,0.03150653602659169,0.03149868749054626,-12.0,0.06301338711854365,0.06299768996796742,12.0,-0.001149080054243897,-3.150685109195196e-06,-3.149868749054626e-06,3.149900247742116e-06,3.150653602659169e-06,0.00114593084853894,3.149868749054627e-06,3.150685109195196e-06
1,0.002109500000000014,0.0,0.03174985172218276,0.03174204253238368,-12.0,0.06350002094288275,0.06348440248519269,12.0,-0.001149091967993866,-3.175016922069999e-06,-3.174204253238369e-06,3.174235995280901e-06,3.174985172218276e-06,0.001145918431907221,3.174204253238369e-06,3.175016922069999e-06
1,0.0021105000000000143,0.0,0.03199191398799242,0.03198414445273318,-12.0,0.06398414789512473,0.06396860874691089,12.0,-0.001149103818475336,-3.199223390713231e-06,-3.198414445273318e-06,3.198446429417771e-06,3.199191398799242e-06,0.001145906077292775,3.198414445273317e-06,3.199223390713231e-06
1,0.0021115000000000144,0.0,0.0322327132678167,0.03222498369382534,-12.0,0.06446574886276608,0.06445028963748763,12.0,-0.001149115605250323,-3.223303559494938e-06,-3.222498369382534e-06,3.222530594366229e-06,3.22327132678167e-06,0.001145893785213195,3.222498369382535e-06,3.223303559494938e-06
1,0.0021125000000000145,0.0,0.03247224005531235,0.03246455074773926,-12.0,0.06494480483302525,0.064929426140986,12.0,-0.00114912732788343,-3.247256477771291e-06,-3.246455074773926e-06,3.246487539324674e-06,3.247224005531235e-06,0.00114588155618367,3.24645507477393e-06,3.247256477771291e-06
1,0.0021135000000000147,0.0,0.03271048489437206,0.03270283615677808,-12.0,0.06542129689359306,0.06540599934191774,12.0,-0.001149138985941853,-3.271081199922101e-06,-3.270283615677808e-06,3.270316318513966e-06,3.271048489437206e-06,0.001145869390716971,3.270283615677809e-06,3.2710811999221e-06
1,0.002114500000000015,0.0,0.03294743837949739,0.03293983051384167,-12.0,0.06589520623337858,0.0658799904259885,12.0,-0.001149150578995397,-3.294776785388119e-06,-3.293983051384168e-06,3.294015991214682e-06,3.294743837949739e-06,0.001145857289323415,3.293983051384168e-06,3.294776785388119e-06
1,0.002115500000000015,0.0,0.03318309115617069,0.03317552446279884,-12.0,0.06636651414325294,0.0663513806808423,12.0,-0.001149162106616492,-3.318342298708225e-06,-3.317552446279884e-06,3.317585621804346e-06,3.318309115617069e-06,0.001145845252510846,3.317552446279881e-06,3.318342298708225e-06
1,0.002116500000000015,0.0,0.03341743392122348,0.03340990869885567,-12.0,0.0668352020167862,0.06682015149679833,12.0,-0.001149173568380199,-3.341776809556271e-06,-3.340990869885567e-06,3.341024279794267e-06,3.341743392122348e-06,0.001145833280784611,3.340990869885567e-06,3.341776809556271e-06
1,0.002117500000000015,0.0,0.03365045742320508,0.0336429739689243,-12.0,0.06730125135098441,0.06728628436758831,12.0,-0.001149184963864226,-3.365079392777933e-06,-3.364297396892431e-06,3.364331039866401e-06,3.365045742320508e-06,0.001145821374647529,3.364297396892432e-06,3.365079392777933e-06
1,0.0021185000000000153,0.0,0.03388215246274631,0.03387471107198668,-12.0,0.06776464374701724,0.0677497608910841,12.0,-0.001149196292648935,-3.388249128427094e-06,-3.387471107198668e-06,3.387504981909743e-06,3.388215246274631e-06,0.001145809534599875,3.387471107198665e-06,3.388249128427093e-06
1,0.0021195000000000155,0.0,0.03411250989292389,0.03410511085945879,-12.0,0.0682253609109467,0.06821056277002618,12.0,-0.001149207554317363,-3.411285101802282e-06,-3.410511085945879e-06,3.41054519105674e-06,3.411250989292389e-06,0.001145797761139346,3.410511085945878e-06,3.411285101802282e-06
1,0.0021205000000000156,0.0,0.03434152061962088,0.0343341642355517,-12.0,0.06868338465444795,0.06866867181274573,12.0,-0.001149218748455224,-3.434186403482708e-06,-3.43341642355517e-06,3.433450757719404e-06,3.434152061962088e-06,0.001145786054761047,3.433416423555167e-06,3.434186403482708e-06
1,0.0021215000000000157,0.0,0.03456917560188583,0.03456186215763004,-12.0,0.0691386968955277,0.06912406993388166,12.0,-0.001149229874650927,-3.456952129364186e-06,-3.456186215763004e-06,3.456220777625162e-06,3.456917560188583e-06,0.001145774415957458,3.456186215763004e-06,3.456952129364186e-06
1,0.002122500000000016,0.0,0.03479546585229007,0.03478819563657006,-12.0,0.06959127965923867,0.06957673915509649,12.0,-0.00114924093249558,-3.47958138069486e-06,-3.478819563657006e-06,3.478854351852643e-06,3.479546585229007e-06,0.001145762845218412,3.478819563657006e-06,3.47958138069486e-06
1,0.002123500000000016,0.0,0.03502038243728171,0.03501315573711331,-12.0,0.07004111507838781,0.070026661605784,12.0,-0.001149251921583012,-3.50207326411061e-06,-3.501315573711331e-06,3.501350586867068e-06,3.502038243728171e-06,0.001145751343031078,3.501315573711329e-06,3.50207326411061e-06
1,0.002124500000000016,0.0,0.03524391647753929,0.03523673357822033,-12.0,0.07048818539424337,0.07047381952377642,12.0,-0.001149262841509779,-3.524426891670407e-06,-3.523673357822033e-06,3.523708594555609e-06,3.52439164775393e-06,0.001145739909879924,3.523673357822032e-06,3.524426891670408e-06
1,0.0021255000000000163,0.0,0.03546605914832152,0.03545892033342068,-12.0,0.07093247295723454,0.07091819525604467,12.0,-0.001149273691875169,-3.546641380891302e-06,-3.545892033342068e-06,3.5459274922624e-06,3.546605914832152e-06,0.001145728546246703,3.545892033342069e-06,3.546641380891302e-06
1,0.0021265000000000164,0.0,0.03568680167981627,0.03567970723116184,-12.0,0.07137396022764934,0.071359771259396,12.0,-0.001149284472281224,-3.568715854783308e-06,-3.567970723116185e-06,3.568006402823415e-06,3.568680167981627e-06,0.001145717252610424,3.567970723116185e-06,3.568715854783308e-06
1,0.0021275000000000165,0.0,0.03590613535748621,0.03589908555515508,-12.0,0.071812629776326,0.0717985301011657,12.0,-0.001149295182332743,-3.590649441883979e-06,-3.589908555515508e-06,3.589944454601062e-06,3.590613535748621e-06,0.001145706029447336,3.589908555515509e-06,3.590649441883979e-06
1,0.0021285000000000167,0.0,0.03612405152241346,0.0361170466447198,-12.0,0.07224846428534216,0.07223445445990605,12.0,-0.001149305821637297,-3.61244127629287e-06,-3.61170466447198e-06,3.611740781518625e-06,3.612405152241347e-06,0.001145694877230891,3.611704664471979e-06,3.61244127629287e-06
1,0.002129500000000017,0.0,0.03634054157164084,0.03633358189512539,-12.0,0.07268144654869739,0.07266752712606972,12.0,-0.001149316389805238,-3.634090497705656e-06,-3.633358189512539e-06,3.633394523094434e-06,3.634054157164084e-06,0.001145683796431736,3.633358189512539e-06,3.634090497705656e-06
1,0.002130500000000017,0.0,0.03655559695851204,0.03654868275793104,-12.0,0.07311155947299368,0.07309773100268968,12.0,-0.001149326886449707,-3.655596251448164e-06,-3.654868275793105e-06,3.654904824475864e-06,3.655559695851204e-06,0.001145672787517676,3.654868275793105e-06,3.655596251448164e-06
1,0.002131500000000017,0.0,0.03676920919300848,0.03676234074132291,-12.0,0.0735387860781089,0.07352504910605323,12.0,-0.001149337311186653,-3.676957688510043e-06,-3.676234074132291e-06,3.676270836473032e-06,3.676920919300848e-06,0.00114566185095366,3.676234074132292e-06,3.676957688510043e-06
1,0.002132500000000017,0.0,0.03698136984208489,0.03697454741044953,-12.0,0.0739631094978682,0.07394946456637316,12.0,-0.001149347663634831,-3.698173965578332e-06,-3.697454741044954e-06,3.697491715592363e-06,3.698136984208489e-06,0.001145650987201751,3.697454741044954e-06,3.698173965578332e-06
1,0.0021335000000000173,0.0,0.03719207053000224,0.03718529438775521,-12.0,0.07438451298070979,0.0743709606284543,12.0,-0.001149357943415821,-3.719244245070755e-06,-3.718529438775521e-06,3.718566624069909e-06,3.719207053000224e-06,0.001145640196721116,3.71852943877552e-06,3.719244245070755e-06
1,0.0021345000000000175,0.0,0.03740130293865803,0.0373945733533099,-12.0,0.07480297989034546,0.07478952065235334,12.0,-0.001149368150154041,-3.740167695168743e-06,-3.73945733533099e-06,3.739494729904344e-06,3.740130293865803e-06,0.00114562947996798,3.739457335330992e-06,3.740167695168743e-06
1,0.0021355000000000176,0.0,0.03760905880791515,0.0376023760451386,-12.0,0.0752184937064184,0.07520512811403766,12.0,-0.001149378283476746,-3.760943489850324e-06,-3.76023760451386e-06,3.760275206889907e-06,3.760905880791515e-06,0.001145618837395626,3.76023760451386e-06,3.760943489850324e-06
1,0.0021365000000000177,0.0,0.0378153299359275,0.03780869425954669,-12.0,0.07563103802515436,0.07561776660603599,12.0,-0.001149388343014044,-3.781570808922687e-06,-3.78086942595467e-06,3.78090723464893e-06,3.78153299359275e-06,0.001145608269454363,3.780869425954667e-06,3.781570808922687e-06
1,0.002137500000000018,0.0,0.03802010817946431,0.03801351985144451,-12.0,0.07604059656001042,0.07602741983808756,12.0,-0.001149398328398912,-3.802048838054611e-06,-3.801351985144452e-06,3.801389998664304e-06,3.802010817946431e-06,0.001145597776591497,3.801351985144454e-06,3.802048838054611e-06
1,0.002138500000000018,0.0,0.03822338545423093,0.03821684473466826,-12.0,0.07644715314231641,0.07643407163778389,12.0,-0.001149408239267192,-3.822376768808548e-06,-3.821684473466826e-06,3.821722690311563e-06,3.822338545423093e-06,0.001145587359251327,3.821684473466826e-06,3.822376768808548e-06
1,0.002139500000000018,0.0,0.0384251537351888,0.03841866088229978,-12.0,0.07685069172191494,0.0768377059512084,12.0,-0.001149418075257615,-3.842553798672616e-06,-3.841866088229978e-06,3.841904506890861e-06,3.842515373518879e-06,0.001145577017875096,3.841866088229976e-06,3.842553798672615e-06
1,0.0021405000000000183,0.0,0.03862540505687154,0.03861896032698304,-12.0,0.07725119636779365,0.07723830684356935,12.0,-0.001149427836011797,-3.862579131092211e-06,-3.861896032698304e-06,3.861934651658631e-06,3.862540505687154e-06,0.001145566752900993,3.861896032698306e-06,3.862579131092211e-06
1,0.0021415000000000184,0.0,0.03882413151369997,0.03881773516123905,-12.0,0.07764865126871509,0.07763585849982972,12.0,-0.001149437521174262,-3.882451975501512e-06,-3.881773516123905e-06,3.881812333859067e-06,3.882413151369997e-06,0.001145556564764125,3.881773516123906e-06,3.882451975501513e-06
1,0.0021425000000000185,0.0,0.03902132526029387,0.03901497753777772,-12.0,0.07804304073384034,0.07803034522533084,12.0,-0.00114944713039244,-3.902171547354648e-06,-3.901497753777772e-06,3.901536768755311e-06,3.902132526029387e-06,0.001145546453896481,3.901497753777772e-06,3.902171547354648e-06
1,0.0021435000000000187,0.0,0.03921697851178153,0.03921067966980751,-12.0,0.07843434919334819,0.07842175144641174,12.0,-0.001149456663316682,-3.921737068156666e-06,-3.921067966980751e-06,3.921107177660423e-06,3.921697851178153e-06,0.001145536420726931,3.921067966980751e-06,3.921737068156666e-06
1,0.002144500000000019,0.0,0.03941108354410795,0.03940483383134375,-12.0,0.07882256119905133,0.07881006171102582,12.0,-0.001149466119600268,-3.941147765494339e-06,-3.940483383134375e-06,3.940522787968207e-06,3.941108354410795e-06,0.00114552646568119,3.940483383134373e-06,3.941147765494338e-06
1,0.002145500000000019,0.0,0.0396036326943385,0.0395974323575122,-12.0,0.07920766142500395,0.07919526068934798,12.0,-0.001149475498899417,-3.960402873066545e-06,-3.959743235751221e-06,3.959782833183579e-06,3.96036326943385e-06,0.0011455165891818,3.959743235751221e-06,3.960402873066545e-06
1,0.002146500000000019,0.0,0.03979461836096262,0.03978846764485306,-12.0,0.07958963466810885,0.07957733317438255,12.0,-0.00114948480087329,-3.979501630714624e-06,-3.978846764485306e-06,3.978886552952949e-06,3.979461836096262e-06,0.001145506791648114,3.978846764485307e-06,3.979501630714624e-06
1,0.002147500000000019,0.0,0.03998403300419309,0.03997793215162022,-12.0,0.07996846584871624,0.07995626408256196,12.0,-0.001149494025184005,-3.998443284452314e-06,-3.997793215162023e-06,3.997833193094174e-06,3.998403300419309e-06,0.001145497073496266,3.997793215162024e-06,3.998443284452315e-06
1,0.0021485000000000193,0.0,0.04017186914626425,0.04016581839807939,-12.0,0.08034414001121996,0.08033203845434277,12.0,-0.001149503171496655,-4.017227086495572e-06,-4.016581839807939e-06,4.016622005626338e-06,4.017186914626425e-06,0.001145487435139157,4.016581839807938e-06,4.017227086495571e-06
