case,time,v(out),v(vn),v(in),v(vp),i(vp),i(vin),i(rl),i(vn)
1,8.053000000000008e-05,-0.1024642112275574,-12.0,1.634440148274924,12.0,-0.00114236340006746,-1.634440148274924e-09,-1.024642112275574e-05,0.001152610427962024
1,8.055000000000009e-05,-0.1004700121359804,-12.0,1.693689601226698,12.0,-0.001142464401392805,-1.693689601226698e-09,-1.004700121359804e-05,0.001152512088628943
1,8.057000000000009e-05,-0.09847581512377222,-12.0,1.752671600956564,12.0,-0.001142565376843372,-1.752671600956564e-09,-9.847581512377223e-06,0.001152413723361542
1,8.05900000000001e-05,-0.09648162099896224,-12.0,1.811376833523026,12.0,-0.001142666326209494,-1.811376833523026e-09,-9.648162099896224e-06,0.001152315332021645
1,8.06100000000001e-05,-0.09448742895758849,-12.0,1.869796028689294,12.0,-0.001142767249706063,-1.869796028689294e-09,-9.44874289575885e-06,0.001152216914734472
1,8.06300000000001e-05,-0.09249323980131942,-12.0,1.927919961387237,12.0,-0.001142868147132118,-1.927919961387237e-09,-9.249323980131943e-06,0.001152118471370012
1,8.06500000000001e-05,-0.09049905273252866,-12.0,1.985739453174185,12.0,-0.001142969018693806,-1.985739453174186e-09,-9.049905273252866e-06,0.001152020002045467
1,8.067000000000011e-05,-0.08850486854657408,-12.0,2.043245373682054,12.0,-0.001143069864198753,-2.043245373682054e-09,-8.850486854657409e-06,0.001151921506638866
1,8.069000000000011e-05,-0.08651068645211481,-12.0,2.100428642059335,12.0,-0.00114317068384448,-2.100428642059335e-09,-8.651068645211481e-06,0.001151822985259521
1,8.071000000000011e-05,-0.08451650723824815,-12.0,2.157280228405126,12.0,-0.001143271477447069,-2.157280228405125e-09,-8.451650723824814e-06,0.001151724437793385
1,8.073000000000012e-05,-0.08252233011986902,-12.0,2.213791155194801,12.0,-0.001143372245195535,-2.213791155194801e-09,-8.252233011986903e-06,0.001151625864341995
1,8.075000000000012e-05,-0.08052815587986335,-12.0,2.269952498698053,12.0,-0.001143472986914294,-2.269952498698054e-09,-8.052815587986336e-06,0.001151527264799124
1,8.077000000000012e-05,-0.07853398373931297,-12.0,2.325755390387637,12.0,-0.001143573702783978,-2.325755390387637e-09,-7.853398373931298e-06,0.00115142863925865
1,8.079000000000013e-05,-0.07653981447494146,-12.0,2.381191018340036,12.0,-0.001143674392637206,-2.381191018340035e-09,-7.653981447494146e-06,0.001151329987622041
1,8.081000000000013e-05,-0.07454564731396841,-12.0,2.436250628627027,12.0,-0.001143775056646344,-2.436250628627027e-09,-7.454564731396842e-06,0.001151231309975646
1,8.083000000000013e-05,-0.07255148302700379,-12.0,2.490925526697783,12.0,-0.001143875694652092,-2.490925526697784e-09,-7.255148302700379e-06,0.001151132606228523
1,8.085000000000014e-05,-0.07055732084735668,-12.0,2.54520707875221,12.0,-0.001143976306818671,-2.54520707875221e-09,-7.055732084735668e-06,0.001151033876459593
1,8.087000000000014e-05,-0.06856316153957166,-12.0,2.599086713103925,12.0,-0.001144076892994745,-2.599086713103926e-09,-6.856316153957166e-06,0.001150935120585397
1,8.089000000000014e-05,-0.06656900434299914,-12.0,2.652555921534042,12.0,-0.001144177453336493,-2.652555921534042e-09,-6.656900434299915e-06,0.00115083633867755
1,8.091000000000015e-05,-0.06457485001616618,-12.0,2.705606260634774,12.0,-0.001144277987700427,-2.705606260634774e-09,-6.457485001616619e-06,0.001150737530659966
1,8.093000000000015e-05,-0.06258069780441695,-12.0,2.75822935314251,12.0,-0.001144378496234804,-2.758229353142511e-09,-6.258069780441696e-06,0.001150638696597061
1,8.095000000000015e-05,-0.06058654846030833,-12.0,2.810416889261035,12.0,-0.001144478978803857,-2.810416889261034e-09,-6.058654846030834e-06,0.001150539836420018
1,8.097000000000015e-05,-0.05859240123513103,-12.0,2.862160627973359,12.0,-0.001144579435548038,-2.86216062797336e-09,-5.859240123513103e-06,0.00115044095018617
1,8.099000000000016e-05,-0.05659825687551893,-12.0,2.913452398343278,12.0,-0.001144679866339189,-2.913452398343278e-09,-5.659825687551893e-06,0.001150342037833854
1,8.101000000000016e-05,-0.05460411463866225,-12.0,2.964284100805716,12.0,-0.001144780271310056,-2.964284100805716e-09,-5.460411463866225e-06,0.001150243099413439
1,8.103000000000016e-05,-0.05260997526531863,-12.0,3.014647708445508,12.0,-0.001144880650339981,-3.014647708445507e-09,-5.260997526531864e-06,0.001150144134870311
1,8.105000000000017e-05,-0.05061583801853128,-12.0,3.064535268265288,12.0,-0.001144981003554115,-3.064535268265289e-09,-5.061583801853128e-06,0.00115004514424798
1,8.107000000000017e-05,-0.04862170363322801,-12.0,3.113938902440961,12.0,-0.001145081330839186,-3.113938902440961e-09,-4.862170363322802e-06,0.001149946127498779
1,8.109000000000017e-05,-0.04662757137825877,-12.0,3.162850809566041,12.0,-0.001145181632312859,-3.162850809566041e-09,-4.662757137825877e-06,0.001149847084659463
1,8.111000000000018e-05,-0.0446334419827675,-12.0,3.21126326588336,12.0,-0.00114528190786913,-3.21126326588336e-09,-4.46334419827675e-06,0.001149748015689215
1,8.113000000000018e-05,-0.04263931472136504,-12.0,3.259168626504798,12.0,-0.001145382157618288,-3.259168626504798e-09,-4.263931472136504e-06,0.001149648920618145
1,8.115000000000018e-05,-0.04064519031745731,-12.0,3.306559326618683,12.0,-0.001145482381461488,-3.306559326618683e-09,-4.064519031745731e-06,0.001149549799412177
1,8.117000000000019e-05,-0.0386510680513705,-12.0,3.353427882684016,12.0,-0.001145582579501744,-3.353427882684017e-09,-3.86510680513705e-06,0.001149450652094883
1,8.119000000000019e-05,-0.03665694864081761,-12.0,3.39976689361253,12.0,-0.001145682751647263,-3.39976689361253e-09,-3.665694864081761e-06,0.001149351478638831
1,8.121000000000019e-05,-0.0346628313717953,-12.0,3.445569041937195,12.0,-0.001145782897993893,-3.445569041937195e-09,-3.46628313717953e-06,0.001149252279061157
1,8.12300000000002e-05,-0.03266871695636853,-12.0,3.490827094967782,12.0,-0.001145883018456778,-3.490827094967781e-09,-3.266871695636854e-06,0.001149153053340975
1,8.12500000000002e-05,-0.03067460468615956,-12.0,3.535533905933174,12.0,-0.001145983113124702,-3.535533905933174e-09,-3.067460468615956e-06,0.00114905380148909
1,8.12700000000002e-05,-0.02868049526762995,-12.0,3.579682415109584,12.0,-0.001146083181919643,-3.579682415109583e-09,-2.868049526762995e-06,0.001148954523491061
1,8.12900000000002e-05,-0.02668638799798323,-12.0,3.623265650935677,12.0,-0.001146183224923424,-3.623265650935677e-09,-2.668638799798323e-06,0.001148855219351462
1,8.131000000000021e-05,-0.02469228357812177,-12.0,3.66627673111326,12.0,-0.001146283242064749,-3.666276731113259e-09,-2.469228357812177e-06,0.001148755889062204
1,8.133000000000021e-05,-0.0226981813107862,-12.0,3.708708863694123,12.0,-0.001146383233418577,-3.708708863694123e-09,-2.26981813107862e-06,0.001148656532621732
1,8.135000000000022e-05,-0.02070408189136365,-12.0,3.750555348152739,12.0,-0.001146483198920241,-3.75055534815274e-09,-2.070408189136365e-06,0.001148557150028209
1,8.137000000000022e-05,-0.01870998462808829,-12.0,3.791809576444042,12.0,-0.001146583138637933,-3.791809576444041e-09,-1.870998462808829e-06,0.001148457741274052
1,8.139000000000022e-05,-0.01671589021087535,-12.0,3.832465034047196,12.0,-0.001146683052513506,-3.832465034047198e-09,-1.671589021087535e-06,0.001148358306363583
1,8.141000000000023e-05,-0.01472179795340919,-12.0,3.872515300994129,12.0,-0.00114678294060849,-3.872515300994129e-09,-1.472179795340919e-06,0.001148258845283287
1,8.143000000000023e-05,-0.01272770854017643,-12.0,3.911954052883369,12.0,-0.001146882802871157,-3.91195405288337e-09,-1.272770854017643e-06,0.001148159358043554
1,8.145000000000023e-05,-0.01073362129026854,-12.0,3.950775061878893,12.0,-0.001146982639356467,-3.950775061878893e-09,-1.073362129026854e-06,0.001148059844625032
1,8.147000000000023e-05,-0.008739536882786348,-12.0,3.988972197693286,12.0,-0.001147082450019011,-3.988972197693286e-09,-8.739536882786349e-07,0.001147960305044085
1,8.149000000000024e-05,-0.006745454642185872,-12.0,4.026539428556053,12.0,-0.001147182234907281,-4.026539428556054e-09,-6.745454642185873e-07,0.001147860739275623
1,8.151000000000024e-05,-0.004751375242224587,-12.0,4.063470822165923,12.0,-0.00114728199398208,-4.063470822165923e-09,-4.751375242224587e-07,0.001147761147341893
1,8.153000000000024e-05,-0.002757298012680692,-12.0,4.099760546627685,12.0,-0.001147381727285531,-4.099760546627686e-09,-2.757298012680692e-07,0.00114766152921216
1,8.155000000000025e-05,-0.0007632236220104633,-12.0,4.135402871373222,12.0,-0.001147481434784553,-4.135402871373223e-09,-7.632236220104633e-08,0.001147561884914462
1,8.157000000000025e-05,0.001230848594727614,-12.0,4.170392168066279,12.0,-0.001147581116514986,-4.170392168066278e-09,1.230848594727614e-07,0.001147462214412516
1,8.159000000000025e-05,0.003224917974336691,-12.0,4.204722911491277,12.0,-0.001147680772449777,-4.204722911491279e-09,3.224917974336691e-07,0.00114736251774006
1,8.161000000000026e-05,0.00521898517651967,-12.0,4.238389680425857,12.0,-0.001147780402618573,-4.238389680425858e-09,5.21898517651967e-07,0.001147262794855354
1,8.163000000000026e-05,0.007213049543297632,-12.0,4.271387158496905,12.0,-0.001147880007000247,-4.271387158496904e-09,7.213049543297632e-07,0.001147163045797751
1,8.165000000000026e-05,0.009207111729176171,-12.0,4.303710135020118,12.0,-0.001147979585618353,-4.303710135020119e-09,9.207111729176172e-07,0.001147063270520142
1,8.167000000000027e-05,0.01120117108135314,-12.0,4.335353505822858,12.0,-0.001148079138457595,-4.335353505822859e-09,1.120117108135314e-06,0.001146963469067407
1,8.169000000000027e-05,0.01319522824917784,-12.0,4.366312274050015,12.0,-0.001148178665535519,-4.366312274050015e-09,1.319522824917784e-06,0.001146863641387164
1,8.171000000000027e-05,0.01518928258498404,-12.0,4.396581550953184,12.0,-0.001148278166842568,-4.396581550953184e-09,1.518928258498404e-06,0.00114676378752973
1,8.173000000000028e-05,0.01718333473300548,-12.0,4.426156556662685,12.0,-0.001148377642390374,-4.426156556662684e-09,1.718333473300548e-06,0.001146663907437536
1,8.175000000000028e-05,0.01917738405067125,-12.0,4.45503262094222,12.0,-0.001148477092175023,-4.455032620942221e-09,1.917738405067125e-06,0.001146564001166254
1,8.177000000000028e-05,0.02117143117713987,-12.0,4.483205183926565,12.0,-0.001148576516202324,-4.483205183926564e-09,2.117143117713987e-06,0.001146464068653217
1,8.179000000000029e-05,0.02316547547489566,-12.0,4.510669796841404,12.0,-0.001148675914473915,-4.510669796841405e-09,2.316547547489566e-06,0.001146364109959365
1,8.181000000000029e-05,0.02515951757806188,-12.0,4.537422122705962,12.0,-0.001148775286989865,-4.537422122705962e-09,2.515951757806189e-06,0.001146264125017019
1,8.183000000000029e-05,0.0271535568541382,-12.0,4.563457937017893,12.0,-0.001148874633757277,-4.563457937017894e-09,2.71535568541382e-06,0.001146164113892308
1,8.18500000000003e-05,0.02914759393225237,-12.0,4.588773128420259,12.0,-0.001148973954770567,-4.588773128420259e-09,2.914759393225237e-06,0.001146064076512624
1,8.18700000000003e-05,0.03114162818487981,-12.0,4.613363699350929,12.0,-0.001149073250042217,-4.613363699350929e-09,3.114162818487981e-06,0.0011459640129492
1,8.18900000000003e-05,0.03313566023619218,-12.0,4.637225766673662,12.0,-0.001149172519561073,-4.637225766673664e-09,3.313566023619218e-06,0.001145863923124588
1,8.19100000000003e-05,0.03512968946360147,-12.0,4.660355562291398,12.0,-0.001149271763344903,-4.660355562291398e-09,3.512968946360147e-06,0.001145763807115042
1,8.193000000000031e-05,0.03712371648636224,-12.0,4.682749433741305,12.0,-0.001149370981377077,-4.682749433741305e-09,3.712371648636224e-06,0.001145663664838357
1,8.195000000000031e-05,0.03911774068678412,-12.0,4.704403844771446,12.0,-0.001149470173680559,-4.704403844771445e-09,3.911774068678412e-06,0.001145563496375727
1,8.197000000000031e-05,0.04111176267924344,-12.0,4.725315375899342,12.0,-0.001149569340233323,-4.725315375899342e-09,4.111176267924343e-06,0.001145463301640271
1,8.199000000000032e-05,0.04310578185090876,-12.0,4.74548072495179,12.0,-0.001149668481063447,-4.745480724951791e-09,4.310578185090875e-06,0.001145363080718048
1,8.201000000000032e-05,0.04509979881131664,-12.0,4.764896707586398,12.0,-0.001149767596143593,-4.764896707586398e-09,4.509979881131665e-06,0.001145262833517579
1,8.203000000000032e-05,0.04709381295245631,-12.0,4.783560257794453,12.0,-0.001149866685506867,-4.783560257794453e-09,4.709381295245632e-06,0.001145162560129709
1,8.205000000000033e-05,0.04908782487906275,-12.0,4.801468428384992,12.0,-0.001149965749120699,-4.801468428384992e-09,4.908782487906275e-06,0.001145062260458443
1,8.207000000000033e-05,0.0510818339879078,-12.0,4.818618391450322,12.0,-0.001150064787023141,-4.818618391450323e-09,5.10818339879078e-06,0.001144961934599332
1,8.209000000000033e-05,0.05307584087896264,-12.0,4.835007438812444,12.0,-0.001150163799176472,-4.835007438812445e-09,5.307584087896264e-06,0.001144861582451949
1,8.211000000000034e-05,0.0550698449537441,-12.0,4.850632982450785,12.0,-0.001150262785623608,-4.850632982450785e-09,5.50698449537441e-06,0.001144761204116469
1,8.213000000000034e-05,0.05706384680749715,-12.0,4.865492554910882,12.0,-0.001150361746321761,-4.865492554910884e-09,5.706384680749715e-06,0.001144660799488112
1,8.215000000000034e-05,0.05905784584644616,-12.0,4.879583809693965,12.0,-0.001150460681318624,-4.879583809693966e-09,5.905784584644616e-06,0.001144560368671602
1,8.217000000000035e-05,0.06105184266114715,-12.0,4.892904521627582,12.0,-0.001150559590566418,-4.892904521627582e-09,6.105184266114715e-06,0.001144459911557884
1,8.219000000000035e-05,0.06304583666249489,-12.0,4.905452587216878,12.0,-0.001150658474117542,-4.905452587216878e-09,6.304583666249489e-06,0.001144359428256155
1,8.221000000000035e-05,0.06503982843639342,-12.0,4.917226024976848,12.0,-0.001150757331919304,-4.917226024976849e-09,6.503982843639342e-06,0.001144258918653157
1,8.223000000000036e-05,0.0670338173983711,-12.0,4.928222975745181,12.0,-0.001150856164028718,-4.928222975745183e-09,6.70338173983711e-06,0.001144158382862493
1,8.225000000000036e-05,0.06902780412971667,-12.0,4.93844170297586,12.0,-0.001150954970388266,-4.938441702975859e-09,6.902780412971667e-06,0.001144057820766776
1,8.227000000000036e-05,0.07102178805055559,-12.0,4.947880593013418,12.0,-0.001151053751059506,-4.947880593013418e-09,7.102178805055559e-06,0.001143957232483935
1,8.229000000000037e-05,0.0730157697375977,-12.0,4.956538155347681,12.0,-0.001151152505980153,-4.95653815534768e-09,7.301576973759771e-06,0.001143856617892535
1,8.231000000000037e-05,0.0750097486155292,-12.0,4.964413022849206,12.0,-0.001151251235216234,-4.964413022849207e-09,7.50097486155292e-06,0.00114375597711476
1,8.233000000000037e-05,0.07700372525651712,-12.0,4.971503951985121,12.0,-0.001151349938700793,-4.971503951985121e-09,7.700372525651713e-06,0.001143655310025187
1,8.235000000000038e-05,0.07899769908977262,-12.0,4.977809823015508,12.0,-0.001151448616504235,-4.977809823015509e-09,7.899769908977263e-06,0.001143554616750194
1,8.237000000000038e-05,0.08099167068295567,-12.0,4.983329640170245,12.0,-0.001151547268554999,-4.983329640170245e-09,8.099167068295567e-06,0.001143453897160447
1,8.239000000000038e-05,0.08298563946976652,-12.0,4.988062531806207,12.0,-0.001151645894927808,-4.988062531806208e-09,8.298563946976653e-06,0.001143353151386434
1,8.241000000000038e-05,0.08497960601339376,-12.0,4.992007750544944,12.0,-0.001151744495546567,-4.992007750544944e-09,8.497960601339377e-06,0.001143252379294991
1,8.243000000000039e-05,0.08697356975199148,-12.0,4.995164673390678,12.0,-0.001151843070490241,-4.995164673390679e-09,8.69735697519915e-06,0.001143151581020643
1,8.245000000000039e-05,0.08896753124431198,-12.0,4.997532801828696,12.0,-0.001151941619678272,-4.997532801828696e-09,8.896753124431197e-06,0.001143050756426463
1,8.24700000000004e-05,0.09096148993292806,-12.0,4.999111761904068,12.0,-0.001152040143193791,-4.999111761904068e-09,9.096148993292807e-06,0.001142949905650946
1,8.24900000000004e-05,0.09295544637219075,-12.0,4.999901304280693,12.0,-0.00115213864095186,-4.999901304280694e-09,9.295544637219076e-06,0.001142849028553472
1,8.25100000000004e-05,0.09494940000905665,-12.0,4.999901304280677,12.0,-0.001152237113039699,-4.999901304280678e-09,9.494940000905665e-06,0.00114274812527644
1,8.25300000000004e-05,0.09694335139351032,-12.0,4.999111761904021,12.0,-0.001152335559368058,-4.999111761904021e-09,9.694335139351032e-06,0.0011426471956756
1,8.255000000000041e-05,0.09893729997685768,-12.0,4.997532801828618,12.0,-0.001152433980028175,-4.997532801828618e-09,9.893729997685769e-06,0.001142546239897188
1,8.257000000000041e-05,0.100931246304751,-12.0,4.995164673390569,12.0,-0.001152532374926562,-4.99516467339057e-09,1.009312463047511e-05,0.001142445257793397
1,8.259000000000041e-05,0.1029251898328114,-12.0,4.992007750544803,12.0,-0.001152630744158406,-4.992007750544804e-09,1.029251898328114e-05,0.001142344249514229
1,8.261000000000042e-05,0.1049191311023931,-12.0,4.988062531806036,12.0,-0.001152729087626047,-4.988062531806037e-09,1.049191311023931e-05,0.001142243214908381
1,8.263000000000042e-05,0.1069130695733981,-12.0,4.98332964017004,12.0,-0.001152827405428553,-4.983329640170039e-09,1.069130695733981e-05,0.001142142154129562
1,8.265000000000042e-05,0.1089070057829165,-12.0,4.977809823015274,12.0,-0.001152925697464164,-4.977809823015274e-09,1.089070057829165e-05,0.001142041067023044
1,8.267000000000043e-05,0.1109009391950976,-12.0,4.971503951984856,12.0,-0.001153023963835757,-4.971503951984856e-09,1.109009391950976e-05,0.001141939953746162
1,8.269000000000043e-05,0.1128948703428012,-12.0,4.96441302284891,12.0,-0.001153122204437538,-4.964413022848909e-09,1.128948703428013e-05,0.001141838814140834
1,8.271000000000043e-05,0.1148887986943902,-12.0,4.956538155347354,12.0,-0.001153220419376132,-4.956538155347354e-09,1.148887986943902e-05,0.001141737648367965
1,8.273000000000044e-05,0.1168827247785272,-12.0,4.947880593013054,12.0,-0.001153318608541776,-4.947880593013054e-09,1.168827247785273e-05,0.001141636456266173
1,8.275000000000044e-05,0.1188766480677558,-12.0,4.938441702975471,12.0,-0.001153416772044774,-4.938441702975471e-09,1.188766480677558e-05,0.001141535237999872
1,8.277000000000044e-05,0.1208705690865742,-12.0,4.928222975744762,12.0,-0.001153514909771468,-4.928222975744763e-09,1.208705690865742e-05,0.001141433993404446
1,8.279000000000045e-05,0.1228644873116739,-12.0,4.917226024976398,12.0,-0.001153613021835766,-4.917226024976399e-09,1.228644873116739e-05,0.001141332722647747
1,8.281000000000045e-05,0.124858403263422,-12.0,4.905452587216397,12.0,-0.001153711108120181,-4.905452587216397e-09,1.24858403263422e-05,0.001141231425561991
1,8.283000000000045e-05,0.1268523164226244,-12.0,4.89290452162707,12.0,-0.001153809168742173,-4.892904521627071e-09,1.268523164226244e-05,0.00114113010231841
1,8.285000000000046e-05,0.1288462273055498,-12.0,4.879583809693423,12.0,-0.001153907203580487,-4.879583809693423e-09,1.288462273055498e-05,0.001141028752746104
1,8.287000000000046e-05,0.1308401353970867,-12.0,4.86549255491031,12.0,-0.001154005212756056,-4.865492554910311e-09,1.308401353970867e-05,0.001140927377019629
1,8.289000000000046e-05,0.1328340412094371,-12.0,4.850632982450182,12.0,-0.001154103196143931,-4.850632982450182e-09,1.328340412094371e-05,0.001140825974965036
1,8.291000000000046e-05,0.1348279442315401,-12.0,4.835007438811802,12.0,-0.001154201153868466,-4.835007438811803e-09,1.348279442315401e-05,0.001140724546760129
1,8.293000000000047e-05,0.1368218449715632,-12.0,4.818618391449659,12.0,-0.001154299085801072,-4.81861839144966e-09,1.368218449715632e-05,0.001140623092227976
1,8.295000000000047e-05,0.1388157429224639,-12.0,4.801468428384299,12.0,-0.001154396992069463,-4.801468428384299e-09,1.388157429224639e-05,0.001140521611549573
1,8.297000000000047e-05,0.1408096385884073,-12.0,4.78356025779373,12.0,-0.001154494872541473,-4.78356025779373e-09,1.408096385884073e-05,0.001140420104545057
1,8.299000000000048e-05,0.1428035314663373,-12.0,4.764896707585645,12.0,-0.001154592727348108,-4.764896707585645e-09,1.428035314663373e-05,0.001140318571398558
1,8.301000000000048e-05,0.1447974220564481,-12.0,4.745480724950996,12.0,-0.0011546905563537,-4.745480724950996e-09,1.447974220564481e-05,0.001140217011927343
1,8.303000000000048e-05,0.1467913098596391,-12.0,4.72531537589853,12.0,-0.001154788359692478,-4.72531537589853e-09,1.467913098596391e-05,0.00114011542631862
1,8.305000000000049e-05,0.1487851953721646,-12.0,4.704403844770605,12.0,-0.001154886137225337,-4.704403844770605e-09,1.487851953721646e-05,0.001140013814386828
1,8.307000000000049e-05,0.1507790780988482,-12.0,4.682749433740435,12.0,-0.001154983889089676,-4.682749433740435e-09,1.507790780988483e-05,0.001139912176322204
1,8.30900000000005e-05,0.1527729585320356,-12.0,4.660355562290499,12.0,-0.001155081615143,-4.660355562290498e-09,1.527729585320356e-05,0.001139810511936425
1,8.31100000000005e-05,0.1547668361804433,-12.0,4.637225766672721,12.0,-0.001155179315525833,-4.637225766672721e-09,1.547668361804433e-05,0.001139708821422677
1,8.31300000000005e-05,0.1567607115325393,-12.0,4.613363699349971,12.0,-0.001155276990092343,-4.613363699349972e-09,1.567607115325393e-05,0.001139607104589949
1,8.31500000000005e-05,0.1587545841009028,-12.0,4.588773128419272,12.0,-0.001155374638986109,-4.588773128419273e-09,1.587545841009028e-05,0.00113950536163432
1,8.31700000000005e-05,0.1607484543701541,-12.0,4.563457937016879,12.0,-0.001155472262058045,-4.56345793701688e-09,1.607484543701541e-05,0.001139403592362129
1,8.319000000000051e-05,0.1627423218567049,-12.0,4.537422122704919,12.0,-0.001155569859454724,-4.537422122704918e-09,1.627423218567049e-05,0.001139301796972298
1,8.321000000000051e-05,0.1647361870413582,-12.0,4.510669796840332,12.0,-0.001155667431023853,-4.510669796840333e-09,1.647361870413582e-05,0.001139199975268575
1,8.323000000000052e-05,0.1667300494443278,-12.0,4.483205183925464,12.0,-0.001155764976914947,-4.483205183925464e-09,1.667300494443278e-05,0.001139098127452666
1,8.325000000000052e-05,0.1687239095426296,-12.0,4.455032620941092,12.0,-0.001155862496972571,-4.455032620941093e-09,1.687239095426297e-05,0.001138996253325784
1,8.327000000000052e-05,0.1707177668602493,-12.0,4.426156556661528,12.0,-0.001155959991349117,-4.426156556661529e-09,1.707177668602493e-05,0.001138894353092366
1,8.329000000000053e-05,0.1727116218704458,-12.0,4.396581550952002,12.0,-0.001156057459886071,-4.396581550952002e-09,1.727116218704458e-05,0.001138792426551129
1,8.331000000000053e-05,0.1747054741009471,-12.0,4.366312274048804,12.0,-0.001156154902738652,-4.366312274048804e-09,1.74705474100947e-05,0.001138690473909193
1,8.333000000000053e-05,0.1766993240212846,-12.0,4.335353505821621,12.0,-0.001156252319745314,-4.335353505821622e-09,1.766993240212846e-05,0.001138588494962839
1,8.335000000000054e-05,0.1786931711628989,-12.0,4.303710135018854,12.0,-0.001156349711064054,-4.303710135018854e-09,1.786931711628989e-05,0.001138486489921809
1,8.337000000000054e-05,0.1806870159916234,-12.0,4.271387158495614,12.0,-0.001156447076530355,-4.271387158495614e-09,1.806870159916234e-05,0.001138384458579993
1,8.339000000000054e-05,0.1826808580425821,-12.0,4.23838968042452,12.0,-0.001156544416304932,-4.238389680424521e-09,1.82680858042582e-05,0.001138282401149705
1,8.341000000000054e-05,0.1846746977779392,-12.0,4.204722911489933,12.0,-0.001156641730220353,-4.204722911489932e-09,1.846746977779392e-05,0.001138180317422507
1,8.343000000000055e-05,0.1866685347364734,-12.0,4.170392168064908,12.0,-0.001156739018440002,-4.170392168064909e-09,1.866685347364734e-05,0.001138078207613222
1,8.345000000000055e-05,0.188662369376709,-12.0,4.135402871371826,12.0,-0.001156836280793593,-4.135402871371826e-09,1.88662369376709e-05,0.001137976071511119
1,8.347000000000055e-05,0.1906562012410501,-12.0,4.099760546626283,12.0,-0.001156933517447117,-4.099760546626284e-09,1.906562012410501e-05,0.001137873909333497
1,8.349000000000056e-05,0.1926500307844097,-12.0,4.063470822164455,12.0,-0.001157030728227483,-4.063470822164456e-09,1.926500307844097e-05,0.001137771720867388
1,8.351000000000056e-05,0.1946438575527888,-12.0,4.02653942855458,12.0,-0.001157127913303259,-4.02653942855458e-09,1.946438575527888e-05,0.001137669506332487
1,8.353000000000056e-05,0.1966376819975175,-12.0,3.988972197691789,12.0,-0.001157225072498594,-3.98897219769179e-09,1.966376819975175e-05,0.001137567265513655
1,8.355000000000057e-05,0.1986315036681659,-12.0,3.950775061877348,12.0,-0.001157322205984567,-3.950775061877348e-09,1.986315036681659e-05,0.00113746499863294
1,8.357000000000057e-05,0.2006253230125089,-12.0,3.911954052881844,12.0,-0.001157419313582639,-3.911954052881843e-09,2.006253230125089e-05,0.001137362705473054
1,8.359000000000057e-05,0.2026191395836575,-12.0,3.872515300992557,12.0,-0.001157516395466358,-3.872515300992558e-09,2.026191395836575e-05,0.001137260386258356
1,8.361000000000058e-05,0.20461295382586,-12.0,3.8324650340456,12.0,-0.001157613451454528,-3.832465034045599e-09,2.0461295382586e-05,0.001137158040769479
1,8.363000000000058e-05,0.2066067652957398,-12.0,3.791809576442422,12.0,-0.001157710481723119,-3.791809576442423e-09,2.066067652957399e-05,0.001137055669233032
1,8.365000000000058e-05,0.2086005744340464,-12.0,3.750555348151073,12.0,-0.001157807486088347,-3.750555348151074e-09,2.086005744340465e-05,0.001136953271427588
1,8.367000000000059e-05,0.2105943808008885,-12.0,3.708708863692456,12.0,-0.001157904464728549,-3.708708863692457e-09,2.105943808008886e-05,0.001136850847581973
1,8.369000000000059e-05,0.2125881848335439,-12.0,3.66627673111157,12.0,-0.001158001417457402,-3.666276731111572e-09,2.125881848335439e-05,0.001136748397472758
1,8.371000000000059e-05,0.2145819860955789,-12.0,3.623265650933965,12.0,-0.001158098344455551,-3.623265650933965e-09,2.145819860955789e-05,0.001136645921330937
1,8.37300000000006e-05,0.2165757850208275,-12.0,3.579682415107849,12.0,-0.001158195245534205,-3.579682415107849e-09,2.165757850208275e-05,0.001136543418931114
1,8.37500000000006e-05,0.2185695811762864,-12.0,3.535533905931392,12.0,-0.001158292120876274,-3.535533905931393e-09,2.185695811762864e-05,0.001136440890506383
1,8.37700000000006e-05,0.2205633749923725,-12.0,3.490827094966003,12.0,-0.001158388970290528,-3.490827094966003e-09,2.205633749923725e-05,0.001136338335829453
1,8.37900000000006e-05,0.2225571660394859,-12.0,3.445569041935394,12.0,-0.001158485793962105,-3.445569041935395e-09,2.225571660394859e-05,0.001136235755135473
1,8.381000000000061e-05,0.2245509547446535,-12.0,3.399766893610709,12.0,-0.001158582591697392,-3.399766893610709e-09,2.245509547446535e-05,0.001136133148195276
1,8.383000000000061e-05,0.2265447406816521,-12.0,3.353427882682174,12.0,-0.001158679363683702,-3.353427882682174e-09,2.265447406816521e-05,0.001136030515246033
1,8.385000000000062e-05,0.2285385242741451,-12.0,3.306559326616819,12.0,-0.001158776109725096,-3.306559326616819e-09,2.285385242741451e-05,0.001135927856056746
1,8.387000000000062e-05,0.2305323050992594,-12.0,3.259168626502914,12.0,-0.001158872830011013,-3.259168626502914e-09,2.305323050992594e-05,0.001135825170866561
1,8.389000000000062e-05,0.2325260835773216,-12.0,3.211263265881457,12.0,-0.001158969524343224,-3.211263265881458e-09,2.325260835773216e-05,0.001135722459442689
1,8.391000000000062e-05,0.2345198592887821,-12.0,3.162850809564117,12.0,-0.001159066192913276,-3.162850809564117e-09,2.345198592887821e-05,0.00113561972202619
1,8.393000000000063e-05,0.2365136326506569,-12.0,3.113938902439017,12.0,-0.001159162835520693,-3.113938902439017e-09,2.36513632650657e-05,0.001135516958382545
