case,frequency_real,frequency_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(x)_real,v(x)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(ri)_real,i(ri)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(ci)_real,i(ci)_imag,i(cf)_real,i(cf)_imag
2,16468.97865482846,0.0,-0.06759411146413957,0.1071083822184413,0.0,0.0,0.5379668239239471,0.5852094305927661,1.0,0.0,-64.87701549511759,-40.99665946468942,0.0,0.0,0.0003024554102094773,0.0002388451103271539,-0.0006055609353880865,-0.0004781010483743247,0.0006055609353880866,0.0004781010483743248,-0.0006480942138365345,-0.0004110376784690786,0.0003024554102094773,0.0002388451103271539,0.0006055609353880865,0.0004781010483743247,4.253321085433642e-05,-6.706326279686403e-05
2,17113.28304161757,0.0,-0.06803036786414214,0.1155957882138296,0.0,0.0,0.5623121375508531,0.586223726527249,1.0,0.0,-67.38445631941545,-39.70892527545206,0.0,0.0,0.0003148336319503354,0.0002351150070448892,-0.0006303425054149951,-0.0004706279383134195,0.0006303425054149952,0.0004706279383134194,-0.0006731642595155131,-0.0003982452106366589,0.0003148336319503354,0.0002351150070448892,0.0006303425054149951,0.0004706279383134195,4.282168607015015e-05,-7.23826120809723e-05
2,17782.79410038899,0.0,-0.06808016248010504,0.124502216732485,0.0,0.0,0.586833520746958,0.5861438275429774,1.0,0.0,-69.84637104154311,-38.24313720568826,0.0,0.0,0.0003271068856716359,0.0002306291871465734,-0.0006549136832270631,-0.0004616416108104925,0.0006549136832270632,0.0004616416108104925,-0.0006977829087906301,-0.0003836763942242075,0.0003271068856716359,0.0002306291871465734,0.0006549136832270631,0.0004616416108104925,4.286915748340458e-05,-7.796509208406837e-05
2,18478.49797422266,0.0,-0.0676993584347599,0.1338146680292117,0.0,0.0,0.6114431110775178,0.5849440860252758,1.0,0.0,-72.24675591289345,-36.598849057026,0.0,0.0,0.0003392092519033601,0.0002253813289356464,-0.0006791424695122778,-0.0004511294179960642,0.0006791424695122778,0.0004511294179960641,-0.0007217905655445869,-0.0003673266372505521,0.0003392092519033601,0.0002253813289356464,0.0006791424695122778,0.0004511294179960641,4.264802833295094e-05,-8.380264693084397e-05
2,19201.41938638775,0.0,-0.0668435848432443,0.1435152637905396,0.0,0.0,0.6360493840506156,0.5826074011138032,1.0,0.0,-74.5692024971475,-34.77726684916283,0.0,0.0,0.0003510728651664748,0.0002193718150948252,-0.00070289296889386,-0.0004390921373232636,0.0007028929688938599,0.0004390921373232636,-0.0007450235891230427,-0.0003492078211295337,0.0003510728651664748,0.0002193718150948252,0.00070289296889386,0.0004390921373232637,4.213055338559766e-05,-8.988417267846613e-05
2,19952.62314968852,0.0,-0.06546881400749746,0.1535810462917359,0.0,0.0,0.6605581766523496,0.5791257796770038,1.0,0.0,-76.79709440098978,-32.78133776520834,0.0,0.0,0.0003626287133611987,0.0002126081131567695,-0.0007260269906598471,-0.0004255447333852679,0.0007260269906598471,0.000425544733385268,-0.0007673162558698228,-0.0003293491881150008,0.0003626287133611987,0.0002126081131567695,0.0007260269906598471,0.000425544733385268,4.128919974116165e-05,-9.619539168922094e-05
2,20733.21573485926,0.0,-0.06353198529394047,0.163983851421991,0.0,0.0,0.684873803164314,0.5745007537419862,1.0,0.0,-78.91382086688571,-30.61581266328261,0.0,0.0,0.0003738075065339713,0.0002051050473863128,-0.0007484057884582545,-0.0004105169023199954,0.0007484057884582545,0.0004105169023199952,-0.0007885028888159178,-0.000307797965147046,0.0003738075065339713,0.0002051050473863128,0.0007484057884582545,0.0004105169023199954,4.009703682567789e-05,-0.0001027187731890978
2,21544.34690031854,0.0,-0.06099166546087642,0.1746902650349298,0.0,0.0,0.7089002397878803,0.5687436381047367,1.0,0.0,-80.90300320671786,-28.28727898054242,0.0,0.0,0.0003845405982276737,0.0001968849492502991,-0.0007698919052487567,-0.0003940533730698068,0.0007698919052487568,0.0003940533730698069,-0.0008084201154125698,-0.0002846196924557736,0.0003845405982276737,0.0001968849492502991,0.0007698919052487567,0.0003940533730698069,3.852814917214731e-05,-0.0001094335059237684
2,22387.21138568308,0.0,-0.05780873334379678,0.1856616705389587,0.0,0.0,0.732542351557529,0.5618756162749751,1.0,0.0,-82.7487294470272,-25.80416155109803,0.0,0.0,0.0003947609401016694,0.0001879776765900488,-0.0007903510849013258,-0.0003762139457360167,0.0007903510849013258,0.0003762139457360164,-0.0008269092071368342,-0.0002598982322163699,0.0003947609401016694,0.0001879776765900488,0.0007903510849013258,0.0003762139457360165,3.655806442677504e-05,-0.0001163155278579758
2,23263.05067153593,0.0,-0.05394707520719173,0.1968543937369068,0.0,0.0,0.7557071329407471,0.5539276479312711,1.0,0.0,-84.43579208663299,-23.17668967302074,0.0,0.0,0.0004044040487163305,0.0001784204950913553,-0.0008096542081479387,-0.0003570732541943642,0.0008096542081479389,0.0003570732541943644,-0.000843818450114258,-0.0002337354406675765,0.0004044040487163305,0.0001784204950913553,0.0008096542081479387,0.0003570732541943642,3.416418801924413e-05,-0.0001233376166723942
2,24173.1548080407,0.0,-0.04937427579948545,0.208219948707119,0.0,0.0,0.7783049325106575,0.5449401964410902,1.0,0.0,-85.94992355837007,-20.4168296601941,0.0,0.0,0.0004134089622158698,0.0001682578194445487,-0.000827679208310143,-0.0003367202477339711,0.000827679208310143,0.0003367202477339711,-0.0008590054928257061,-0.0002062504960890122,0.0004134089622158698,0.0001682578194445487,0.000827679208310143,0.0003367202477339711,3.132623514128712e-05,-0.0001304695434250103
2,25118.86431509545,0.0,-0.04406228926058911,0.2197053860507427,0.0,0.0,0.8002506321918422,0.5349627804819127,1.0,0.0,-87.27802385317263,-17.5381830664327,0.0,0.0,0.0004217191642671525,0.0001575408155407681,-0.0008443129214524311,-0.0003152573944311702,0.0008443129214524313,0.00031525739443117,-0.0008723396156391204,-0.0001775788845248345,0.0004217191642671525,0.0001575408155407681,0.0008443129214524311,0.0003152573944311702,2.802665012439985e-05,-0.0001376782902009496
2,26101.572156825,0.0,-0.03798807357336795,0.2312537421831223,0.0,0.0,0.821464752805474,0.5240533591258278,1.0,0.0,-88.40837481251371,-14.55585173474222,0.0,0.0,0.000429283452989196,0.000146326869043952,-0.0008594528263788419,-0.0002927996169427055,0.000859452826378842,0.0002927996169427056,-0.0008837038673894035,-0.0001478710547692534,0.000429283452989196,0.000146326869043952,0.0008594528263788419,0.0002927996169427056,2.425100302248819e-05,-0.00014492833091971
2,27122.7257933199,0.0,-0.03113417225173842,0.2428045855972494,0.0,0.0,0.8418744598994963,0.5122775646796673,1.0,0.0,-89.33083582155616,-11.48627176721429,0.0,0.0,0.0004360567337160674,0.0001346789295124263,-0.0008730086321512346,-0.0002694729790824178,0.0008730086321512347,0.000269472979082418,-0.0008929970164930443,-0.0001172907635281153,0.0004360567337160674,0.0001346789295124263,0.0008730086321512346,0.0002694729790824178,1.998835320763717e-05,-0.0001521819727497172
2,28183.82931264413,0.0,-0.02348922743689046,0.254294653253388,0.0,0.0,0.8614144470111531,0.4997078018968974,1.0,0.0,-90.0370160299668,-8.347019396973199,0.0,0.0,0.0004420007163294852,0.0001226647427800327,-0.0008849036744480436,-0.0002454131486435095,0.0008849036744480436,0.0002454131486435094,-0.000900135268025299,-8.601314050226586e-05,0.0004420007163294852,0.0001226647427800327,0.0008849036744480436,0.0002454131486435095,1.523157008802817e-05,-0.0001593997538465903
2,29286.44564625194,0.0,-0.01504840953491098,0.2656585675320633,0.0,0.0,0.8800276773989937,0.4864222357318165,1.0,0.0,-90.52041877373686,-5.156592543186979,0.0,0.0,0.0004470845002120236,0.0001103559874549382,-0.0008950760869339046,-0.000220763668199753,0.0008950760869339046,0.0002207636681997532,-0.0009050537036420196,-5.422251110719043e-05,0.0004470845002120236,0.0001103559874549382,0.0008950760869339046,0.000220763668199753,9.97760165970547e-06,-0.0001665408914339952
2,30432.19887107678,0.0,-0.005813749968138215,0.2768296216088449,0.0,0.0,0.8976659696993456,0.4725036924789001,1.0,0.0,-90.77655454856166,-1.934172518909688,0.0,0.0,0.0004512850328889592,9.782733399270668e-05,-0.0009034797196674838,-0.0001956740708700551,0.0009034797196674839,0.0001956740708700552,-0.0009077074079859353,-2.211002140518533e-05,0.0004512850328889592,9.782733399270668e-05,0.0009034797196674838,0.000195674070870055,4.227682504701471e-06,-0.0001735637726352483
2,31622.77660168334,0.0,0.004205634488145565,0.2877406187504262,0.0,0.0,0.9142904176975244,0.4580385008721159,1.0,0.0,-90.8030196695053,1.300629079734198,0.0,0.0,0.0004545874316810854,8.515544686750957e-05,-0.0009100847832093789,-0.0001702978821216893,0.0009100847832093788,0.0001702978821216897,-0.0009080722530399346,1.012888460983772e-05,0.0004545874316810854,8.515544686750957e-05,0.0009100847832093789,0.0001702978821216894,-2.012525963809901e-06,-0.0001804264789909086
2,32859.93247600607,0.0,0.01499343498156612,0.298324748973992,0.0,0.0,0.9298716392500729,0.4431153005037073,1.0,0.0,-90.59953861738815,4.528032859813584,0.0,0.0,0.0004569851613287965,7.24179517666266e-05,-0.0009148782042685068,-0.0001447905515297155,0.0009148782042685068,0.0001447905515297153,-0.0009061453205236972,4.229708110839592e-05,0.0004569851613287965,7.24179517666266e-05,0.0009148782042685068,0.0001447905515297154,-8.732868751374763e-06,-0.0001870873343133622
2,34145.48873833552,0.0,0.02652616794972466,0.3085164848368047,0.0,0.0,0.944389854160805,0.4278238447969065,1.0,0.0,-90.16796899359869,7.728357788914871,0.0,0.0,0.0004584800642043741,5.9692390515534e-05,-0.0009178636862110804,-0.000119307359960102,0.0009178636862110804,0.0001193073599601018,-0.0009019449516154842,7.419841304078068e-05,0.0004584800642043741,5.9692390515534e-05,0.0009178636862110804,0.0001193073599601019,-1.591870806942822e-05,-0.0001935054644843977
2,35481.33892335703,0.0,0.03877332000726505,0.3182524769088282,0.0,0.0,0.9578347953346735,0.4122538248053453,1.0,0.0,-89.51226895578517,10.88228521699659,0.0,0.0,0.000459082243624066,4.705518656453038e-05,-0.0009190614753274085,-9.400134789651696e-05,0.0009190614753274085,9.400134789651709e-05,-0.0008955104227579244,0.0001056403274008777,0.000459082243624066,4.705518656453038e-05,0.0009190614753274085,9.40013478965171e-05,-2.355101379616411e-05,-0.0001996413570449178
2,36869.45064519521,0.0,0.05169762047678526,0.3274724288010643,0.0,0.0,0.9702054616734703,0.3964937384120442,1.0,0.0,-88.63842796115726,13.97111501521857,0.0,0.0,0.0004588098043686744,3.458064335634207e-05,-0.0009185078411966852,-6.902130961097992e-05,0.0009185078411966851,6.902130961097985e-05,-0.0008869012558163406,0.000136436425864175,0.0004588098043686744,3.458064335634207e-05,0.0009185078411966852,6.902130961098014e-05,-3.160653368272415e-05,-0.0002054574080027262
2,38311.86849557231,0.0,0.06525543822185692,0.3361199315388881,0.0,0.0,0.9815097248307861,0.3806298271769292,1.0,0.0,-87.55436257596223,16.97700830311445,0.0,0.0,0.000457688458170887,2.233999678054026e-05,-0.0009162542866089292,-4.450989563804146e-05,0.0009162542866089292,4.450989563804115e-05,-0.0008761961801418409,0.0001664088837157557,0.000457688458170887,2.233999678054026e-05,0.0009162542866089292,4.450989563804139e-05,-4.005804121165038e-05,-0.0002109184432338653
2,39810.71705534914,0.0,0.0793972959272102,0.3441432376298438,0.0,0.0,0.9917638050346878,0.3647451002554628,1.0,0.0,-86.26977999303767,19.88321160982992,0.0,0.0,0.0004557510051658867,1.040054122107356e-05,-0.0009123665091074776,-2.060186262561837e-05,0.0009123665091074775,2.060186262561903e-05,-0.0008634917728896489,0.0001953906837220008,0.0004557510051658867,1.040054122107356e-05,0.0009123665091074776,2.060186262561857e-05,-4.887465682053263e-05,-0.0002159922022043822
2,41368.20402388446,0.0,0.09406849153953598,0.3514959564034043,0.0,0.0,1.000991633665577,0.3489184616050908,1.0,0.0,-84.796012708106,22.67425783660536,0.0,0.0,0.0004530367052931553,-1.175153502390915e-06,-0.0009069231421260407,2.577494798313568e-06,0.0009069231421260407,-2.577494798313485e-06,-0.0008489008119964554,0.0002232276188020196,0.0004530367052931553,-1.175153502390915e-06,0.0009069231421260407,-2.577494798313674e-06,-5.802223606109348e-05,-0.0002206497725077496
2,42986.62347082213,0.0,0.1092098133728586,0.3581376540916932,0.0,0.0,1.009224122116476,0.3332239532309616,1.0,0.0,-83.14582851398073,25.33614004349326,0.0,0.0,0.0004495905561216235,-1.232991968207414e-05,-0.000900014308743617,2.491370086073154e-05,0.0009000143087436172,-2.491370086073158e-05,-0.000832550383273536,0.0002497800238940157,0.0004495905561216235,-1.232991968207414e-05,0.000900014308743617,-2.491370086073163e-05,-6.746381626026781e-05,-0.00022486596489563
2,44668.35921509565,0.0,0.1247583325395159,0.3640343446370979,0.0,0.0,1.016498357655157,0.3177301236130512,1.0,0.0,-81.3332205556613,27.85645485572118,0.0,0.0,0.000445462495620228,-2.301255219461908e-05,-0.0008917400251156408,4.630422102404677e-05,0.0008917400251156411,-4.630422102404674e-05,-0.0008145797888820082,0.0002749242051108409,0.000445462495620228,-2.301255219461908e-05,0.0008917400251156408,-4.630422102404695e-05,-7.71601114753e-05,-0.0002286196200524494
2,46415.88833612709,0.0,0.1406482540303517,0.3691588602807717,0.0,0.0,1.02285674755974,0.3024995268130466,1.0,0.0,-79.37318262646755,30.22451315103002,0.0,0.0,0.0004407065498117007,-3.317824368468329e-05,-0.0008822084935293885,6.665933346772495e-05,0.0008822084935293884,-6.665933346772513e-05,-0.0007951383088049791,0.0002985535429074925,0.0004407065498117007,-3.317824368468329e-05,0.0008822084935293885,-6.665933346772481e-05,-8.70700440761552e-05,-0.0002318938402809072
2,48231.78482239234,0.0,0.156811806058589,0.3734910944951595,0.0,0.0,1.028346132733636,0.2875883541846508,1.0,0.0,-77.28147515804218,32.43141662039152,0.0,0.0,0.0004353799460742981,-4.278888979532502e-05,-0.0008715343266750468,8.590274031050876e-05,0.0008715343266750466,-8.590274031050865e-05,-0.0007743828696410078,0.0003205792552589636,0.0004353799460742981,-4.278888979532502e-05,0.0008715343266750468,-8.590274031050858e-05,-9.715130022223293e-05,-0.0002346761414573605
2,50118.72336272647,0.0,0.1731801462970516,0.3770181136321684,0.0,0.0,1.033016891357619,0.2730461972026388,1.0,0.0,-75.07438745310733,34.47009975784452,0.0,0.0,0.0004295422130524743,-5.181326336593672e-05,-0.0008598367450605674,0.0001039719164295299,0.0008598367450605675,-0.0001039719164295296,-0.000752475675994044,0.0003409308164421236,0.0004295422130524743,-5.181326336593672e-05,0.0008598367450605674,-0.0001039719164295298,-0.0001073608958863772,-0.0002369585229944802
2,52079.48328595385,0.0,0.1896842634379511,0.3797341376005228,0.0,0.0,1.036922051955564,0.2589159367738806,1.0,0.0,-72.7685016244063,36.33533779469079,0.0,0.0,0.0004232542875792753,-6.022706007552164e-05,-0.0008472377885176132,0.0001208182008266417,0.0008472377885176133,-0.0001208182008266422,-0.0007295818588784426,0.0003595560365709027,0.0004232542875792753,-6.022706007552164e-05,0.0008472377885176132,-0.0001208182008266419,-0.0001176557399549075,-0.000238737456010123
2,54116.95265464555,0.0,0.2062558531055277,0.3816403937817551,0.0,0.0,1.040116433598478,0.2452337515784675,1.0,0.0,-70.38046343975167,38.02372201154694,0.0,0.0,0.0004165776479793974,-6.801282135287686e-05,-0.0008338605804929505,0.0001364066422032879,0.0008338605804929507,-0.0001364066422032876,-0.000705867192928572,0.0003764208161776518,0.0004165776479793974,-6.801282135287686e-05,0.0008338605804929505,-0.0001364066422032879,-0.0001279931813085255,-0.0002400137923339706
2,56234.13251903405,0.0,0.2228281485256834,0.3827448520636545,0.0,0.0,1.042655828924498,0.2320292355801333,1.0,0.0,-67.92676484379164,39.53360470235063,0.0,0.0,0.0004095734913299472,-7.515974341725538e-05,-0.0008198276803988145,0.000150715616483521,0.0008198276803988147,-0.0001507156164835212,-0.0006814959299231732,0.0003915085985028698,0.0004095734913299472,-7.515974341725538e-05,0.0008198276803988145,-0.0001507156164835209,-0.0001383315276474929,-0.0002407925992744966
2,58434.14133735087,0.0,0.2393366884294206,0.3830618521443938,0.0,0.0,1.044596243297329,0.2193256128969365,1.0,0.0,-65.42354235276937,40.86501679438211,0.0,0.0,0.0004023019700985642,-8.166338390345034e-05,-0.0008052595548679082,0.0001637362392474572,0.0008052595548679082,-0.0001637362392474573,-0.000656628790411988,0.0004048195494223772,0.0004023019700985642,-8.166338390345034e-05,0.0008052595548679082,-0.000163736239247457,-0.000148630525119232,-0.0002410829271130677
2,60720.21956909792,0.0,0.2557200073244154,0.3826116369959878,0.0,0.0,1.045993200857921,0.2071400367726701,1.0,0.0,-62.88639482739626,42.0195617204572,0.0,0.0,0.0003948215009482203,-8.752527964288316e-05,-0.0007902731935335055,0.0001754716002233168,0.0007902731935335055,-0.0001754716002233177,-0.0006314211483472068,0.0004163695008346122,0.0003948215009482203,-8.752527964288316e-05,0.0007902731935335055,-0.0001754716002233169,-0.0001588517894662914,-0.0002408975179996576
2,63095.73444801835,0.0,0.2719202363658457,0.3814198084628965,0.0,0.0,1.046901125544856,0.1954839584539706,1.0,0.0,-60.33022335485605,43.00028957408563,0.0,0.0,0.0003871881556132134,-9.275249065264698e-05,-0.00077498088917901,0.000185935850008926,0.00077498088917901,-0.0001859358500089259,-0.000606021435912219,0.0004261886976562274,0.0003871881556132134,-9.275249065264698e-05,0.00077498088917901,-0.0001859358500089263,-0.0001689591813465545,-0.0002402524662274929
2,65564.18494179688,0.0,0.2878836064278557,0.3795167223427828,0.0,0.0,1.047372802469108,0.1843635513537768,1.0,0.0,-57.7690951511236,43.81155584489098,0.0,0.0,0.0003794551407306226,-9.735708630483127e-05,-0.0007594891960412525,0.0001951531709890059,0.0007594891960412524,-0.000195153170989006,-0.0005805697875755146,0.0004343203912254819,0.0003794551407306226,-9.735708630483127e-05,0.0007594891960412525,-0.0001951531709890056,-0.0001789191205821313,-0.0002391668407197535
2,68129.20690579507,0.0,0.3035608484473156,0.3769368409287817,0.0,0.0,1.0474589224253,0.1737801759439915,1.0,0.0,-55.21613256723734,44.45886912868727,0.0,0.0,0.0003716723704823592,-0.0001013555899097999,-0.0007438980739779847,0.0002031566649847898,0.0007438980739779845,-0.0002031566649847902,-0.0005551969341568466,0.0004408193228775849,0.0003716723704823592,-0.0001013555899097999,0.0007438980739779847,-0.0002031566649847901,-0.0001887008362602897,-0.0002376622809559539
2,70794.57843841269,0.0,0.3189074895133856,0.3737180609071495,0.0,0.0,1.047207709891303,0.1637308713249839,1.0,0.0,-52.68342748414202,44.94873214212588,0.0,0.0,0.0003638861329799571,-0.0001047683976817515,-0.0007283002203779171,0.000209987189582166,0.0007283002203779172,-0.0002099871895821656,-0.0005300233497365541,0.0004457501408121873,0.0003638861329799571,-0.0001047683976817515,0.0007283002203779171,-0.0002099871895821662,-0.0001982765517338736,-0.000235762577511961
