case,time,v(in),v(out),v(base),v(vcc),i(vcc),i(rb),ic(q1),ib(q1),i(vin),i(rl)
2,0.0003808621439989601,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003810621439989601,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003812621439989601,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003814621439989601,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003816621439989601,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003818621439989601,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003820621439989601,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003822621439989601,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003824621439989601,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003826621439989601,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003828621439989601,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003830621439989601,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003832621439989602,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003834621439989602,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003836621439989602,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003838621439989602,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003840621439989602,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003842621439989602,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003844621439989602,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003846621439989602,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003848621439989602,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003850621439989602,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003852621439989602,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003854621439989602,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003856621439989602,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003858621439989602,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003860621439989602,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003862621439989602,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003864621439989602,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003866621439989602,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003868621439989602,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003870621439989602,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003872621439989603,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003874621439989603,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003876621439989603,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003878621439989603,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003880621439989603,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003882621439989603,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003884621439989603,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003886621439989603,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003888621439989603,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003890621439989603,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003892621439989603,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003894621439989603,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003896621439989603,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003898621439989603,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003900621439989603,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003902621439989603,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003904621439989603,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003906621439989603,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003908621439989603,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003910621439989603,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003912621439989603,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003914621439989604,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003916621439989604,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003918621439989604,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003920621439989604,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003922621439989604,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003924621439989604,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003926621439989604,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003928621439989604,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003930621439989604,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003932621439989604,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003934621439989604,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003936621439989604,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003938621439989604,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003940621439989604,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003942621439989604,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003944621439989604,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003946621439989604,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003948621439989604,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003950621439989604,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003952621439989604,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003954621439989604,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003956621439989605,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003958621439989605,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003960621439989605,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003962621439989605,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003964621439989605,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003966621439989605,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003968621439989605,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003970621439989605,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003972621439989605,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003974621439989605,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003976621439989605,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003978621439989605,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
2,0.0003980621439989605,0.0,4.999999999497952,5.009999903826667e-08,5.0,-5.020484028506189e-12,-5.009999903826667e-12,5.020497625343045e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003982621439989605,0.0,4.999999999497952,5.009999887173322e-08,5.0,-5.020484028506189e-12,-5.009999887173322e-12,5.02050230914431e-12,-5.009999883453989e-12,5.009999881622207e-12,5.02048180806014e-12
2,0.0003984621439989605,0.0,4.999999999497952,5.009999898275552e-08,5.0,-5.020484028506189e-12,-5.009999898275553e-12,5.02049761846629e-12,-5.00999990990852e-12,5.009999909377783e-12,5.02048180806014e-12
2,0.0003986621439989605,0.0,4.999999999497952,5.009999881622207e-08,5.0,-5.020484028506189e-12,-5.009999881622207e-12,5.020502313570768e-12,-5.009999881003692e-12,5.009999870519977e-12,5.02048180806014e-12
