case,frequency_real,frequency_imag,v(inv)_real,v(inv)_imag,v(noninv)_real,v(noninv)_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(fb)_real,v(fb)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rf)_real,i(rf)_imag,i(rg)_real,i(rg)_imag,i(vn)_real,i(vn)_imag,i(ri)_real,i(ri)_imag,i(rf2)_real,i(rf2)_imag
1,54.11695265464624,0.0,-0.9999979937304287,1.085557520040507e-05,2.000005989423042,-2.170053336666651e-05,1.003129769916455e-06,5.427760461400228e-06,0.0,0.0,0.9999979947215469,-1.085021243227109e-05,1.0,0.0,0.0,0.0,5.560055860165392e-09,2.710682731252425e-10,-0.000100000899687023,5.427760461400228e-10,-9.999989968601987e-05,5.427814739004846e-10,9.99997994721547e-05,-1.085021243227109e-09,5.560055860165392e-09,2.710682731252425e-10,9.999989968702302e-05,-5.427760461400228e-10,0.0001000007994701495,-1.085032093439542e-09
1,56.23413251903477,0.0,-0.999997993721038,1.128027031159504e-05,2.00000598940427,-2.254950822621095e-05,1.003134465271671e-06,5.640106955262742e-06,0.0,0.0,0.9999979947121611,-1.127469773961678e-05,1.0,0.0,0.0,0.0,5.560056109965572e-09,2.816730884642604e-10,-0.0001000008996865535,5.640106955262742e-10,-9.999989968555033e-05,5.640163356332295e-10,9.999979947121612e-05,-1.127469773961678e-09,5.560056109965572e-09,2.816730884642604e-10,9.999989968655348e-05,-5.640106955262742e-10,0.0001000007994692109,-1.127481048659417e-09
1,58.43414133735162,0.0,-0.9999979937108987,1.172158047394938e-05,2.000005989384,-2.34316969381331e-05,1.003139534994091e-06,5.860760933170021e-06,0.0,0.0,0.9999979947020265,-1.17157898901171e-05,1.0,0.0,0.0,0.0,5.560056359765753e-09,2.926927886102087e-10,-0.0001000008996860465,5.860760933170022e-10,-9.999989968504337e-05,5.860819540779355e-10,9.999979947020266e-05,-1.17157898901171e-09,5.560056359765753e-09,2.926927886102087e-10,9.99998996860465e-05,-5.860760933170022e-10,0.0001000007994681974,-1.1715907048016e-09
1,60.7202195690987,0.0,-0.99999799369995,1.218015570654641e-05,2.000005989362114,-2.434839890485407e-05,1.003145009281781e-06,6.090047403036187e-06,0.0,0.0,0.9999979946910834,-1.217413858173412e-05,1.0,0.0,0.0,0.0,5.560056623443721e-09,3.041436048134104e-10,-0.0001000008996854991,6.090047403036187e-10,-9.999989968449593e-05,6.09010830351022e-10,9.999979946910835e-05,-1.217413858173412e-09,5.560056623443721e-09,3.041436048134104e-10,9.999989968549908e-05,-6.090047403036187e-10,0.0001000007994671031,-1.217426032311995e-09
1,63.09573444801917,0.0,-0.9999979936881281,1.265667145870812e-05,2.000005989338482,-2.530096436441089e-05,1.003150920109164e-06,6.32830408783362e-06,0.0,0.0,0.9999979946792673,-1.265041893011079e-05,1.0,0.0,0.0,0.0,5.560056928755053e-09,3.160424033265776e-10,-0.000100000899684908,6.32830408783362e-10,-9.999989968390483e-05,6.328367370874502e-10,9.999979946792673e-05,-1.265041893011079e-09,5.560056928755053e-09,3.160424033265776e-10,9.9999899684908e-05,-6.32830408783362e-10,0.0001000007994659214,-1.26505454343001e-09
1,65.56418494179772,0.0,-0.9999979936753631,1.315182960488992e-05,2.000005989312964,-2.629079637926293e-05,1.00315730267031e-06,6.575881923035343e-06,0.0,0.0,0.9999979946665084,-1.314533246296915e-05,1.0,0.0,0.0,0.0,5.560057227127491e-09,3.284067102499824e-10,-0.0001000008996842697,6.575881923035343e-10,-9.999989968326658e-05,6.575947681854576e-10,9.999979946665084e-05,-1.314533246296915e-09,5.560057227127491e-09,3.284067102499824e-10,9.999989968426974e-05,-6.575881923035343e-10,0.0001000007994646456,-1.314546391629378e-09
1,68.12920690579594,0.0,-0.9999979936615795,1.366635947849263e-05,2.00000598928541,-2.731935290290486e-05,1.003164194490758e-06,6.833145573518445e-06,0.0,0.0,0.9999979946527318,-1.365960815341167e-05,1.0,0.0,0.0,0.0,5.56005758101108e-09,3.412547373455268e-10,-0.0001000008996835805,6.833145573518446e-10,-9.99998996825774e-05,6.833213904974182e-10,9.999979946527319e-05,-1.365960815341167e-09,5.56005758101108e-09,3.412547373455268e-10,9.999989968358055e-05,-6.833145573518446e-10,0.0001000007994632679,-1.36597447494932e-09
1,70.7945784384136,0.0,-0.9999979936466965,1.420101894611974e-05,2.000005989255659,-2.83881489273305e-05,1.003171635871603e-06,7.100473970690016e-06,0.0,0.0,0.9999979946378562,-1.419400349364778e-05,1.0,0.0,0.0,0.0,5.560057955711351e-09,3.546054088595234e-10,-0.0001000008996828364,7.100473970690017e-10,-9.999989968183324e-05,7.100544975429726e-10,9.999979946378562e-05,-1.419400349364778e-09,5.560057955711351e-09,3.546054088595234e-10,9.999989968283641e-05,-7.100473970690017e-10,0.0001000007994617803,-1.419414543368272e-09
1,73.56422544596393,0.0,-0.999997993630626,1.475659552386195e-05,2.000005989223534,-2.949875871451003e-05,1.003179670999721e-06,7.378260870626624e-06,0.0,0.0,0.999997994621794,-1.474930561072696e-05,1.0,0.0,0.0,0.0,5.560058372044985e-09,3.684783894008789e-10,-0.0001000008996820329,7.378260870626624e-10,-9.999989968102971e-05,7.378334653235329e-10,9.99997994621794e-05,-1.474930561072696e-09,5.560058372044985e-09,3.684783894008789e-10,9.999989968203291e-05,-7.378260870626624e-10,0.0001000007994601741,-1.474945310378307e-09
1,76.44222742525982,0.0,-0.9999979936132739,1.53339075372534e-05,2.000005989188846,-3.065281811516813e-05,1.003188347059591e-06,7.666915434049527e-06,0.0,0.0,0.9999979946044502,-1.532633242592193e-05,1.0,0.0,0.0,0.0,5.560058788378619e-09,3.828941129008331e-10,-0.0001000008996811653,7.666915434049527e-10,-9.99998996801621e-05,7.66699210320387e-10,9.999979946044502e-05,-1.532633242592193e-09,5.560058788378619e-09,3.828941129008331e-10,9.99998996811653e-05,-7.666915434049527e-10,0.0001000007994584396,-1.53264856892462e-09
1,79.43282347242791,0.0,-0.9999979935945373,1.5933805326608e-05,2.000005989151392,-3.185202697827778e-05,1.003197715343518e-06,7.966862828989854e-06,0.0,0.0,0.9999979945857228,-1.592593385946959e-05,1.0,0.0,0.0,0.0,5.560059267162298e-09,3.978738127148157e-10,-0.0001000008996802285,7.966862828989854e-10,-9.999989967922527e-05,7.966942497618147e-10,9.999979945857229e-05,-1.592593385946959e-09,5.560059267162298e-09,3.978738127148157e-10,9.999989968022847e-05,-7.966862828989854e-10,0.0001000007994565669,-1.592609311880819e-09
1,82.5404185268016,0.0,-0.999997993574306,1.655717249951139e-05,2.000005989110949,-3.309815165481909e-05,1.003207830918562e-06,8.27854485703141e-06,0.0,0.0,0.9999979945655014,-1.654899308244413e-05,1.0,0.0,0.0,0.0,5.560059766762659e-09,4.134395528957497e-10,-0.0001000008996792169,8.27854485703141e-10,-9.99998996782137e-05,8.278627642479981e-10,9.999979945655014e-05,-1.654899308244413e-09,5.560059766762659e-09,4.134395528957497e-10,9.999989967921691e-05,-8.27854485703141e-10,0.0001000007994545447,-1.654915857237496e-09
1,85.76958985908915,0.0,-0.9999979935524608,1.720492723231316e-05,2.000005989067279,-3.439302759949094e-05,1.003218753514723e-06,8.602420604053558e-06,0.0,0.0,0.9999979945436671,-1.719642781760638e-05,1.0,0.0,0.0,0.0,5.560060294118596e-09,4.296142606923763e-10,-0.0001000008996781246,8.602420604053558e-10,-9.999989967712143e-05,8.6025066282596e-10,9.999979945436671e-05,-1.719642781760638e-09,5.560060294118596e-09,4.296142606923763e-10,9.999989967812466e-05,-8.602420604053558e-10,0.0001000007994523612,-1.719659978188456e-09
1,89.12509381337428,0.0,-0.9999979935288728,1.787802362253644e-05,2.000005989020127,-3.57385620742075e-05,1.003230547413914e-06,8.938967116432639e-06,0.0,0.0,0.9999979945200907,-1.78691916911453e-05,1.0,0.0,0.0,0.0,5.56006090474126e-09,4.464217603203528e-10,-0.0001000008996769453,8.93896711643264e-10,-9.999989967594202e-05,8.939056506103801e-10,9.999979945200908e-05,-1.78691916911453e-09,5.56006090474126e-09,4.464217603203528e-10,9.999989967694526e-05,-8.93896711643264e-10,0.0001000007994500036,-1.78693703830622e-09
1,92.61187281287906,0.0,-0.9999979935034028,1.857745309419701e-05,2.000005988969212,-3.713673695736189e-05,1.00324328233814e-06,9.288680103697983e-06,0.0,0.0,0.9999979944946333,-1.856827563730276e-05,1.0,0.0,0.0,0.0,5.560061529241711e-09,4.638868080545095e-10,-0.0001000008996756718,9.288680103697984e-10,-9.999989967466852e-05,9.288772990499025e-10,9.999979944946334e-05,-1.856827563730276e-09,5.560061529241711e-09,4.638868080545095e-10,9.999989967567177e-05,-9.288680103697984e-10,0.0001000007994474578,-1.856846132005913e-09
1,96.23506263980856,0.0,-0.9999979934759013,1.930424585810148e-05,2.000005988914236,-3.858961166299446e-05,1.003257033116434e-06,9.652074668677398e-06,0.0,0.0,0.9999979944671458,-1.929470935795044e-05,1.0,0.0,0.0,0.0,5.560062209253314e-09,4.820351286911833e-10,-0.0001000008996742967,9.6520746686774e-10,-9.999989967329345e-05,9.652171189424081e-10,9.999979944671459e-05,-1.929470935795044e-09,5.560062209253314e-09,4.820351286911833e-10,9.99998996742967e-05,-9.6520746686774e-10,0.000100000799444709,-1.929490230504402e-09
1,99.99999999999969,0.0,-0.9999979934462058,2.005947242927592e-05,2.000005988854874,-4.009932617416588e-05,1.003271880795076e-06,1.002968606620763e-05,0.0,0.0,0.9999979944374647,-2.004956283926874e-05,1.0,0.0,0.0,0.0,5.560062965592749e-09,5.008934534400247e-10,-0.0001000008996728119,1.002968606620763e-09,-9.999989967180867e-05,1.002978636306829e-09,9.999979944374647e-05,-2.004956283926874e-09,5.560062965592749e-09,5.008934534400247e-10,9.999989967281192e-05,-1.002968606620763e-09,0.0001000007994417409,-2.004976333489714e-09
1,103.9122303835166,0.0,-0.9999979934141411,2.084424520375963e-05,2.000005988790777,-4.166810419500255e-05,1.003287912970663e-06,1.042207049152736e-05,0.0,0.0,0.999997994405416,-2.083394792776163e-05,1.0,0.0,0.0,0.0,5.560063798260018e-09,5.204895592985362e-10,-0.0001000008996712087,1.042207049152736e-09,-9.999989967020542e-05,1.042217471223228e-09,9.999979944054161e-05,-2.083394792776164e-09,5.560063798260018e-09,5.204895592985362e-10,9.999989967120871e-05,-1.042207049152736e-09,0.0001000007994385361,-2.083415626724092e-09
1,107.9775162327706,0.0,-0.9999979933795189,2.16597200970868e-05,2.000005988721566,-4.329825642605751e-05,1.003305224012152e-06,1.08298058995139e-05,0.0,0.0,0.9999979943708108,-2.164901996792891e-05,1.0,0.0,0.0,0.0,5.560064658682862e-09,5.408523099609046e-10,-0.0001000008996694776,1.08298058995139e-09,-9.99998996684743e-05,1.08299141975729e-09,9.999979943708108e-05,-2.164901996792891e-09,5.560064658682862e-09,5.408523099609046e-10,9.99998996694776e-05,-1.08298058995139e-09,0.0001000007994350755,-2.16492364581286e-09
1,112.201845430196,0.0,-0.9999979933421345,2.250709824686928e-05,2.000005988646833,-4.499218396781067e-05,1.003323916060062e-06,1.125349285597036e-05,0.0,0.0,0.9999979943334448,-2.249597950400781e-05,1.0,0.0,0.0,0.0,5.560065588494645e-09,5.620116983403257e-10,-0.0001000008996676084,1.125349285597036e-09,-9.999989966660505e-05,1.125360539089892e-09,9.999979943334449e-05,-2.249597950400781e-09,5.560065588494645e-09,5.620116983403257e-10,9.99998996676084e-05,-1.125349285597036e-09,0.0001000007994313388,-2.249620446380286e-09
1,116.5914401179828,0.0,-0.9999979933017676,2.338762778198826e-05,2.000005988566139,-4.675238185732204e-05,1.00334409947056e-06,1.169375542221702e-05,0.0,0.0,0.9999979942930979,-2.337607404829077e-05,1.0,0.0,0.0,0.0,5.560066553000897e-09,5.839988907388082e-10,-0.0001000008996655901,1.169375542221702e-09,-9.999989966458671e-05,1.169387235977124e-09,9.99997994293098e-05,-2.337607404829078e-09,5.560066553000897e-09,5.839988907388082e-10,9.999989966559006e-05,-1.169375542221702e-09,0.0001000007994273041,-2.337630780903126e-09
1,121.1527658628584,0.0,-0.9999979932581806,2.430260566100095e-05,2.000005988479008,-4.858144274324688e-05,1.003365892815467e-06,1.215124207429011e-05,0.0,0.0,0.9999979942495326,-2.429059991862384e-05,1.0,0.0,0.0,0.0,5.560067663223922e-09,6.068462727546648e-10,-0.0001000008996634107,1.215124207429011e-09,-9.999989966240735e-05,1.215136358671085e-09,9.999979942495327e-05,-2.429059991862385e-09,5.560067663223922e-09,6.068462727546648e-10,9.999989966341072e-05,-1.215124207429011e-09,0.0001000007994229476,-2.429084282462303e-09
1,125.8925411794163,0.0,-0.9999979932111165,2.525337958246972e-05,2.000005988384925,-5.04820607046258e-05,1.003389424658607e-06,1.262662665810157e-05,0.0,0.0,0.9999979942024917,-2.524090414779216e-05,1.0,0.0,0.0,0.0,5.560068808141416e-09,6.305874969893141e-10,-0.0001000008996610575,1.262662665810157e-09,-9.999989966005413e-05,1.262675292436815e-09,9.999979942024917e-05,-2.524090414779216e-09,5.560068808141416e-09,6.305874969893141e-10,9.999989966105754e-05,-1.262662665810157e-09,0.0001000007994182434,-2.524115655683364e-09
1,130.8177474260189,0.0,-0.9999979931602977,2.624134997002789e-05,2.000005988283338,-5.245703521907478e-05,1.003414833999905e-06,1.312060938196703e-05,0.0,0.0,0.999997994151698,-2.622838646760505e-05,1.0,0.0,0.0,0.0,5.560070119592364e-09,6.552575326076013e-10,-0.0001000008996585166,1.312060938196703e-09,-9.999989965751318e-05,1.312074058806086e-09,9.99997994151698e-05,-2.622838646760505e-09,5.560070119592364e-09,6.552575326076013e-10,9.99998996585166e-05,-1.312060938196703e-09,0.000100000799413164,-2.622864875146973e-09
1,135.9356390878521,0.0,-0.9999979931054248,2.726797203510572e-05,2.000005988173645,-5.450927528621983e-05,1.003442270275379e-06,1.363391784796362e-05,0.0,0.0,0.9999979940968522,-2.725450137060306e-05,1.0,0.0,0.0,0.0,5.560071465737781e-09,6.808927168520135e-10,-0.000100000899655773,1.363391784796362e-09,-9.999989965476951e-05,1.36340541871421e-09,9.999979940968522e-05,-2.725450137060306e-09,5.560071465737781e-09,6.808927168520135e-10,9.999989965577298e-05,-1.363391784796362e-09,0.0001000007994076793,-2.725477391561677e-09
1,141.2537544622749,0.0,-0.9999979930461746,2.833475792035504e-05,2.000005988055203,-5.664180371244989e-05,1.003471895355545e-06,1.41673081236369e-05,0.0,0.0,0.9999979940376312,-2.832076025242368e-05,1.0,0.0,0.0,0.0,5.560072943722183e-09,7.07530808557797e-10,-0.0001000008996528105,1.416730812363691e-09,-9.9999899651807e-05,1.416744979671814e-09,9.999979940376313e-05,-2.832076025242368e-09,5.560072943722183e-09,7.07530808557797e-10,9.999989965281046e-05,-1.416730812363691e-09,0.0001000007994017572,-2.832104346002621e-09
1,146.7799267622064,0.0,-0.9999979929821977,2.944327892692953e-05,2.000005987927312,-5.8857761563299e-05,1.00350388354542e-06,1.472156585563549e-05,0.0,0.0,0.9999979939736859,-2.942873363798131e-05,1.0,0.0,0.0,0.0,5.560074539667781e-09,7.352110437754939e-10,-0.0001000008996496116,1.472156585563549e-09,-9.999989964860814e-05,1.472171307129405e-09,9.99997993973686e-05,-2.942873363798131e-09,5.560074539667781e-09,7.352110437754939e-10,9.999989964961165e-05,-1.472156585563549e-09,0.0001000007993953626,-2.94290279253177e-09
1,152.5222956539013,0.0,-0.999997992913117,3.059516782890134e-05,2.000005987789218,-6.116041279001607e-05,1.003538423804962e-06,1.529750742691354e-05,0.0,0.0,0.9999979939046393,-3.058005349474056e-05,1.0,0.0,0.0,0.0,5.560076253574575e-09,7.639741935599765e-10,-0.0001000008996461576,1.529750742691354e-09,-9.999989964515408e-05,1.52976604019878e-09,9.999979939046393e-05,-3.058005349474056e-09,5.560076253574575e-09,7.639741935599765e-10,9.999989964615762e-05,-1.529750742691354e-09,0.0001000007993884579,-3.058035929527551e-09
1,158.4893192461107,0.0,-0.9999979928385252,3.179212127822281e-05,2.000005987640107,-6.355314903713617e-05,1.003575719416006e-06,1.589598115920561e-05,0.0,0.0,0.9999979938300845,-3.177641563648989e-05,1.0,0.0,0.0,0.0,5.560078127075929e-09,7.93862624023601e-10,-0.000100000899642428,1.589598115920561e-09,-9.999989964142447e-05,1.58961401190172e-09,9.999979938300845e-05,-3.17764156364899e-09,5.560078127075929e-09,7.93862624023601e-10,9.999989964242806e-05,-1.589598115920561e-09,0.0001000007993810023,-3.177673340064627e-09
1,164.6897865482862,0.0,-0.9999979927579828,3.303590230377617e-05,2.000005987479102,-6.603949463813573e-05,1.003615990535778e-06,1.651786856254527e-05,0.0,0.0,0.999997993749582,-3.301958222115675e-05,1.0,0.0,0.0,0.0,5.560080139355161e-09,8.249203587381832e-10,-0.0001000008996384009,1.651786856254527e-09,-9.999989963739734e-05,1.65180337412309e-09,9.99997993749582e-05,-3.301958222115675e-09,5.560080139355161e-09,8.249203587381832e-10,9.999989963840095e-05,-1.651786856254527e-09,0.000100000799372952,-3.301991241697898e-09
1,171.1328304161774,0.0,-0.9999979926710152,3.432834290819132e-05,2.000005987305252,-6.862311180652854e-05,1.003659473974849e-06,1.716408563366749e-05,0.0,0.0,0.9999979936626575,-3.431138434634253e-05,1.0,0.0,0.0,0.0,5.560082325106741e-09,8.571931435777004e-10,-0.0001000008996340526,1.716408563366749e-09,-9.999989963304893e-05,1.716425727452383e-09,9.999979936626576e-05,-3.431138434634253e-09,5.560082325106741e-09,8.571931435777004e-10,9.999989963405261e-05,-1.716408563366749e-09,0.0001000007993642595,-3.431172746018601e-09
1,177.8279410038916,0.0,-0.99999799257711,3.567134676625745e-05,2.000005987117533,-7.130780603004959e-05,1.003706426527806e-06,1.783558420520769e-05,0.0,0.0,0.9999979935687985,-3.565372474640106e-05,1.0,0.0,0.0,0.0,5.560084642697305e-09,8.90728514102727e-10,-0.0001000008996293573,1.783558420520769e-09,-9.999989962835365e-05,1.783576256104976e-09,9.999979935687986e-05,-3.565372474640106e-09,5.560084642697305e-09,8.90728514102727e-10,9.999989962935735e-05,-1.783558420520769e-09,0.0001000007993548734,-3.565408128364853e-09
1,184.7849797422283,0.0,-0.9999979924757131,3.706689202890235e-05,2.000005986914838,-7.409753167587157e-05,1.003757124640181e-06,1.853335334768444e-05,0.0,0.0,0.9999979934674517,-3.704858059503281e-05,1.0,0.0,0.0,0.0,5.560087189271368e-09,9.255758655721539e-10,-0.0001000008996242875,1.853335334768444e-09,-9.999989962328378e-05,1.853353868121792e-09,9.999979934674517e-05,-3.704858059503281e-09,5.560087189271368e-09,9.255758655721539e-10,9.999989962428754e-05,-1.853335334768444e-09,0.0001000007993447387,-3.704895108083877e-09
1,192.0141938638794,0.0,-0.9999979923662274,3.851703423687011e-05,2.000005986695974,-7.699639781511048e-05,1.003811867184012e-06,1.925842082633092e-05,0.0,0.0,0.9999979933580201,-3.849800641752315e-05,1.0,0.0,0.0,0.0,5.560089937073354e-09,9.617865257022606e-10,-0.0001000008996188133,1.925842082633092e-09,-9.999989961780946e-05,1.925861341053919e-09,9.999979933580202e-05,-3.849800641752315e-09,5.560089937073354e-09,9.617865257022606e-10,9.999989961881328e-05,-1.925842082633092e-09,0.0001000007993337954,-3.849839139758734e-09
1,199.5262314968871,0.0,-0.9999979922480077,4.00239093483882e-05,2.00000598645965,-8.000867427519869e-05,1.003870976790111e-06,2.001185461492102e-05,0.0,0.0,0.9999979932398587,-4.000413711691376e-05,1.0,0.0,0.0,0.0,5.560092893042157e-09,9.994138302675816e-10,-0.0001000008996129023,2.001185461492102e-09,-9.999989961189845e-05,2.001205473346718e-09,9.999979932398588e-05,-4.000413711691376e-09,5.560092893042157e-09,9.994138302675816e-10,9.999989961290232e-05,-2.001185461492102e-09,0.0001000007993219791,-4.000453715828493e-09
1,207.3321573485946,0.0,-0.9999979921203567,4.158973688528402e-05,2.000005986204473,-8.313879792904111e-05,1.003934801957485e-06,2.079476446881966e-05,0.0,0.0,0.9999979931122709,-4.156919111856496e-05,1.0,0.0,0.0,0.0,5.560096064116671e-09,1.038513201661519e-09,-0.0001000008996065198,2.079476446881966e-09,-9.999989960551587e-05,2.079497241646436e-09,9.99997993112271e-05,-4.156919111856496e-09,5.560096064116671e-09,1.038513201661519e-09,9.999989960651981e-05,-2.079476446881966e-09,0.0001000007993092202,-4.156960681047615e-09
1,215.4434690031875,0.0,-0.9999979919825221,4.321682320218471e-05,2.00000598592894,-8.639137923021734e-05,1.004003718829694e-06,2.160830355957455e-05,0.0,0.0,0.9999979929745048,-4.319547363774048e-05,1.0,0.0,0.0,0.0,5.560099519685835e-09,1.079142230524482e-09,-0.0001000008995996281,2.160830355957455e-09,-9.99998995986241e-05,2.160851964261016e-09,9.999979929745048e-05,-4.319547363774048e-09,5.560099519685835e-09,1.079142230524482e-09,9.999989959962812e-05,-2.160830355957455e-09,0.0001000007992954435,-4.319590559247687e-09
1,223.872113856833,0.0,-0.9999979918336921,4.490756488361518e-05,2.000005985631425,-8.977120900385539e-05,1.00407813352632e-06,2.245367017345672e-05,0.0,0.0,0.9999979928257482,-4.488538007502732e-05,1.0,0.0,0.0,0.0,5.560103218116286e-09,1.121360760581651e-09,-0.0001000008995921866,2.245367017345673e-09,-9.999989959118257e-05,2.245389471015846e-09,9.999979928257482e-05,-4.488538007502732e-09,5.560103218116286e-09,1.121360760581651e-09,9.999989959218665e-05,-2.245367017345673e-09,0.0001000007992805677,-4.488582892882807e-09
1,232.6305067153616,0.0,-0.9999979916729894,4.666445227399879e-05,2.000005985310176,-9.32832655031805e-05,1.004158484363415e-06,2.333210947645201e-05,0.0,0.0,0.9999979926651247,-4.664139954459252e-05,1.0,0.0,0.0,0.0,5.560107235735856e-09,1.165230976779295e-09,-0.0001000008995841516,2.333210947645201e-09,-9.999989958314738e-05,2.333234279754678e-09,9.999979926651247e-05,-4.664139954459252e-09,5.560107235735856e-09,1.165230976779295e-09,9.999989958415157e-05,-2.333210947645201e-09,0.0001000007992645051,-4.664186595858798e-09
1,241.7315480804093,0.0,-0.9999979914994662,4.849007314575912e-05,2.0000059849633,-9.693272174213132e-05,1.004245245517232e-06,2.424491534830282e-05,0.0,0.0,0.9999979924916875,-4.846611854047296e-05,1.0,0.0,0.0,0.0,5.560111572544546e-09,1.210817496879951e-09,-0.0001000008995754754,2.424491534830282e-09,-9.999989957447118e-05,2.42451577974563e-09,9.999979924916876e-05,-4.846611854047296e-09,5.560111572544546e-09,1.210817496879951e-09,9.999989957547545e-05,-2.424491534830282e-09,0.0001000007992471613,-4.846660320165837e-09
1,251.1886431509569,0.0,-0.9999979913121003,5.038711651092677e-05,2.000005984588751,-0.0001007249531148455,1.004338928023429e-06,2.519343228830194e-05,0.0,0.0,0.999997992304414,-5.0362224746299e-05,1.0,0.0,0.0,0.0,5.560116242420143e-09,1.258187466646479e-09,-0.0001000008995661072,2.519343228830194e-09,-9.999989956510284e-05,2.519368422262483e-09,9.99997992304414e-05,-5.0362224746299e-09,5.560116242420143e-09,1.258187466646479e-09,9.999989956610721e-05,-2.519343228830194e-09,0.0001000007992284337,-5.036272836854648e-09
