case,frequency_real,frequency_imag,v(out)_real,v(out)_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(cf)_real,i(cf)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(ri)_real,i(ri)_imag
3,3686.945064519533,0.0,1.411039960886871e-06,0.004317069498791497,1.595823764862691e-06,3.605154217421178e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991526106406e-05,3.602353125425924e-12,-9.999984041762352e-05,3.605154217421178e-11,-9.999984023124389e-05,-4.280657080681582e-09,-1.847838039758204e-13,4.316708983369754e-09,4.999991526106406e-05,3.602353125425924e-12,9.999984041762352e-05,-3.605154217421178e-11
3,3831.186849557243,0.0,1.424819106500592e-06,0.004154562541068153,1.595834512094669e-06,3.749464166932113e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991526059574e-05,2.066658436738894e-12,-9.99998404165488e-05,3.749464166932114e-11,-9.999984024393754e-05,-4.11669257803336e-09,-1.710154055940774e-13,4.154187594651459e-09,4.999991526059574e-05,2.066658436738894e-12,9.99998404165488e-05,-3.749464166932114e-11
3,3981.071705534926,0.0,1.437581884778805e-06,0.003998174964032262,1.595846118774824e-06,3.899296808979924e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991526007934e-05,5.340078946806901e-13,-9.999984041538812e-05,3.899296808979924e-11,-9.999984025552801e-05,-3.958791676334645e-09,-1.582642339960188e-13,3.997785034351364e-09,4.999991526007934e-05,5.340078946806901e-13,9.999984041538812e-05,-3.899296808979924e-11
3,4136.820402388459,0.0,1.449403518138849e-06,0.003847676419702623,1.595858653311594e-06,4.054872835788336e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525951184e-05,-9.978560696877353e-13,-9.999984041413468e-05,4.054872835788336e-11,-9.999984026608368e-05,-3.806721798564246e-09,-1.464551351727447e-13,3.847270932419045e-09,4.999991525951184e-05,-9.978560696877353e-13,9.999984041413468e-05,-4.054872835788336e-11
3,4298.662347082227,0.0,1.460353681990483e-06,0.003702845234231338,1.595872189582093e-06,4.216421399087971e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99999152588899e-05,-2.531189805155009e-12,-9.999984041278105e-05,4.216421399087971e-11,-9.999984027566666e-05,-3.660258956458992e-09,-1.355185075916101e-13,3.702423592091429e-09,4.99999152588899e-05,-2.531189805155009e-12,9.999984041278104e-05,-4.216421399087971e-11
3,4466.835921509579,0.0,1.470496915400576e-06,0.003563468081393812,1.595886807367529e-06,4.384180447628863e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99999152582098e-05,-4.068251638738873e-12,-9.999984041131927e-05,4.384180447628863e-11,-9.999984028433346e-05,-3.519187420454743e-09,-1.253898919669524e-13,3.563029663349049e-09,4.99999152582098e-05,-4.068251638738873e-12,9.999984041131927e-05,-4.384180447628863e-11
3,4641.588833612725,0.0,1.479893001474655e-06,0.003429339668374207,1.595902592823431e-06,4.558397077648953e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525746761e-05,-5.611305751691425e-12,-9.999984040974072e-05,4.558397077648953e-11,-9.999984029213522e-05,-3.38329940205214e-09,-1.160095913487755e-13,3.428883828666442e-09,4.999991525746761e-05,-5.611305751691425e-12,9.999984040974072e-05,-4.558397077648953e-11
3,4823.178482239249,0.0,1.488597319713963e-06,0.003300262433383523,1.595919638987428e-06,4.739327896814491e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525665891e-05,-7.162624889986354e-12,-9.99998404080361e-05,4.739327896814491e-11,-9.999984029911789e-05,-3.252394747707629e-09,-1.07322319273465e-13,3.299788500593841e-09,4.999991525665891e-05,-7.162624889986354e-12,9.99998404080361e-05,-4.739327896814491e-11
3,5011.872336272663,0.0,1.496661172417752e-06,0.003176046254664942,1.595938046327608e-06,4.927239402168328e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525577896e-05,-8.724494023482376e-12,-9.999984040619538e-05,4.927239402168328e-11,-9.999984030532256e-05,-3.126280643970618e-09,-9.927687390985622e-14,3.175553530724726e-09,4.999991525577896e-05,-8.724494023482376e-12,9.999984040619538e-05,-4.927239402168328e-11
3,5207.948328595401,0.0,1.504132087047876e-06,0.003056508170457825,1.59595792333466e-06,5.122408372642483e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525482253e-05,-1.029921362561518e-11,-9.999984040420767e-05,5.122408372642483e-11,-9.999984031078587e-05,-3.004771333652574e-09,-9.182583628678442e-14,3.05599592962056e-09,4.999991525482253e-05,-1.029921362561518e-11,9.999984040420767e-05,-5.122408372642483e-11
3,5411.695265464572,0.0,1.511054096357113e-06,0.002941472109507844,1.595979387161301e-06,5.325122276712884e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525378401e-05,-1.188910308861388e-11,-9.999984040206129e-05,5.325122276712884e-11,-9.999984031554003e-05,-2.887687842016087e-09,-8.49252908041884e-14,2.940939597280172e-09,4.999991525378401e-05,-1.188910308861388e-11,9.999984040206129e-05,-5.325122276712884e-11
3,5623.413251903423,0.0,1.517467997910759e-06,0.00283076863172637,1.596002564312759e-06,5.53567969579647e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525265727e-05,-1.349650440976725e-11,-9.999984039974357e-05,5.535679695796471e-11,-9.999984031961298e-05,-2.774857713231692e-09,-7.853456640200014e-14,2.830215063756791e-09,4.999991525265727e-05,-1.349650440976725e-11,9.999984039974357e-05,-5.535679695796471e-11
3,5843.414133735106,0.0,1.523411594540143e-06,0.002724234678617091,1.596027591392374e-06,5.75439076401401e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525143571e-05,-1.512378498322232e-11,-9.999984039724087e-05,5.75439076401401e-11,-9.999984032302883e-05,-2.666114756464643e-09,-7.261599685223135e-14,2.723659239540689e-09,4.999991525143571e-05,-1.512378498322232e-11,9.999984039724087e-05,-5.75439076401401e-11
3,6072.021956909812,0.0,1.528919917152886e-06,0.002621713333102258,1.59605461590672e-06,5.981577624965875e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991525011209e-05,-1.677334171992978e-11,-9.999984039453841e-05,5.981577624965876e-11,-9.999984032580765e-05,-2.561298800932861e-09,-6.713469875383458e-14,2.621115175339761e-09,4.999991525011209e-05,-1.677334171992978e-11,9.999984039453841e-05,-5.981577624965876e-11
3,6309.573444801856,0.0,1.534025431198543e-06,0.002523053588394814,1.596083797134982e-06,6.217574906193367e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99999152486786e-05,-1.844760427312173e-11,-9.99998403916203e-05,6.217574906193367e-11,-9.999984032796585e-05,-2.460255460078709e-09,-6.205836593643903e-14,2.522431830904194e-09,4.99999152486786e-05,-1.844760427312173e-11,9.99998403916203e-05,-6.217574906193367e-11
3,6556.418494179708,0.0,1.538758228016767e-06,0.002428110125575963,1.596115307067725e-06,6.462730212023857e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991524712681e-05,-2.014903872457445e-11,-9.999984038846929e-05,6.462730212023858e-11,-9.99998403295161e-05,-2.362835904158447e-09,-5.735707905095742e-14,2.42746385255476e-09,4.999991524712681e-05,-2.014903872457445e-11,9.99998403884693e-05,-6.462730212023858e-11
3,6812.920690579529,0.0,1.543146202193403e-06,0.002336743099550572,1.596149331420578e-06,6.717404635525184e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991524544756e-05,-2.188015116244993e-11,-9.999984038506686e-05,6.717404635525185e-11,-9.999984033046758e-05,-2.268896640984496e-09,-5.300312922717485e-14,2.336071359087019e-09,4.999991524544756e-05,-2.188015116244993e-11,9.999984038506686e-05,-6.717404635525185e-11
3,7079.457843841292,0.0,1.547215215966896e-06,0.002248817933065114,1.596186070728807e-06,6.981973290322881e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991524363099e-05,-2.36434913268991e-11,-9.999984038139294e-05,6.981973290322882e-11,-9.999984033082587e-05,-2.178299304619449e-09,-4.897085476191103e-14,2.248119735736081e-09,4.999991524363099e-05,-2.36434913268991e-11,9.999984038139292e-05,-6.981973290322882e-11
3,7356.422544596322,0.0,1.550989251657603e-06,0.002164205118484794,1.596225741529241e-06,7.256825863062864e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991524166636e-05,-2.544165648605698e-11,-9.999984037742585e-05,7.256825863062865e-11,-9.999984033059312e-05,-2.090910451571547e-09,-4.523648987163769e-14,2.163479435898487e-09,4.999991524166636e-05,-2.544165648605698e-11,9.999984037742584e-05,-7.256825863062865e-11
3,7644.222742525907,0.0,1.554490553017442e-06,0.002082780027037846,1.596268577636497e-06,7.542367187332625e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.99999152395421e-05,-2.727729520361653e-11,-9.999984037314224e-05,7.542367187332626e-11,-9.999984032976793e-05,-2.006601364221446e-09,-4.177802461905453e-14,2.082025790319113e-09,4.99999152395421e-05,-2.727729520361653e-11,9.999984037314224e-05,-7.542367187332626e-11
3,7943.282347242715,0.0,1.557739756333575e-06,0.002004422725246061,1.59631483152104e-06,7.839017839885506e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991523724569e-05,-2.915311122837413e-11,-9.999984036851686e-05,7.839017839885507e-11,-9.999984032834547e-05,-1.925247861156479e-09,-3.857507518746517e-14,2.003638823462072e-09,4.999991523724569e-05,-2.915311122837413e-11,9.999984036851686e-05,-7.839017839885507e-11
3,8254.04185268008,0.0,1.560756012051788e-06,0.001929017798271152,1.5963647757972e-06,8.147214760045342e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991523476358e-05,-3.107186743798401e-11,-9.999984036352242e-05,8.147214760045341e-11,-9.999984032631728e-05,-1.846730114484219e-09,-3.56087637454117e-14,1.928203076795147e-09,4.999991523476358e-05,-3.107186743798401e-11,9.999984036352242e-05,-8.147214760045341e-11
3,8576.958985908834,0.0,1.563557097652836e-06,0.001856454179916756,1.596418704829907e-06,8.467411893202787e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991523208116e-05,-3.303639002665698e-11,-9.999984035812952e-05,8.467411893202788e-11,-9.99998403236715e-05,-1.770932473055781e-09,-3.286160717707065e-14,1.855607438727436e-09,4.999991523208116e-05,-3.303639002665698e-11,9.999984035812952e-05,-8.467411893202788e-11
3,8912.509381337342,0.0,1.566159522426435e-06,0.001786624989035681,1.59647693646961e-06,8.800080859350045e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991522918261e-05,-3.504957254378007e-11,-9.999984035230635e-05,8.800080859350046e-11,-9.999984032039246e-05,-1.697743292344183e-09,-3.031741404317497e-14,1.785744980949746e-09,4.999991522918261e-05,-3.504957254378007e-11,9.999984035230637e-05,-8.800080859350046e-11
3,9261.187281287817,0.0,1.56857862477747e-06,0.00171942737210143,1.596539813925632e-06,9.14571164763748e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991522605088e-05,-3.711438019003294e-11,-9.999984034601862e-05,9.14571164763748e-11,-9.99998403164609e-05,-1.627054769886241e-09,-2.796118914816207e-14,1.718512800936666e-09,4.999991522605088e-05,-3.711438019003294e-11,9.999984034601862e-05,-9.14571164763748e-11
3,9623.506263980764,0.0,1.570828662628498e-06,0.001654762351712135,1.596607707788964e-06,9.504813337973615e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991522266744e-05,-3.92338542761332e-11,-9.999984033922922e-05,9.504813337973616e-11,-9.999984031185358e-05,-1.558762786512671e-09,-2.577904516046609e-14,1.653811870378338e-09,4.999991522266744e-05,-3.92338542761332e-11,9.999984033922922e-05,-9.504813337973616e-11
3,9999.99999999987,0.0,1.572922897453625e-06,0.001592534680803747,1.596681018216447e-06,9.877914850729967e-07,0.0,0.0,1.0,0.0,0.0,0.0,4.999991521901241e-05,-4.141111658671273e-11,-9.999984033189819e-05,9.877914850729968e-11,-9.999984030654339e-05,-1.492766753031608e-09,-2.375812076282221e-14,1.591546889318674e-09,4.999991521901241e-05,-4.141111658671273e-11,9.999984033189819e-05,-9.877914850729968e-11
3,10391.22303835156,0.0,1.574873672441835e-06,0.001532652702357743,1.596760177289199e-06,1.0265565725653e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991521506425e-05,-4.364937401524294e-11,-9.999984032398228e-05,1.0265565725653e-10,-9.999984030049901e-05,-1.428969461963868e-09,-2.188650484736341e-14,1.531626145785178e-09,4.999991521506425e-05,-4.364937401524294e-11,9.999984032398228e-05,-1.0265565725653e-10
3,10797.75162327696,0.0,1.576692485243331e-06,0.00147502821439673,1.596845651559196e-06,1.066833693112867e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991521079962e-05,-4.595192323961623e-11,-9.999984031543485e-05,1.066833693112867e-10,-9.999984029368482e-05,-1.367276944553662e-09,-2.01531663158647e-14,1.473961380703618e-09,4.999991521079962e-05,-4.595192323961623e-11,9.999984031543485e-05,-1.066833693112867e-10
3,11220.18454301949,0.0,1.578390055738494e-06,0.001419576340069071,1.59693794479901e-06,1.108682170498911e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991520619346e-05,-4.832215569588142e-11,-9.999984030620552e-05,1.108682170498911e-10,-9.999984028606068e-05,-1.307598332162884e-09,-1.854788906051593e-14,1.418467657898572e-09,4.999991520619346e-05,-4.832215569588142e-11,9.999984030620552e-05,-1.108682170498911e-10
3,11659.14401179817,0.0,1.579976389217903e-06,0.001366215402631186,1.597037600970908e-06,1.152163642809764e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.99999152012186e-05,-5.076356249776739e-11,-9.999984029623991e-05,1.152163642809764e-10,-9.999984027758166e-05,-1.249845722537267e-09,-1.70612117530049e-14,1.365063238988377e-09,4.99999152012186e-05,-5.076356249776739e-11,9.999984029623991e-05,-1.152163642809764e-10
3,12115.27658628572,0.0,1.581460835352524e-06,0.001314866805143393,1.597145207432812e-06,1.197342153199567e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991519584572e-05,-5.327973957304551e-11,-9.999984028547926e-05,1.197342153199567e-10,-9.999984026819776e-05,-1.193934050324678e-09,-1.568437208028747e-14,1.313669462990194e-09,4.999991519584572e-05,-5.327973957304551e-11,9.999984028547926e-05,-1.197342153199567e-10
3,12589.25411794151,0.0,1.582852143299755e-06,0.001265454914702076,1.59726139840001e-06,1.244284244194558e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991519004313e-05,-5.587439292186305e-11,-9.999984027386017e-05,1.244284244194558e-10,-9.999984025785363e-05,-1.139780961767631e-09,-1.440925510025485e-14,1.264210630457882e-09,4.999991519004313e-05,-5.587439292186305e-11,9.999984027386017e-05,-1.244284244194558e-10
3,13081.77474260177,0.0,1.584158513270236e-06,0.00121790695103767,1.597386858683034e-06,1.293059055675476e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991518377668e-05,-5.85513441867828e-11,-9.999984026131413e-05,1.293059055675476e-10,-9.99998402464884e-05,-1.087306693375082e-09,-1.322834541279764e-14,1.216613891981994e-09,4.999991518377668e-05,-5.85513441867828e-11,9.999984026131414e-05,-1.293059055675476e-10
3,13593.56390878508,0.0,1.585387644858474e-06,0.001172152879314365,1.597522327723693e-06,1.343738426682026e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991517700938e-05,-6.131453619571582e-11,-9.999984024776723e-05,1.343738426682026e-10,-9.999984023403505e-05,-1.036433954463855e-09,-1.213468286521968e-14,1.170809140887683e-09,4.999991517700938e-05,-6.131453619571582e-11,9.999984024776723e-05,-1.343738426682026e-10
3,14125.37544622736,0.0,1.586546782421563e-06,0.001128125306973655,1.597668603953101e-06,1.396397001188888e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991516970139e-05,-6.416803875557386e-11,-9.99998402331396e-05,1.396397001188889e-10,-9.999984022042011e-05,-9.870878134661756e-10,-1.112182153153821e-14,1.126728909972466e-09,4.999991516970139e-05,-6.416803875557386e-11,9.99998402331396e-05,-1.396397001188889e-10
3,14677.9926762205,0.0,1.587642757780321e-06,0.001085759384469754,1.597826549497338e-06,1.451112338008583e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991516180957e-05,-6.711605471697037e-11,-9.999984021734506e-05,1.451112338008583e-10,-9.99998402055634e-05,-9.391955872349716e-10,-1.018379171701772e-14,1.084308272131746e-09,4.999991516180957e-05,-6.711605471697037e-11,9.999984021734506e-05,-1.451112338008583e-10
3,15252.22956538999,0.0,1.588682030481695e-06,0.001044992709750699,1.59799709525849e-06,1.507965024982507e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.99999151532875e-05,-7.016292607957687e-11,-9.999984020029047e-05,1.507965024982507e-10,-9.999984018937745e-05,-8.926867342732645e-10,-9.31506477679472e-15,1.043484744725717e-09,4.99999151532875e-05,-7.016292607957687e-11,9.999984020029049e-05,-1.507965024982507e-10
3,15848.93192461092,0.0,1.589670725871464e-06,0.001005765236344423,1.598181246401002e-06,1.567038797627688e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.99999151440849e-05,-7.33131404837241e-11,-9.999984018187537e-05,1.567038797627688e-10,-9.999984017176665e-05,-8.474927507452485e-10,-8.510520529538153e-15,1.004198197546795e-09,4.99999151440849e-05,-7.33131404837241e-11,9.999984018187536e-05,-1.567038797627688e-10
3,16468.97865482846,0.0,1.590614671196022e-06,0.000968019184914443,1.598380088275698e-06,1.628420662413327e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991513414754e-05,-7.657133766811959e-11,-9.999984016199118e-05,1.628420662413327e-10,-9.999984015262738e-05,-8.0354706958232e-10,-7.765417079676545e-15,9.663907642520296e-10,4.999991513414754e-05,-7.657133766811959e-11,9.999984016199118e-05,-1.628420662413327e-10
3,17113.28304161757,0.0,1.591519429947118e-06,0.000931698958154855,1.598594792816338e-06,1.692201024847899e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991512341684e-05,-7.994231648999273e-11,-9.999984014052073e-05,1.692201024847899e-10,-9.999984013184674e-05,-7.607849624451071e-10,-7.075362869220438e-15,9.30006757130007e-10,4.999991512341684e-05,-7.994231648999273e-11,9.999984014052073e-05,-1.692201024847899e-10
3,17782.79410038899,0.0,1.592390334652367e-06,0.0008967510588993107,1.598826625446435e-06,1.758473822564575e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991511182958e-05,-8.34310417961594e-11,-9.999984011733746e-05,1.758473822564575e-10,-9.999984010930234e-05,-7.191434443544114e-10,-6.43629079406775e-15,8.949925850767461e-10,4.999991511182958e-05,-8.34310417961594e-11,9.999984011733746e-05,-1.758473822564575e-10
3,18478.49797422266,0.0,1.593232518303702e-06,0.0008631240113233409,1.59907695253701e-06,1.827336663600002e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991509931744e-05,-8.704265193105299e-11,-9.999984009230475e-05,1.827336663600002e-10,-9.999984008486126e-05,-6.785611809637374e-10,-5.84443423330765e-15,8.612966746597408e-10,4.999991509931744e-05,-8.704265193105299e-11,9.999984009230475e-05,-1.827336663600002e-10
3,19201.41938638775,0.0,1.594050944609823e-06,0.0008307682851239611,1.599347249459246e-06,1.898890970068983e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.99999150858067e-05,-9.078246612277976e-11,-9.999984006527506e-05,1.898890970068983e-10,-9.999984005837942e-05,-6.389783982595045e-10,-5.296304849423606e-15,8.288693941538921e-10,4.99999150858067e-05,-9.078246612277976e-11,9.999984006527506e-05,-1.898890970068983e-10
3,19952.62314968852,0.0,1.594850437251661e-06,0.0007996362225648882,1.599639109279469e-06,1.973242127445418e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991507121771e-05,-9.465599239772011e-11,-9.999984003608907e-05,1.973242127445418e-10,-9.999984002970076e-05,-6.003367944603515e-10,-4.788672027808018e-15,7.976629804374427e-10,4.999991507121771e-05,-9.465599239772011e-11,9.999984003608907e-05,-1.973242127445418e-10
3,20733.21573485926,0.0,1.595635708311679e-06,0.0007696819682799,1.599954252147703e-06,2.050499639667968e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.99999150554645e-05,-9.86689356984148e-11,-9.999984000457478e-05,2.050499639667968e-10,-9.99998399986563e-05,-5.625794541677417e-10,-4.318543836024203e-15,7.67631468640232e-10,4.99999150554645e-05,-9.86689356984148e-11,9.999984000457478e-05,-2.050499639667968e-10
3,21544.34690031854,0.0,1.596411386044647e-06,0.0007408614017309449,1.600294535435103e-06,2.130777290297319e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991503845422e-05,-1.028272062182885e-10,-9.999983997054646e-05,2.130777290297319e-10,-9.999983996506303e-05,-5.256507646478192e-10,-3.883149390455554e-15,7.387306244406476e-10,4.999991503845422e-05,-1.028272062182885e-10,9.999983997054646e-05,-2.130777290297319e-10
3,22387.21138568308,0.0,1.597182042156552e-06,0.0007131320722215204,1.600661964680006e-06,2.214193309960627e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991502008662e-05,-1.071369281971564e-10,-9.999983993380354e-05,2.214193309960628e-10,-9.999983992872293e-05,-4.894963337292039e-10,-3.479922523453931e-15,7.109178789115598e-10,4.999991502008662e-05,-1.071369281971564e-10,9.999983993380354e-05,-2.214193309960628e-10
3,23263.05067153593,0.0,1.597952218746775e-06,0.0006864531363695886,1.601058705407077e-06,2.300870550327792e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991500025343e-05,-1.116044488115947e-10,-9.999983989412947e-05,2.300870550327792e-10,-9.999983988942189e-05,-4.540629099237619e-10,-3.106486660302037e-15,6.841522658192608e-10,4.999991500025343e-05,-1.116044488115947e-10,9.999983989412947e-05,-2.300870550327792e-10
3,24173.1548080407,0.0,1.598726455078401e-06,0.000660785297947935,1.601487095889184e-06,2.390936664873547e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991497883781e-05,-1.162363476141857e-10,-9.999983985129042e-05,2.390936664873547e-10,-9.99998398469283e-05,-4.192983038541691e-10,-2.760640810782423e-15,6.583943612830615e-10,4.999991497883781e-05,-1.162363476141857e-10,9.999983985129042e-05,-2.390936664873547e-10
3,25118.86431509545,0.0,1.599509314329679e-06,0.0006360907500033544,1.601949660927181e-06,2.484524296689114e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991495571345e-05,-1.210394461624942e-10,-9.999983980503391e-05,2.484524296689115e-10,-9.999983980099158e-05,-3.851513115056464e-10,-2.440346597501698e-15,6.336062257066652e-10,4.999991495571345e-05,-1.210394461624942e-10,9.999983980503391e-05,-2.484524296689115e-10
3,26101.572156825,0.0,1.600305410487369e-06,0.0006123331191694109,1.602449126728798e-06,2.581771273617243e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991493074416e-05,-1.260208180749454e-10,-9.999983975508733e-05,2.581771273617243e-10,-9.99998397513412e-05,-3.515716387590023e-10,-2.143716241428872e-15,6.097513478957937e-10,4.999991493074416e-05,-1.260208180749454e-10,9.999983975508733e-05,-2.581771273617243e-10
3,27122.7257933199,0.0,1.601119435538604e-06,0.0005894774120907346,1.602988436974237e-06,2.682820810994833e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991490378274e-05,-1.31187799439064e-10,-9.999983970115631e-05,2.682820810994833e-10,-9.999983969768431e-05,-3.185098273493662e-10,-1.8690014356331e-15,5.867945912797398e-10,4.999991490378274e-05,-1.31187799439064e-10,9.999983970115631e-05,-2.682820810994833e-10
3,28183.82931264413,0.0,1.601956187121834e-06,0.0005674899638799544,1.603570770163159e-06,2.787821722298275e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991487467026e-05,-1.365479995822402e-10,-9.999983964292298e-05,2.787821722298275e-10,-9.999983963970483e-05,-2.859171821104029e-10,-1.614583041324383e-15,5.647021421576561e-10,4.999991487467026e-05,-1.365479995822402e-10,9.999983964292298e-05,-2.787821722298275e-10
3,29286.44564625194,0.0,1.602820596801148e-06,0.0005463383885313274,1.604199558345199e-06,2.89692863799773e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991484323518e-05,-1.421093122863359e-10,-9.999983958004418e-05,2.89692863799773e-10,-9.999983957706098e-05,-2.537456991506183e-10,-1.378961544051293e-15,5.434414598933296e-10,4.999991484323518e-05,-1.421093122863359e-10,9.999983958004418e-05,-2.89692863799773e-10
3,30432.19887107678,0.0,1.603717759127561e-06,0.0005259915312180356,1.604878507344356e-06,3.010302232938257e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991480929222e-05,-1.478799273580421e-10,-9.999983951214927e-05,3.010302232938257e-10,-9.999983950938364e-05,-2.21947995371827e-10,-1.160748216795335e-15,5.229812289850972e-10,4.999991480929222e-05,-1.478799273580421e-10,9.999983951214927e-05,-3.010302232938257e-10
3,31622.77660168334,0.0,1.604652961662205e-06,0.0005064194224028726,1.605611618596351e-06,3.128109462577669e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991477264136e-05,-1.538683427142258e-10,-9.999983943883815e-05,3.128109462577669e-10,-9.999983943627389e-05,-1.904772385779147e-10,-9.58656934146499e-16,5.032913129402948e-10,4.999991477264136e-05,-1.538683427142258e-10,9.999983943883815e-05,-3.128109462577669e-10
3,32859.93247600607,0.0,1.605631716135579e-06,0.0004875932336947319,1.60640321272757e-06,3.250523808423429e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991473306654e-05,-1.600833768772379e-10,-9.999983935967873e-05,3.250523808423429e-10,-9.999983935730084e-05,-1.592870785274075e-10,-7.714965919913268e-16,4.843427098863085e-10,4.999991473306654e-05,-1.600833768772379e-10,9.999983935967874e-05,-3.250523808423429e-10
3,34145.48873833552,0.0,1.606659790926639e-06,0.0004694852353858617,1.607257955014434e-06,3.377725533023809e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991469033458e-05,-1.665341819005083e-10,-9.99998392742045e-05,3.377725533023809e-10,-9.999983927199907e-05,-1.283315788166455e-10,-5.981640877942792e-16,4.66107509852838e-10,4.999991469033458e-05,-1.665341819005083e-10,9.99998392742045e-05,-3.377725533023809e-10
3,35481.33892335703,0.0,1.607743245054149e-06,0.0004520687556073414,1.608180882873116e-06,3.509901944881745e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991464419362e-05,-1.7323025679558e-10,-9.999983918191172e-05,3.509901944881745e-10,-9.999983917986589e-05,-9.756514927385309e-11,-4.376378189665904e-16,4.485588536624597e-10,4.999991464419362e-05,-1.7323025679558e-10,9.999983918191172e-05,-3.509901944881745e-10
3,36869.45064519521,0.0,1.60888846388037e-06,0.0004353181410426044,1.609177435541471e-06,3.647247673673683e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991459437171e-05,-1.801814616028823e-10,-9.999983908225645e-05,3.647247673673683e-10,-9.99998390803583e-05,-6.694247875585974e-11,-2.889716611008881e-16,4.316708933689307e-10,4.999991459437171e-05,-1.801814616028823e-10,9.999983908225645e-05,-3.647247673673683e-10
3,38311.86849557231,0.0,1.610102196735722e-06,0.000419208719141138,1.610253486127905e-06,3.789964956169804e-06,0.0,0.0,1.0,0.0,0.0,0.0,4.999991454057527e-05,-1.873980317403265e-10,-9.999983897465139e-05,3.789964956169805e-10,-9.999983897288985e-05,-3.64184686034509e-11,-1.512893921826357e-16,4.154187541849682e-10,4.999991454057527e-05,-1.873980317403265e-10,9.999983897465139e-05,-3.789964956169805e-10
