case,frequency_real,frequency_imag,v(low)_real,v(low)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rhp)_real,i(rhp)_imag,i(rlp)_real,i(rlp)_imag,i(chp)_real,i(chp)_imag
3,584.3414133735124,0.0,0.06906030304469787,-0.2535566555783389,0.9309396969553022,0.2535566555783389,1.0,0.0,-0.001861879393910605,-0.0005071133111566777,0.0009309396969553023,0.0002535566555783389,0.0009309396969553023,0.0002535566555783389,0.0009309396969553022,0.0002535566555783389,0.0009309396969553023,0.0002535566555783386
3,607.2021956909831,0.0,0.06428604432692155,-0.2452617965189822,0.9357139556730784,0.2452617965189822,1.0,0.0,-0.001871427911346157,-0.0004905235930379647,0.0009357139556730785,0.0002452617965189822,0.0009357139556730783,0.0002452617965189822,0.0009357139556730785,0.0002452617965189822,0.0009357139556730783,0.0002452617965189825
3,630.9573444801875,0.0,0.05982062976643455,-0.23715421569262,0.9401793702335655,0.23715421569262,1.0,0.0,-0.001880358740467131,-0.0004743084313852397,0.0009401793702335655,0.00023715421569262,0.0009401793702335655,0.00023715421569262,0.0009401793702335655,0.00023715421569262,0.0009401793702335653,0.0002371542156926199
3,655.6418494179729,0.0,0.05564694413674438,-0.2292386567422398,0.9443530558632557,0.2292386567422398,1.0,0.0,-0.001888706111726511,-0.0004584773134844798,0.0009443530558632556,0.0002292386567422398,0.0009443530558632557,0.0002292386567422398,0.0009443530558632556,0.0002292386567422398,0.0009443530558632559,0.0002292386567422395
3,681.2920690579551,0.0,0.05174842873598322,-0.2215186873817649,0.9482515712640167,0.2215186873817649,1.0,0.0,-0.001896503142528034,-0.0004430373747635295,0.0009482515712640167,0.0002215186873817649,0.0009482515712640168,0.0002215186873817649,0.0009482515712640169,0.0002215186873817649,0.0009482515712640168,0.0002215186873817652
3,707.9457843841315,0.0,0.04810912170923957,-0.2139968086621974,0.9518908782907604,0.2139968086621974,1.0,0.0,-0.001903781756581521,-0.0004279936173243954,0.0009518908782907604,0.0002139968086621974,0.0009518908782907604,0.0002139968086621974,0.0009518908782907605,0.0002139968086621974,0.0009518908782907605,0.0002139968086621978
3,735.6422544596346,0.0,0.04471368728894072,-0.2066745592906092,0.9552863127110593,0.2066745592906092,1.0,0.0,-0.001910572625422119,-0.0004133491185812181,0.0009552863127110593,0.0002066745592906092,0.0009552863127110594,0.0002066745592906092,0.0009552863127110593,0.0002066745592906092,0.0009552863127110593,0.0002066745592906089
3,764.4222742525932,0.0,0.04154743532437912,-0.199552614471336,0.9584525646756209,0.199552614471336,1.0,0.0,-0.001916905129351242,-0.0003991052289426724,0.000958452564675621,0.000199552614471336,0.0009584525646756209,0.000199552614471336,0.0009584525646756209,0.000199552614471336,0.0009584525646756209,0.0001995526144713359
3,794.3282347242741,0.0,0.03859633238788759,-0.1926308789215563,0.9614036676121124,0.1926308789215563,1.0,0.0,-0.001922807335224225,-0.0003852617578431125,0.0009614036676121124,0.0001926308789215563,0.0009614036676121124,0.0001926308789215563,0.0009614036676121124,0.0001926308789215563,0.0009614036676121124,0.0001926308789215565
3,825.4041852680107,0.0,0.03584700565161485,-0.1859085738674469,0.9641529943483852,0.1859085738674468,1.0,0.0,-0.00192830598869677,-0.0003718171477348937,0.0009641529943483852,0.0001859085738674468,0.0009641529943483852,0.0001859085738674468,0.0009641529943483852,0.0001859085738674469,0.0009641529943483851,0.0001859085738674466
3,857.695898590886,0.0,0.03328674062981812,-0.1793843179546677,0.9667132593701819,0.1793843179546678,1.0,0.0,-0.001933426518740364,-0.0003587686359093354,0.0009667132593701819,0.0001793843179546678,0.0009667132593701819,0.0001793843179546678,0.0009667132593701819,0.0001793843179546678,0.0009667132593701821,0.0001793843179546675
3,891.2509381337371,0.0,0.03090347378067955,-0.1730562021106623,0.9690965262193204,0.1730562021106623,1.0,0.0,-0.001938193052438641,-0.0003461124042213248,0.0009690965262193204,0.0001730562021106623,0.0009690965262193204,0.0001730562021106623,0.0009690965262193204,0.0001730562021106623,0.0009690965262193204,0.0001730562021106625
3,926.1187281287847,0.0,0.02868578086167127,-0.1669218584788327,0.9713142191383288,0.1669218584788327,1.0,0.0,-0.001942628438276658,-0.0003338437169576646,0.0009713142191383288,0.0001669218584788327,0.0009713142191383288,0.0001669218584788327,0.0009713142191383287,0.0001669218584788327,0.0009713142191383288,0.0001669218584788321
3,962.3506263980794,0.0,0.02662286183556647,-0.1609785236087436,0.9733771381644335,0.1609785236087435,1.0,0.0,-0.001946754276328867,-0.0003219570472174872,0.0009733771381644335,0.0001609785236087435,0.0009733771381644335,0.0001609785236087435,0.0009733771381644335,0.0001609785236087436,0.0009733771381644334,0.0001609785236087438
3,999.9999999999903,0.0,0.02470452303185811,-0.1552230961346491,0.975295476968142,0.1552230961346491,1.0,0.0,-0.001950590953936284,-0.0003104461922692975,0.000975295476968142,0.0001552230961346491,0.000975295476968142,0.0001552230961346491,0.0009752954769681419,0.0001552230961346491,0.000975295476968142,0.0001552230961346483
3,1039.122303835159,0.0,0.02292115718165511,-0.1496521892092093,0.9770788428183449,0.1496521892092093,1.0,0.0,-0.00195415768563669,-0.0002993043784184184,0.000977078842818345,0.0001496521892092093,0.000977078842818345,0.0001496521892092093,0.000977078842818345,0.0001496521892092093,0.000977078842818345,0.0001496521892092093
3,1079.775162327699,0.0,0.02126372186373925,-0.1442621779824524,0.9787362781362607,0.1442621779824525,1.0,0.0,-0.001957472556272522,-0.0002885243559649052,0.0009787362781362608,0.0001442621779824525,0.0009787362781362608,0.0001442621779824525,0.0009787362781362608,0.0001442621779824524,0.000978736278136261,0.0001442621779824525
3,1122.018454301952,0.0,0.01972371682572139,-0.1390492424297959,0.9802762831742786,0.1390492424297959,1.0,0.0,-0.001960552566348557,-0.0002780984848595918,0.0009802762831742787,0.0001390492424297959,0.0009802762831742787,0.0001390492424297959,0.0009802762831742787,0.0001390492424297959,0.0009802762831742787,0.0001390492424297958
3,1165.91440117982,0.0,0.0182931605772294,-0.1340094058390123,0.9817068394227705,0.1340094058390122,1.0,0.0,-0.001963413678845541,-0.0002680188116780261,0.0009817068394227706,0.0001340094058390123,0.0009817068394227706,0.0001340094058390123,0.0009817068394227706,0.0001340094058390123,0.0009817068394227704,0.0001340094058390131
3,1211.527658628577,0.0,0.01696456659169951,-0.1291385692659451,0.9830354334083005,0.1291385692659451,1.0,0.0,-0.001966070866816601,-0.0002582771385318903,0.0009830354334083005,0.0001291385692659451,0.0009830354334083005,0.0001291385692659451,0.0009830354334083005,0.0001291385692659451,0.0009830354334083005,0.0001291385692659453
3,1258.925411794155,0.0,0.0157309193993932,-0.1244325422638427,0.9842690806006068,0.1244325422638427,1.0,0.0,-0.001968538161201214,-0.0002488650845276852,0.0009842690806006068,0.0001244325422638427,0.0009842690806006068,0.0001244325422638427,0.0009842690806006068,0.0001244325422638427,0.0009842690806006068,0.0001244325422638426
3,1308.177474260181,0.0,0.01458565080639883,-0.1198870701825373,0.9854143491936012,0.1198870701825373,1.0,0.0,-0.001970828698387202,-0.0002397741403650754,0.0009854143491936011,0.0001198870701825373,0.0009854143491936011,0.0001198870701825373,0.0009854143491936011,0.0001198870701825373,0.0009854143491936011,0.0001198870701825374
3,1359.356390878512,0.0,0.01352261643220634,-0.1154978583222813,0.9864773835677937,0.1154978583222813,1.0,0.0,-0.001972954767135588,-0.0002309957166445609,0.0009864773835677938,0.0001154978583222813,0.0009864773835677938,0.0001154978583222813,0.0009864773835677938,0.0001154978583222813,0.0009864773835677936,0.0001154978583222811
3,1412.53754462274,0.0,0.01253607272153684,-0.1112605932136674,0.9874639272784631,0.1112605932136674,1.0,0.0,-0.001974927854556927,-0.0002225211864273352,0.000987463927278463,0.0001112605932136674,0.000987463927278463,0.0001112605932136675,0.000987463927278463,0.0001112605932136674,0.0009874639272784633,0.0001112605932136679
3,1467.799267622055,0.0,0.01162065455401967,-0.1071709612803571,0.9883793454459804,0.1071709612803571,1.0,0.0,-0.001976758690891961,-0.0002143419225607134,0.0009883793454459804,0.0001071709612803572,0.0009883793454459804,0.0001071709612803571,0.0009883793454459804,0.0001071709612803571,0.0009883793454459804,0.0001071709612803567
3,1525.222956539003,0.0,0.0107713535475922,-0.1032246651258553,0.9892286464524078,0.1032246651258553,1.0,0.0,-0.001978457292904816,-0.0002064493302517106,0.0009892286464524079,0.0001032246651258553,0.0009892286464524079,0.0001032246651258553,0.0009892286464524079,0.0001032246651258553,0.0009892286464524079,0.0001032246651258551
3,1584.893192461097,0.0,0.009983497127713148,-0.09941743766972719,0.9900165028722868,0.09941743766972719,1.0,0.0,-0.001980033005744574,-0.0001988348753394556,0.0009900165028722868,9.941743766972719e-05,0.0009900165028722868,9.941743766972719e-05,0.0009900165028722868,9.941743766972719e-05,0.0009900165028722868,9.941743766972751e-05
3,1646.897865482852,0.0,0.0092527284142117,-0.09574505434279379,0.9907472715857881,0.0957450543427938,1.0,0.0,-0.001981494543171577,-0.0001914901086855891,0.000990747271585788,9.574505434279381e-05,0.000990747271585788,9.57450543427938e-05,0.0009907472715857883,9.574505434279379e-05,0.0009907472715857883,9.574505434279562e-05
3,1711.328304161763,0.0,0.008574986960447695,-0.09220334353523113,0.9914250130395523,0.09220334353523113,1.0,0.0,-0.001982850026079105,-0.0001844066870704611,0.0009914250130395523,9.220334353523112e-05,0.0009914250130395523,9.220334353523113e-05,0.0009914250130395523,9.220334353523113e-05,0.0009914250130395523,9.220334353523087e-05
3,1778.279410038904,0.0,0.00794649036506467,-0.08878819547632784,0.9920535096349353,0.08878819547632784,1.0,0.0,-0.001984107019269871,-0.0001775763909526544,0.0009920535096349353,8.878819547632785e-05,0.0009920535096349353,8.878819547632784e-05,0.0009920535096349353,8.878819547632784e-05,0.0009920535096349353,8.878819547632788e-05
3,1847.849797422272,0.0,0.007363716764641101,-0.08549556971008056,0.9926362832353589,0.08549556971008057,1.0,0.0,-0.001985272566470718,-0.0001709911394201617,0.0009926362832353589,8.549556971008056e-05,0.0009926362832353589,8.549556971008058e-05,0.0009926362832353589,8.549556971008056e-05,0.000992636283235359,8.549556971008047e-05
3,1920.141938638781,0.0,0.006823388205677132,-0.08232150131692059,0.9931766117943228,0.08232150131692058,1.0,0.0,-0.001986353223588646,-0.0001646430026338418,0.0009931766117943228,8.232150131692059e-05,0.0009931766117943228,8.232150131692058e-05,0.0009931766117943228,8.232150131692059e-05,0.0009931766117943228,8.23215013169212e-05
3,1995.262314968858,0.0,0.006322454886315832,-0.07926210601874223,0.9936775451136842,0.07926210601874223,1.0,0.0,-0.001987355090227368,-0.0001585242120374832,0.0009936775451136841,7.926210601874223e-05,0.0009936775451136843,7.926210601874223e-05,0.0009936775451136841,7.926210601874223e-05,0.0009936775451136841,7.926210601874153e-05
3,2073.321573485933,0.0,0.005858080251739873,-0.0763135842920777,0.9941419197482602,0.0763135842920777,1.0,0.0,-0.00198828383949652,-0.000152627168584156,0.0009941419197482602,7.63135842920777e-05,0.0009941419197482602,7.63135842920777e-05,0.0009941419197482602,7.63135842920777e-05,0.0009941419197482602,7.631358429207726e-05
3,2154.434690031861,0.0,0.005427626922082963,-0.07347222460275477,0.9945723730779171,0.07347222460275477,1.0,0.0,-0.001989144746155834,-0.0001469444492055074,0.000994572373077917,7.347222460275477e-05,0.000994572373077917,7.347222460275476e-05,0.000994572373077917,7.347222460275476e-05,0.000994572373077917,7.347222460275357e-05
3,2238.721138568315,0.0,0.005028643427752263,-0.07073440586467655,0.9949713565722479,0.07073440586467655,1.0,0.0,-0.001989942713144495,-0.0001414688117293509,0.000994971356572248,7.073440586467655e-05,0.000994971356572248,7.073440586467656e-05,0.0009949713565722477,7.073440586467656e-05,0.000994971356572248,7.07344058646744e-05
3,2326.305067153601,0.0,0.004658851724099312,-0.06809659921546868,0.9953411482759006,0.06809659921546868,1.0,0.0,-0.001990682296551801,-0.0001361931984309398,0.0009953411482759007,6.809659921546867e-05,0.0009953411482759005,6.809659921546867e-05,0.0009953411482759007,6.809659921546867e-05,0.0009953411482759007,6.809659921547012e-05
3,2417.315480804078,0.0,0.004316135455248296,-0.06555536919261644,0.9956838645447518,0.06555536919261644,1.0,0.0,-0.001991367729089504,-0.0001311107383852317,0.0009956838645447518,6.555536919261644e-05,0.0009956838645447518,6.555536919261644e-05,0.0009956838645447518,6.555536919261644e-05,0.0009956838645447518,6.55553691926154e-05
3,2511.886431509553,0.0,0.003998528935458769,-0.06310737438533684,0.9960014710645413,0.06310737438533684,1.0,0.0,-0.001992002942129083,-0.0001262147487706734,0.0009960014710645414,6.310737438533684e-05,0.0009960014710645414,6.310737438533684e-05,0.0009960014710645412,6.310737438533684e-05,0.0009960014710645414,6.310737438533593e-05
3,2610.157215682508,0.0,0.003704206815548025,-0.06074936762975951,0.996295793184452,0.06074936762975951,1.0,0.0,-0.001992591586368904,-0.0001214987352595176,0.000996295793184452,6.074936762975952e-05,0.000996295793184452,6.074936762975952e-05,0.000996295793184452,6.074936762975952e-05,0.000996295793184452,6.074936762975828e-05
3,2712.272579331998,0.0,0.003431474401525105,-0.05847819580798285,0.9965685255984749,0.05847819580798285,1.0,0.0,-0.00199313705119695,-0.0001169563916159667,0.0009965685255984749,5.847819580798285e-05,0.0009965685255984749,5.847819580798285e-05,0.0009965685255984749,5.847819580798285e-05,0.0009965685255984749,5.847819580798338e-05
3,2818.382931264422,0.0,0.003178758592607547,-0.0562907993051926,0.9968212414073924,0.05629079930519259,1.0,0.0,-0.001993642482814785,-0.0001125815986103874,0.0009968212414073925,5.629079930519259e-05,0.0009968212414073923,5.629079930519259e-05,0.0009968212414073925,5.62907993051926e-05,0.0009968212414073923,5.629079930519411e-05
3,2928.644564625204,0.0,0.002944599406127763,-0.05418421117323011,0.9970554005938721,0.05418421117323011,1.0,0.0,-0.001994110801187745,-0.0001083684223464644,0.0009970554005938723,5.418421117323012e-05,0.000997055400593872,5.418421117323012e-05,0.0009970554005938723,5.418421117323012e-05,0.0009970554005938723,5.418421117323266e-05
3,3043.219887107688,0.0,0.002727642057425195,-0.05215555604374054,0.9972723579425748,0.05215555604374053,1.0,0.0,-0.00199454471588515,-0.000104311112087481,0.0009972723579425749,5.215555604374054e-05,0.0009972723579425749,5.215555604374053e-05,0.0009972723579425749,5.215555604374054e-05,0.0009972723579425747,5.215555604373968e-05
3,3162.277660168344,0.0,0.002526629563608238,-0.05020204882927129,0.9974733704363916,0.05020204882927129,1.0,0.0,-0.001994946740872783,-0.0001004040976585428,0.0009974733704363917,5.020204882927129e-05,0.0009974733704363917,5.020204882927129e-05,0.0009974733704363917,5.020204882927129e-05,0.0009974733704363917,5.020204882927419e-05
3,3285.993247600617,0.0,0.002340395841010706,-0.04832099324639432,0.9976596041589894,0.04832099324639432,1.0,0.0,-0.001995319208317978,-9.664198649278824e-05,0.0009976596041589892,4.832099324639432e-05,0.0009976596041589895,4.832099324639432e-05,0.0009976596041589892,4.832099324639432e-05,0.0009976596041589892,4.832099324639307e-05
3,3414.548873833563,0.0,0.002167859267222079,-0.04650978019104797,0.9978321407327778,0.04650978019104797,1.0,0.0,-0.001995664281465556,-9.30195603820981e-05,0.000997832140732778,4.650978019104796e-05,0.0009978321407327778,4.650978019104797e-05,0.000997832140732778,4.650978019104797e-05,0.000997832140732778,4.65097801910502e-05
3,3548.133892335714,0.0,0.002008016679706822,-0.04476588599280529,0.9979919833202932,0.04476588599280529,1.0,0.0,-0.001995983966640586,-8.953177198561119e-05,0.0009979919833202932,4.476588599280529e-05,0.0009979919833202932,4.476588599280529e-05,0.0009979919833202932,4.476588599280529e-05,0.0009979919833202932,4.476588599280587e-05
3,3686.945064519533,0.0,0.00185993778421827,-0.04308687057163826,0.9981400622157818,0.04308687057163826,1.0,0.0,-0.001996280124431564,-8.617374114327364e-05,0.0009981400622157818,4.308687057163826e-05,0.0009981400622157818,4.308687057163826e-05,0.0009981400622157818,4.308687057163826e-05,0.0009981400622157818,4.30868705716372e-05
3,3831.186849557243,0.0,0.00172275994743475,-0.04147037551793165,0.9982772400525652,0.04147037551793165,1.0,0.0,-0.00199655448010513,-8.294075103586207e-05,0.0009982772400525654,4.147037551793165e-05,0.0009982772400525652,4.147037551793165e-05,0.0009982772400525652,4.147037551793165e-05,0.0009982772400525654,4.147037551793188e-05
3,3981.071705534926,0.0,0.001595683349481205,-0.03991412211397606,0.9984043166505189,0.03991412211397607,1.0,0.0,-0.001996808633301038,-7.98282442279509e-05,0.0009984043166505188,3.991412211397607e-05,0.000998404316650519,3.991412211397607e-05,0.0009984043166505188,3.991412211397606e-05,0.000998404316650519,3.991412211397408e-05
3,4136.820402388459,0.0,0.001477966473233825,-0.03841590931291126,0.9985220335267662,0.03841590931291126,1.0,0.0,-0.001997044067053532,-7.68318186258228e-05,0.0009985220335267662,3.841590931291125e-05,0.0009985220335267662,3.841590931291126e-05,0.0009985220335267662,3.841590931291126e-05,0.0009985220335267662,3.84159093129116e-05
3,4298.662347082227,0.0,0.001368921908525813,-0.03697361168907051,0.9986310780914743,0.03697361168907051,1.0,0.0,-0.001997262156182949,-7.394722337813672e-05,0.0009986310780914745,3.697361168907052e-05,0.0009986310780914743,3.697361168907052e-05,0.0009986310780914743,3.697361168907052e-05,0.0009986310780914745,3.697361168906655e-05
3,4466.835921509579,0.0,0.001267912450570088,-0.03558517737187462,0.99873208754943,0.03558517737187462,1.0,0.0,-0.00199746417509886,-7.117035474374714e-05,0.00099873208754943,3.558517737187462e-05,0.00099873208754943,3.558517737187462e-05,0.00099873208754943,3.558517737187462e-05,0.00099873208754943,3.558517737187238e-05
3,4641.588833612725,0.0,0.001174347473081934,-0.03424862597381682,0.9988256525269181,0.03424862597381682,1.0,0.0,-0.001997651305053836,-6.849725194763359e-05,0.0009988256525269182,3.424862597381682e-05,0.0009988256525269182,3.424862597381682e-05,0.000998825652526918,3.424862597381682e-05,0.0009988256525269182,3.424862597381499e-05
3,4823.178482239249,0.0,0.001087679557715603,-0.03296204652164867,0.9989123204422845,0.03296204652164866,1.0,0.0,-0.001997824640884569,-6.592409304329375e-05,0.0009989123204422847,3.296204652164866e-05,0.0009989123204422845,3.296204652164866e-05,0.0009989123204422845,3.296204652164867e-05,0.0009989123204422845,3.296204652164533e-05
3,5011.872336272663,0.0,0.00100740136251957,-0.03172359539860455,0.9989925986374805,0.03172359539860455,1.0,0.0,-0.001997985197274961,-6.344719079720562e-05,0.0009989925986374805,3.172359539860455e-05,0.0009989925986374805,3.172359539860455e-05,0.0009989925986374805,3.172359539860455e-05,0.0009989925986374805,3.17235953986034e-05
3,5207.948328595401,0.0,0.00093304271316255,-0.03053149430437305,0.9990669572868374,0.03053149430437305,1.0,0.0,-0.001998133914573675,-6.106298860875103e-05,0.0009990669572868375,3.053149430437306e-05,0.0009990669572868373,3.053149430437306e-05,0.0009990669572868375,3.053149430437306e-05,0.0009990669572868375,3.053149430437584e-05
3,5411.695265464572,0.0,0.000864167901684496,-0.02938402823852091,0.9991358320983155,0.02938402823852091,1.0,0.0,-0.001998271664196631,-5.876805647704597e-05,0.0009991358320983156,2.938402823852091e-05,0.0009991358320983156,2.938402823852091e-05,0.0009991358320983156,2.938402823852091e-05,0.0009991358320983156,2.938402823852212e-05
3,5623.413251903423,0.0,0.0008003731784826112,-0.02827954351218875,0.9991996268215174,0.02827954351218875,1.0,0.0,-0.001998399253643035,-5.655908702437151e-05,0.0009991996268215175,2.827954351218875e-05,0.0009991996268215175,2.827954351218875e-05,0.0009991996268215175,2.827954351218875e-05,0.0009991996268215173,2.827954351218775e-05
3,5843.414133735106,0.0,0.0007412844241514543,-0.02721644579209351,0.9992587155758484,0.02721644579209351,1.0,0.0,-0.001998517431151697,-5.443289158418851e-05,0.0009992587155758486,2.721644579209352e-05,0.0009992587155758484,2.721644579209352e-05,0.0009992587155758486,2.721644579209352e-05,0.0009992587155758486,2.721644579209725e-05
3,6072.021956909812,0.0,0.0006865549886586618,-0.02619319818018048,0.9993134450113413,0.02619319818018048,1.0,0.0,-0.001998626890022683,-5.238639636036269e-05,0.0009993134450113415,2.619319818018048e-05,0.0009993134450113413,2.619319818018048e-05,0.0009993134450113413,2.619319818018048e-05,0.0009993134450113415,2.619319818018044e-05
3,6309.573444801856,0.0,0.000635863686154186,-0.02520831933165748,0.9993641363138458,0.02520831933165748,1.0,0.0,-0.001998728272627692,-5.041663866331425e-05,0.0009993641363138458,2.520831933165748e-05,0.0009993641363138458,2.520831933165748e-05,0.0009993641363138458,2.520831933165748e-05,0.0009993641363138458,2.520831933165817e-05
3,6556.418494179708,0.0,0.0005889129344823256,-0.02426038161360874,0.9994110870655176,0.02426038161360874,1.0,0.0,-0.001998822174131035,-4.852076322722082e-05,0.0009994110870655177,2.426038161360874e-05,0.0009994110870655177,2.426038161360874e-05,0.0009994110870655177,2.426038161360874e-05,0.0009994110870655177,2.426038161361087e-05
3,6812.920690579529,0.0,0.0005454270291932109,-0.02334800930591378,0.9994545729708068,0.02334800930591378,1.0,0.0,-0.001998909145941614,-4.669601861183315e-05,0.0009994545729708067,2.334800930591378e-05,0.0009994545729708067,2.334800930591378e-05,0.0009994545729708067,2.334800930591378e-05,0.000999454572970807,2.334800930591529e-05
3,7079.457843841292,0.0,0.0005051505425353995,-0.02246987684578568,0.9994948494574646,0.02246987684578568,1.0,0.0,-0.001998989698914929,-4.493975369157521e-05,0.0009994948494574645,2.246987684578569e-05,0.0009994948494574645,2.246987684578569e-05,0.0009994948494574645,2.246987684578569e-05,0.0009994948494574645,2.246987684578639e-05
3,7356.422544596322,0.0,0.0004678468385553089,-0.02162470711688283,0.9995321531614446,0.02162470711688283,1.0,0.0,-0.001999064306322889,-4.324941423376749e-05,0.0009995321531614447,2.162470711688282e-05,0.0009995321531614447,2.162470711688283e-05,0.0009995321531614447,2.162470711688283e-05,0.0009995321531614447,2.162470711688638e-05
3,7644.222742525907,0.0,0.0004332966960339858,-0.02081126978363386,0.999566703303966,0.02081126978363386,1.0,0.0,-0.001999133406607932,-4.162253956727091e-05,0.0009995667033039662,2.081126978363386e-05,0.000999566703303966,2.081126978363386e-05,0.000999566703303966,2.081126978363386e-05,0.000999566703303966,2.081126978363359e-05
3,7943.282347242715,0.0,0.0004012970315590404,-0.0200283796711442,0.999598702968441,0.0200283796711442,1.0,0.0,-0.001999197405936882,-4.005675934228708e-05,0.000999598702968441,2.00283796711442e-05,0.000999598702968441,2.00283796711442e-05,0.000999598702968441,2.00283796711442e-05,0.000999598702968441,2.00283796711422e-05
3,8254.04185268008,0.0,0.0003716597155611052,-0.0192748951908158,0.9996283402844389,0.0192748951908158,1.0,0.0,-0.001999256680568878,-3.854979038163397e-05,0.0009996283402844389,1.92748951908158e-05,0.0009996283402844389,1.92748951908158e-05,0.0009996283402844389,1.92748951908158e-05,0.0009996283402844389,1.927489519081445e-05
3,8576.958985908834,0.0,0.0003442104746417346,-0.01854971681160878,0.9996557895253583,0.01854971681160878,1.0,0.0,-0.001999311579050716,-3.709943362321944e-05,0.0009996557895253582,1.854971681160879e-05,0.0009996557895253582,1.854971681160879e-05,0.0009996557895253582,1.854971681160878e-05,0.0009996557895253584,1.854971681160834e-05
3,8912.509381337342,0.0,0.0003187878739850399,-0.01785178557669904,0.999681212126015,0.01785178557669904,1.0,0.0,-0.00199936242425203,-3.570357115339345e-05,0.000999681212126015,1.785178557669905e-05,0.000999681212126015,1.785178557669904e-05,0.000999681212126015,1.785178557669904e-05,0.000999681212126015,1.785178557669583e-05
3,9261.187281287817,0.0,0.0002952423740802197,-0.01718008166513673,0.9997047576259198,0.01718008166513673,1.0,0.0,-0.00199940951525184,-3.436016333027009e-05,0.0009997047576259198,1.718008166513673e-05,0.0009997047576259198,1.718008166513673e-05,0.0009997047576259198,1.718008166513673e-05,0.0009997047576259198,1.718008166513468e-05
3,9623.506263980764,0.0,0.0002734354563882728,-0.01653362299798391,0.9997265645436119,0.01653362299798391,1.0,0.0,-0.001999453129087224,-3.306724599596439e-05,0.0009997265645436118,1.653362299798391e-05,0.000999726564543612,1.653362299798391e-05,0.0009997265645436118,1.653362299798391e-05,0.0009997265645436118,1.653362299797577e-05
3,9999.99999999987,0.0,0.0002532388129651665,-0.01591146388830313,0.9997467611870346,0.01591146388830313,1.0,0.0,-0.00199949352237407,-3.182292777660634e-05,0.0009997467611870348,1.591146388830313e-05,0.0009997467611870348,1.591146388830313e-05,0.000999746761187035,1.591146388830313e-05,0.0009997467611870348,1.59114638883147e-05
3,10391.22303835156,0.0,0.0002345335954072127,-0.01531269373427935,0.9997654664045927,0.01531269373427935,1.0,0.0,-0.001999530932809185,-3.062538746856358e-05,0.0009997654664045928,1.531269373427935e-05,0.0009997654664045928,1.531269373427935e-05,0.0009997654664045928,1.531269373427935e-05,0.0009997654664045926,1.531269373428245e-05
3,10797.75162327696,0.0,0.0002172097188138837,-0.01473643575468426,0.999782790281186,0.01473643575468426,1.0,0.0,-0.001999565580562372,-2.947287150938116e-05,0.000999782790281186,1.473643575468426e-05,0.000999782790281186,1.473643575468426e-05,0.000999782790281186,1.473643575468426e-05,0.000999782790281186,1.473643575469243e-05
3,11220.18454301949,0.0,0.0002011652167702692,-0.01418184576583143,0.9997988347832298,0.01418184576583143,1.0,0.0,-0.00199959766956646,-2.836369153165486e-05,0.0009997988347832298,1.418184576583144e-05,0.0009997988347832298,1.418184576583144e-05,0.0009997988347832298,1.418184576583144e-05,0.0009997988347832298,1.418184576582377e-05
3,11659.14401179817,0.0,0.0001863056436372403,-0.01364811099912326,0.9998136943563628,0.01364811099912326,1.0,0.0,-0.001999627388712726,-2.729622199823534e-05,0.0009998136943563628,1.364811099912326e-05,0.0009998136943563628,1.364811099912326e-05,0.0009998136943563628,1.364811099912326e-05,0.0009998136943563628,1.364811099912007e-05
3,12115.27658628572,0.0,0.0001725435207034671,-0.01313444895825213,0.9998274564792965,0.01313444895825213,1.0,0.0,-0.001999654912958593,-2.626889791651488e-05,0.0009998274564792964,1.313444895825213e-05,0.0009998274564792964,1.313444895825213e-05,0.0009998274564792964,1.313444895825213e-05,0.0009998274564792964,1.313444895825503e-05
3,12589.25411794151,0.0,0.0001597978230010223,-0.01264010631509033,0.999840202176999,0.01264010631509033,1.0,0.0,-0.001999680404353998,-2.528021263017988e-05,0.000999840202176999,1.264010631509033e-05,0.000999840202176999,1.264010631509033e-05,0.000999840202176999,1.264010631509033e-05,0.000999840202176999,1.264010631508997e-05
3,13081.77474260177,0.0,0.0001479935038165905,-0.0121643578432821,0.9998520064961834,0.0121643578432821,1.0,0.0,-0.001999704012992367,-2.43287156865557e-05,0.0009998520064961834,1.21643578432821e-05,0.0009998520064961834,1.21643578432821e-05,0.0009998520064961834,1.21643578432821e-05,0.0009998520064961834,1.216435784327933e-05
3,13593.56390878508,0.0,0.0001370610541444233,-0.01170650538853761,0.9998629389458555,0.01170650538853761,1.0,0.0,-0.001999725877891711,-2.341301077707358e-05,0.0009998629389458555,1.170650538853761e-05,0.0009998629389458555,1.170650538853761e-05,0.0009998629389458555,1.170650538853761e-05,0.0009998629389458555,1.17065053885408e-05
3,14125.37544622736,0.0,0.0001269360945262181,-0.01126587687462119,0.9998730639054739,0.01126587687462119,1.0,0.0,-0.001999746127810948,-2.253175374923588e-05,0.0009998730639054739,1.126587687462119e-05,0.0009998730639054739,1.126587687462119e-05,0.0009998730639054739,1.126587687462119e-05,0.0009998730639054739,1.126587687460854e-05
3,14677.9926762205,0.0,0.0001175589969080551,-0.01084182534402307,0.9998824410030919,0.01084182534402307,1.0,0.0,-0.001999764882006184,-2.168365068805356e-05,0.000999882441003092,1.084182534402307e-05,0.0009998824410030918,1.084182534402307e-05,0.000999882441003092,1.084182534402307e-05,0.000999882441003092,1.084182534402991e-05
