Cfilter,time,V(b),V(out),V(raw),V(a),I(D1),I(D3),I(D4),I(CFILTER),I(D2),I(RLOAD)
1e-12,0.1754101357982825,11.11401793867224,10.43182720438119,-0.786509012464545,-0.6821907342910436,-5.244316092500867e-10,0.01043182729291939,-5.24431372694431e-10,-4.358957695238286e-10,0.01043182729291381,0.0104318272043812
1e-12,0.1754301357982825,11.10423526663168,10.42208735537476,-0.7863687931603148,-0.6821479112569344,-6.865269464029211e-10,0.01042208750381111,-6.865269444367459e-10,-5.380891136151032e-10,0.01042208750381413,0.01042208735537476
1e-12,0.1754501357982824,11.09398986362334,10.41188685098232,-0.7862218841355619,-0.6821030126410095,-3.902184131376885e-10,0.01041188675923701,-3.902174368062206e-10,-4.819613080418829e-10,0.01041188675922733,0.01041188685098232
1e-12,0.1754701357982824,11.08328212458691,10.40122608996932,-0.786068300721271,-0.6820560346175996,-5.522549084702177e-10,0.01040122605811267,-5.522550839399749e-10,-5.8411477561644e-10,0.01040122605810545,0.01040122608996932
1e-12,0.1754901357982824,11.07211249324901,10.39010552031324,-0.7859080279772406,-0.6820069729357431,-2.558936396113154e-10,0.01039010524825669,-2.558939197182289e-10,-5.279421723065833e-10,0.01039010524825912,0.01039010552031324
1e-12,0.1755101357982824,11.06048140157404,10.3785255781885,-0.7857410812242984,-0.681955823385536,-4.17868517565978e-10,0.01037852536600759,-4.1786853606306e-10,-6.300520224046598e-10,0.01037852536601491,0.0103785255781885
1e-12,0.1755301357982824,11.04838933028214,10.36648674895361,-0.7855674455086228,-0.6819025813285005,-1.214506273328197e-10,0.01036648629656203,-1.214505747696608e-10,-5.73830883230458e-10,0.01036648629656689,0.01036648674895361
1e-12,0.1755501357982824,11.03583674829948,10.35398950613567,-0.785387136133205,-0.681847242163752,-2.833566714599556e-10,0.01035398911358849,-2.833569674164437e-10,-6.758933806188684e-10,0.01035398911359842,0.01035398950613567
1e-12,0.1755701357982824,11.02282417327285,10.34103437241423,-0.7852001381239682,-0.6817898008585823,1.312283615106935e-11,0.01034103373966196,1.312302187680732e-11,-6.19619973494499e-10,0.01034103373966921,0.01034103437241423
1e-12,0.1755901357982824,11.00935211102213,10.32762185860826,-0.7850064667575815,-0.6817302524137954,-1.487093781449289e-10,0.01032762128566872,-1.487098593766394e-10,-7.216313890088374e-10,0.01032762128567732,0.01032762185860826
1e-12,0.1756101357982824,10.99542111604948,10.31375252465462,-0.7848061070316648,-0.6816685913948496,1.478372979590858e-10,0.01031375171151892,1.478374872693614e-10,-6.653019881518851e-10,0.01031375171152149,0.01031375252465462
1e-12,0.1756301357982824,10.98103173099472,10.29942691859827,-0.7845990741880627,-0.6816048123964304,-1.391609050216402e-11,0.01029942616524681,-1.391649162943927e-11,-7.672585991693809e-10,0.01029942616525226,0.01029942691859827
1e-12,0.1756501357982824,10.96618454713973,10.284645637566,-0.7843853531864854,-0.6815389095736812,2.82703860321476e-10,0.01028464464398415,2.827036483001296e-10,-7.108694856732205e-10,0.01028464464398304,0.010284645637566
1e-12,0.1756701357982824,10.95088014386394,10.26940926675694,-0.7841649592262436,-0.6814708771070092,1.21033738587073e-10,0.01026940833295766,1.210340749576206e-10,-8.127675767274728e-10,0.01026940833296131,0.01026940926675694
1e-12,0.1756901357982824,10.93511914914841,10.25371844041627,-0.7839378772186508,-0.6814007087321823,4.177319601339491e-10,0.01025371726637941,4.177325593181738e-10,-7.563150386817594e-10,0.01025371726637303,0.01025371844041627
1e-12,0.1757101357982823,10.91890217902956,10.237573780824,-0.7837041223092637,-0.6813283982055797,2.561534317990777e-10,0.01023757266652207,2.561530149418712e-10,-8.581509017746567e-10,0.01023757266652936,0.010237573780824
1e-12,0.1757301357982823,10.90222989809998,10.22097595926566,-0.7834636793518923,-0.6812539388343,5.52935475184313e-10,0.0102209746046945,5.529355195878976e-10,-8.016312351818156e-10,0.01022097460469773,0.01022097595926566
1e-12,0.1757501357982823,10.88510295896353,10.20392563502267,-0.783216563428068,-0.6811773239408684,3.914524260295593e-10,0.01020392434017234,3.914517574394549e-10,-9.034011701007498e-10,0.01020392434017303,0.01020392563502267
1e-12,0.1757701357982823,10.86752206273407,10.1864235163411,-0.7829627593218687,-0.6810985463929963,6.883243974797892e-10,0.01018642198121138,6.88324091494431e-10,-8.46810678898846e-10,0.01018642198119757,0.0101864235163411
1e-12,0.1757901357982823,10.84948789848976,10.16847029942146,-0.7827022820385786,-0.6810175990683063,5.269423786202765e-10,0.01016846882396991,5.269420036456729e-10,-9.48510993786342e-10,0.01016846882397893,0.01016847029942146
1e-12,0.1758101357982823,10.83100120376857,10.15006672938445,-0.7824351162813459,-0.6809344743841343,8.239092741391119e-10,0.01015006501363151,8.239101195870487e-10,-8.918459905040488e-10,0.01015006501361881,0.01015006672938444
1e-12,0.1758301357982823,10.81206270402393,10.1312135392623,-0.7821612769670221,-0.6808491647616921,6.626355020245001e-10,0.0101312118831685,6.626357469186658e-10,-9.93473002150838e-10,0.01013121188317534,0.0101312135392623
1e-12,0.1758501357982823,10.79267317311782,10.1119115109623,-0.7818807487038979,-0.6807616621555832,9.597062033961379e-10,0.01011190961453783,9.597057498714045e-10,-9.367298081427e-10,0.01011190961452968,0.0101119115109623
1e-12,0.1758701357982823,10.77283337277552,10.09216141425749,-0.781593546306943,-0.68067195851804,7.985451189185255e-10,0.01009215957743604,7.985452920192374e-10,-1.038279842482599e-09,0.01009215957743059,0.0100921614142575
1e-12,0.1758901357982823,10.75254411307592,10.07196406774764,-0.7812996542768695,-0.6805800453283144,1.09572295681204e-09,0.01007196199057918,1.095723450626954e-09,-9.814547884740985e-10,0.01007196199057425,0.01007196406774764
1e-12,0.1759101357982823,10.73180619190878,10.05132027785266,-0.7809990873114612,-0.6804859140560484,9.346828866441115e-10,0.01005131826022462,9.346832761363304e-10,-1.082924180877506e-09,0.01005131826023131,0.01005132027785266
1e-12,0.1759301357982823,10.71062045545922,10.03023089976795,-0.7806918297891738,-0.6803895556912135,1.231976187732187e-09,0.01003022864177267,1.231976032872329e-09,-1.026013607312134e-09,0.01003022864177083,0.01003023089976795
1e-12,0.1759501357982823,10.68898773766756,10.00869677646075,-0.7803778962762363,-0.68029096120684,1.07106379321209e-09,0.01000869457800362,1.071062690619774e-09,-1.127398702902187e-09,0.01000869457799425,0.01000869677646075
1e-12,0.1759701357982822,10.66690892071163,9.986718799623466,-0.7800572710110443,-0.6801901210882129,1.3684758881638e-09,0.009986716360759693,1.368476672285493e-09,-1.070398960108309e-09,0.009986716360739223,0.009986718799623467
1e-12,0.1759901357982822,10.6443848744645,9.964297848668181,-0.7797299684121564,-0.68008702579635,1.207697275518171e-09,0.00996429546927826,1.20769690252139e-09,-1.171696114510293e-09,0.009964295469275797,0.009964297848668181
1e-12,0.1760101357982822,10.62141651697539,9.941434851678888,-0.7793959725624646,-0.6799816652964927,1.505239266563763e-09,0.009941432231836411,1.505238932723726e-09,-1.114603563336423e-09,0.009941432231830305,0.009941434851678888
1e-12,0.1760301357982822,10.59800475392801,9.918130724406875,-0.7790552977152713,-0.6798740295211834,1.344599986907724e-09,0.009918128164008895,1.344599678765608e-09,-1.21580914257126e-09,0.009918128163999285,0.009918130724406875
1e-12,0.1760501357982822,10.57415053911967,9.894386431221353,-0.7787079277788523,-0.6797641078983432,1.642276870050807e-09,0.009894383630328699,1.642276789167102e-09,-1.158620154472037e-09,0.009894383630335568,0.009894386431221354
1e-12,0.1760701357982822,10.54985481391813,9.870202924103738,-0.7783538768225732,-0.6796518898144291,1.481784694945532e-09,0.009870200182599612,1.4817852096991e-09,-1.259730535562971e-09,0.009870200182602318,0.009870202924103738
1e-12,0.1760901357982822,10.52511856773907,9.845581203596925,-0.7779931285616627,-0.6795373641421745,1.779604241747279e-09,0.009845578221553547,1.7796046531173e-09,-1.202441493179796e-09,0.009845578221554518,0.009845581203596925
1e-12,0.1761101357982822,10.49994277750367,9.820522257800528,-0.7776256968613523,-0.6794205197031672,1.619268608088476e-09,0.009820519335086778,1.619268134908872e-09,-1.303453064302953e-09,0.00982051933508643,0.009820522257800527
1e-12,0.1761301357982822,10.47432846811284,9.795027123317276,-0.7772515652234362,-0.6793013447955837,1.917236924775523e-09,0.00979502396002252,1.917237398190178e-09,-1.246060361625777e-09,0.009795023960021965,0.009795027123317276
1e-12,0.1761501357982822,10.44827665190601,9.769096824249864,-0.7768707472875815,-0.6791798276561142,1.757063383678314e-09,0.00976909372021037,1.757063569567636e-09,-1.346969522492391e-09,0.009769093720217725,0.009769096824249864
1e-12,0.1761701357982822,10.42178838913139,9.742732433143553,-0.7764832263207325,-0.6790559559878195,2.055190462257883e-09,0.009742729088481512,2.05519038744211e-09,-1.28946956528005e-09,0.009742729088495494,0.009742732433143553
1e-12,0.1761901357982822,10.39486472740714,9.715935009985857,-0.7760890157146453,-0.6789297174212763,1.895186785283443e-09,0.009715931724523924,1.895187132402309e-09,-1.390272727387818e-09,0.009715931724532112,0.009715935009985858
1e-12,0.1762101357982822,10.36750676218801,9.688705663145837,-0.7756880984774046,-0.6788010990421647,2.19347928709368e-09,0.009688702137003631,2.193479501470837e-09,-1.332661933251257e-09,0.009688702137005123,0.009688705663145837
1e-12,0.1762301357982821,10.33971557622663,9.661045488374288,-0.7752804877294833,-0.6786700878523546,2.033654911137717e-09,0.00966104202136768,2.033654974600072e-09,-1.433355520265504e-09,0.009661042021358313,0.009661045488374289
1e-12,0.1762501357982821,10.3114923000387,9.632955629741973,-0.7748661661954512,-0.6785366702967431,2.332121162851308e-09,0.009632951921991727,2.332121168651896e-09,-1.37563031904026e-09,0.00963295192198288,0.009632955629741974
1e-12,0.1762701357982821,10.28283805136426,9.6044372186401,-0.7744451466985826,-0.6784008327241049,2.172483304363482e-09,0.009604433569931764,2.172483810250204e-09,-1.476210766963135e-09,0.009604433569929682,0.009604437218640101
1e-12,0.1762901357982821,10.25375399562938,9.575491434715563,-0.7740174116545915,-0.6782625609137938,2.471132742876136e-09,0.009575487545212605,2.471132396401015e-09,-1.418367601012361e-09,0.009575487545205874,0.009575491434715562
1e-12,0.1763101357982821,10.22424128541032,9.546119444874684,-0.7735829735621927,-0.678121840535631,2.311691393863669e-09,0.00954611561434747,2.311690948789677e-09,-1.518831358292526e-09,0.009546115614345041,0.009546119444874684
1e-12,0.1763301357982821,10.19430112089123,9.516322464214822,-0.7731418144993353,-0.6779786566764201,2.610530125402022e-09,0.009516318392822527,2.610530803520188e-09,-1.460866682595827e-09,0.0095163183928193,0.009516322464214822
1e-12,0.1763501357982821,10.16393468932892,9.486101695029298,-0.7726939466118787,-0.677832994299621,2.45129416764911e-09,0.009486097682519963,2.451294328355612e-09,-1.561210210506551e-09,0.00948609768251174,0.009486101695029298
1e-12,0.1763701357982821,10.13314322550823,9.455458387737014,-0.7722393516108026,-0.6776848377712369,2.750334959777945e-09,0.009455454134291441,2.7503346554533e-09,-1.503120492930078e-09,0.00945545413429727,0.009455458387737014
1e-12,0.1763901357982821,10.10192795120791,9.424393779889026,-0.77177804125822,-0.6775341713189253,2.59131216484576e-09,0.009424389585242256,2.591312551513654e-09,-1.603340265719907e-09,0.009424389585248605,0.009424393779889026
1e-12,0.1764101357982821,10.07029013565352,9.392909157096172,-0.7713099968658841,-0.677380978557354,2.89056278912625e-09,0.00939290472141521,2.890562900238444e-09,-1.545121987074275e-09,0.00939290472141252,0.009392909157096173
1e-12,0.1764301357982821,10.03823103498314,9.361005792035952,-0.7708352297800971,-0.6772252429471974,2.731765369468064e-09,0.00936100141505549,2.731764922547541e-09,-1.645214492127646e-09,0.009361001415060244,0.009361005792035953
1e-12,0.1764501357982821,10.0057519526989,9.32868500537932,-0.7703537208801278,-0.677066947319608,3.031234707684405e-09,0.00932868038728751,3.03123520731473e-09,-1.586864146352903e-09,0.00932868038728607,0.00932868500537932
1e-12,0.1764701357982821,9.972854179133613,9.295948104799063,-0.7698654810608643,-0.6769060743345674,2.872671545084415e-09,0.009295943545301975,2.872671486767785e-09,-1.686825884055891e-09,0.009295943545293284,0.009295948104799064
1e-12,0.176490135798282,9.939539051899168,9.262796445893994,-0.769370490733057,-0.6767426060051053,3.172371809689878e-09,0.009262791645167842,3.172372007503835e-09,-1.628339978446091e-09,0.009262791645188173,0.009262796445893994
1e-12,0.176510135798282,9.905807895353513,9.229231371198262,-0.7688687603043041,-0.6765765241551889,3.014053451266818e-09,0.009229226628964804,3.014053072514977e-09,-1.728167462754452e-09,0.009229226628972853,0.009229231371198262
1e-12,0.176530135798282,9.871662081048244,9.195254271105304,-0.768360269678699,-0.6764078099429409,3.313994634268624e-09,0.009195249287570727,3.313994536437378e-09,-1.669542517709046e-09,0.009195249287570206,0.009195254271105305
1e-12,0.176550135798282,9.837102967196897,9.160866522879166,-0.7678450287354774,-0.6762364443177098,3.155931627141229e-09,0.009160861597707695,3.155931334362173e-09,-1.769232275617336e-09,0.009160861597710124,0.009160866522879167
1e-12,0.176570135798282,9.802131959117407,9.126069551573915,-0.7673230168321004,-0.6760624075434871,3.456124830769625e-09,0.009126064384986522,3.456124879006033e-09,-1.710464825179149e-09,0.009126064384989974,0.009126069551573916
1e-12,0.176590135798282,9.766750448703402,9.090864769048645,-0.7667942432785941,-0.6758856796547851,3.298328832279651e-09,0.009090859660710136,3.298328800720262e-09,-1.810013397138632e-09,0.009090859660716433,0.009090864769048645
1e-12,0.176610135798282,9.730959874865226,9.055253634886169,-0.7662586868411372,-0.6757062399790378,3.598786268987908e-09,0.009055248284996781,3.598786017602823e-09,-1.751099988438204e-09,0.009055248285001483,0.009055253634886169
1e-12,0.176630135798282,9.694761662999756,9.019237595407251,-0.765716356216275,-0.6755240675925431,3.441268936477115e-09,0.009019232303642873,3.441268922119378e-09,-1.85050392828157e-09,0.009019232303630886,0.00901923759540725
1e-12,0.176650135798282,9.65815728543181,8.982818144590405,-0.7651672295328972,-0.6753391408414273,3.742001708495479e-09,0.008982812611149325,3.74200188291068e-09,-1.791441121722027e-09,0.008982812611142421,0.008982818144590406
1e-12,0.176670135798282,9.62114820088366,8.945996763086669,-0.7646113148254664,-0.675151437797018,3.584776364640163e-09,0.008945991287621444,3.584776123470295e-09,-1.890696996452904e-09,0.0089459912876233,0.008945996763086668
1e-12,0.176690135798282,9.58373591491412,8.908774979137847,-0.7640485895370124,-0.6749609357763194,3.885797239533417e-09,0.008908769261867181,3.885797407348114e-09,-1.831481365666859e-09,0.008908769261868343,0.008908774979137848
1e-12,0.176710135798282,9.54592191939066,8.871154307594727,-0.7634790609884898,-0.6747676117959293,3.728876096786848e-09,0.008871148648132501,3.728875859587448e-09,-1.930585755324183e-09,0.008871148648132987,0.008871154307594727
1e-12,0.176730135798282,9.507707752924487,8.833136310832185,-0.7629027058844956,-0.674571442092297,4.030198397231288e-09,0.008833130409418508,4.030198581904588e-09,-1.871213887056534e-09,0.008833130409415801,0.008833136310832185
1e-12,0.1767501357982819,9.469094940345412,8.794722537771072,-0.7623195307785035,-0.6743724025743367,3.873594778269762e-09,0.008794716694012182,3.873594673945479e-09,-1.970163384608246e-09,0.008794716694016103,0.008794722537771072
1e-12,0.1767701357982819,9.43008505313498,8.75591458479231,-0.7617295115796252,-0.6741704683426746,4.175232382053196e-09,0.00875590849892827,4.175232516581615e-09,-1.910631878178304e-09,0.008755908498923048,0.00875591458479231
1e-12,0.1767901357982819,9.390679648901752,8.716714034760178,-0.7611326540157103,-0.6739656141415683,4.018960719776032e-09,0.008716708006374987,4.018960260461299e-09,-2.009423089295405e-09,0.008716708006373253,0.008716714034760178
1e-12,0.1768101357982819,9.350880331812677,8.677122517935649,-0.7605289331406107,-0.6737578138770463,4.320927504686267e-09,0.008677116247284514,4.320927504912848e-09,-1.949728556755292e-09,0.008677116247284289,0.008677122517935648
1e-12,0.1768301357982819,9.31068869207104,8.637141651003441,-0.7599183537938009,-0.6735470410675396,4.165002231992787e-09,0.008637135437628111,4.165001530060819e-09,-2.048358099393196e-09,0.00863713543764355,0.008637141651003441
