Cfilter,time,V(ac),V(raw),V(out),I(D1),I(CFILTER),I(RLOAD)
4.7e-05,0.1504628704935357,-1.738837283674098,-1.73883739008586,9.966719016944317,-1.064117682858523e-08,-0.009966729658124507,0.009966719016944318
4.7e-05,0.1504828704935356,-1.813404904616752,-1.81340503546783,9.962478757050642,-1.308510855224654e-08,-0.009962491842166799,0.009962478757050641
4.7e-05,0.1505028704935356,-1.887900985047001,-1.887901090724046,9.95824030115468,-1.056770559948461e-08,-0.009958250868862706,0.00995824030115468
4.7e-05,0.1505228704935356,-1.962322484763874,-1.962322614877805,9.954003648488989,-1.301139418430353e-08,-0.009954016659882825,0.00995400364848899
4.7e-05,0.1505428704935356,-2.036666564956715,-2.036666669894764,9.949768798286438,-1.049380582429649e-08,-0.009949779292099947,0.009949768798286438
4.7e-05,0.1505628704935356,-2.110930191426499,-2.110930320799011,9.945535749780241,-1.293725127027301e-08,-0.009945548687035455,0.009945535749780242
4.7e-05,0.1505828704935356,-2.185110531593817,-2.1851106357886,9.941304502203916,-1.041948083368993e-08,-0.009941314921682931,0.009941304502203917
4.7e-05,0.1506028704935356,-2.259204557724969,-2.259204686351798,9.937075054791329,-1.286268203060104e-08,-0.009937087917478493,0.00993707505479133
4.7e-05,0.1506228704935356,-2.333209443935093,-2.333209547382356,9.932847406776652,-1.034472729699587e-08,-0.00993285775150099,0.009932847406776652
4.7e-05,0.1506428704935356,-2.407122169418128,-2.407122297295079,9.928621557394395,-1.27876953470718e-08,-0.009928634345094167,0.009928621557394395
4.7e-05,0.1506628704935356,-2.480939915445688,-2.480940018141241,9.924397505879389,-1.026955631644455e-08,-0.00992440777543635,0.009924397505879388
4.7e-05,0.1506828704935356,-2.554659668600573,-2.554659795723453,9.920175251466794,-1.271228899923926e-08,-0.009920187963764704,0.009920175251466795
4.7e-05,0.1507028704935356,-2.62827861777153,-2.628278719711209,9.915954793392087,-1.019397011248202e-08,-0.00991596498737124,0.009915954793392088
4.7e-05,0.1507228704935356,-2.701793757390771,-2.701793883755445,9.91173613089108,-1.263646964844156e-08,-0.00991174876735812,0.00991173613089108
4.7e-05,0.1507428704935355,-2.775202284423761,-2.775202385603445,9.907519263199902,-1.011796868510828e-08,-0.009907529381173674,0.009907519263199901
4.7e-05,0.1507628704935355,-2.848501201610723,-2.848501327213086,9.903304189555017,-1.25602372946787e-08,-0.009903316749792168,0.009903304189555017
4.7e-05,0.1507828704935355,-2.921687714452125,-2.921687814867745,9.899090909193202,-1.004156313655358e-08,-0.009899100950761408,0.009899090909193203
4.7e-05,0.1508028704935355,-2.994758834454319,-2.994758959290285,9.894879421351565,-1.248359859928883e-08,-0.009894891904949077,0.009894879421351565
4.7e-05,0.1508228704935355,-3.067711776109398,-3.06771187575688,9.890669725267527,-9.964749025925812e-09,-0.009890679690023774,0.009890669725267528
4.7e-05,0.1508428704935355,-3.140543560145848,-3.140543684211384,9.886461820178857,-1.240655578271799e-08,-0.009886474226732389,0.009886461820178858
4.7e-05,0.1508628704935355,-3.213251410503409,-3.213251509378707,9.882255705323626,-9.887530794117083e-09,-0.00988226559287142,0.009882255705323625
4.7e-05,0.1508828704935355,-3.285832357587375,-3.28583248087849,9.87805137994024,-1.232911328585828e-08,-0.009878063709052753,0.009878051379940241
4.7e-05,0.1509028704935355,-3.358283635238938,-3.358283733338093,9.873848843267425,-9.809917322911588e-09,-0.009873858653193679,0.009873848843267424
4.7e-05,0.1509228704935355,-3.430602283993515,-3.430602406506206,9.869648094544234,-1.225127110870972e-08,-0.009869660345813713,0.009869648094544234
4.7e-05,0.1509428704935355,-3.502785548046411,-3.502785645365442,9.865449133010037,-9.731904171417227e-09,-0.00986545886491541,0.009865449133010037
4.7e-05,0.1509628704935355,-3.574830478514768,-3.57483060024513,9.861251957904534,-1.217303591261043e-08,-0.009861264130947234,0.009861251957904533
4.7e-05,0.1509828704935355,-3.646734330398891,-3.646734426933892,9.857056568467742,-9.653500221418199e-09,-0.009857066221975685,0.009857056568467743
4.7e-05,0.1510028704935354,-3.718494165847465,-3.718494286791606,9.852862963940014,-1.209441435889858e-08,-0.009852875058349753,0.009852862963940015
4.7e-05,0.1510228704935354,-3.790107251114849,-3.79010734686196,9.848671143562008,-9.574714354698699e-09,-0.009848680718278047,0.009848671143562008
4.7e-05,0.1510428704935354,-3.86157065982994,-3.861570779983964,9.844481106574719,-1.20154042271281e-08,-0.009844493121974551,0.009844481106574718
4.7e-05,0.1510628704935354,-3.932881669948297,-3.932881764903642,9.840292852219454,-9.495535469028482e-09,-0.00984030234775446,0.009840292852219453
4.7e-05,0.1510828704935354,-4.00403736702542,-4.004037486385495,9.836106379737856,-1.193600773774506e-08,-0.009836118315753595,0.009836106379737856
4.7e-05,0.1511028704935354,-4.075035041163564,-4.075035135323315,9.831921688371876,-9.415974666637794e-09,-0.0098319311043511,0.009831921688371877
4.7e-05,0.1511228704935354,-4.145871790289234,-4.145871908851571,9.8277387773638,-1.185623599297969e-08,-0.009827750633611743,0.0098277387773638
4.7e-05,0.1511428704935354,-4.216544917095365,-4.216545010455735,9.823557645956225,-9.336038608864783e-09,-0.009823566981992826,0.009823557645956224
4.7e-05,0.1511628704935354,-4.287051532321948,-4.287051650082768,9.81937829339208,-1.177608233149385e-08,-0.00981939006948096,0.009819378293392082
4.7e-05,0.1511828704935354,-4.357388951694019,-4.357389044251264,9.81520071891461,-9.255729516155498e-09,-0.009815209974654238,0.009815200718914611
4.7e-05,0.1512028704935354,-4.427554299205851,-4.427554416161417,9.811024921767384,-1.169556007596384e-08,-0.009811036617328739,0.009811024921767384
4.7e-05,0.1512228704935354,-4.497544904053889,-4.497544995804329,9.80685090119428,-9.175047388509938e-09,-0.009806860076245982,0.009806850901194281
4.7e-05,0.1512428704935354,-4.567357903925224,-4.567358020071838,9.802678656439522,-1.161466478549755e-08,-0.00980269027110836,0.009802678656439521
4.7e-05,0.1512628704935353,-4.636990641925396,-4.636990732865283,9.798508186747638,-9.093987785036006e-09,-0.009798517280749763,0.009798508186747637
4.7e-05,0.1512828704935353,-4.706440269870316,-4.706440385204395,9.794339491363486,-1.153340978277129e-08,-0.009794351024773107,0.009794339491363485
4.7e-05,0.1513028704935353,-4.775704145210134,-4.775704235335895,9.790172569532235,-9.012581791978391e-09,-0.009790181582118862,0.009790172569532235
4.7e-05,0.1513228704935353,-4.844779434323579,-4.84477954884142,9.786007420499386,-1.145178174510875e-08,-0.009786018872283364,0.009786007420499386
4.7e-05,0.1513428704935353,-4.913663509437971,-4.913663598745949,9.78184404351075,-8.930802763984502e-09,-0.009781852974313665,0.00978184404351075
4.7e-05,0.1513628704935353,-4.98235355192713,-4.982353665625139,9.77768243781247,-1.136980287697043e-08,-0.009777693807620835,0.00977768243781247
4.7e-05,0.1513828704935353,-5.050846949226117,-5.050847037712767,9.773522602650994,-8.848664023730635e-09,-0.00977353145130877,0.009773522602650995
4.7e-05,0.1514028704935353,-5.119140898133168,-5.119141011007781,9.769364537273107,-1.128746429657213e-08,-0.009769375824738802,0.009769364537273107
4.7e-05,0.1514228704935353,-5.187232801719416,-5.187232889381132,9.765208240925908,-8.766174453000986e-09,-0.009765217007107196,0.009765208240925909
4.7e-05,0.1514428704935353,-5.255119872634208,-5.255119984681898,9.761053712856816,-1.120477044480594e-08,-0.009761064917633178,0.009761053712856816
4.7e-05,0.1514628704935353,-5.322799530010561,-5.322799616843875,9.756900952313563,-8.683334051795555e-09,-0.009756909635640909,0.009756900952313564
4.7e-05,0.1514828704935353,-5.390269002773818,-5.390269113991073,9.75274995854422,-1.112172576256398e-08,-0.00975276108027856,0.00975274995854422
4.7e-05,0.1515028704935353,-5.457525726541883,-5.45752581254327,9.748600730797154,-8.600142820114343e-09,-0.009748609330941349,0.009748600730797155
4.7e-05,0.1515228704935352,-5.524566946937884,-5.524567057321245,9.74445326832107,-1.103833913163044e-08,-0.009744464306656653,0.00974445326832107
4.7e-05,0.1515428704935352,-5.591390116485235,-5.591390201651294,9.740307570364976,-8.516605198849447e-09,-0.009740316086983114,0.009740307570364976
4.7e-05,0.1515628704935352,-5.657992497924108,-5.657992607470177,9.736163636178219,-1.095461055200531e-08,-0.009736174590798896,0.009736163636178219
4.7e-05,0.1515828704935352,-5.724371561101699,-5.724371645429026,9.732021465010444,-8.432734510677165e-09,-0.009732029897740802,0.009732021465010444
4.7e-05,0.1516028704935352,-5.790524586291522,-5.790524694996934,9.727881056111638,-1.087054002368859e-08,-0.009727891926651466,0.009727881056111639
4.7e-05,0.1516228704935352,-5.856449061079643,-5.85644914456485,9.723742408732088,-8.348526314705396e-09,-0.009723750757252958,0.009723742408732089
4.7e-05,0.1516428704935352,-5.922142283687065,-5.92214239154846,9.719605522122405,-1.078614531024868e-08,-0.009719616308260015,0.009719605522122405
4.7e-05,0.1516628704935352,-5.987601759850958,-5.98760184249071,9.715470395533519,-8.263976170042042e-09,-0.009715478659508392,0.00971547039553352
4.7e-05,0.1516828704935352,-6.052824806150618,-6.052824913164633,9.711337028216683,-1.07014042072251e-08,-0.009711347729620456,0.009711337028216683
4.7e-05,0.1517028704935352,-6.117808946884126,-6.117809028675084,9.707205419423463,-8.1790973993634e-09,-0.009707213598524334,0.009707205419423463
4.7e-05,0.1517228704935352,-6.182551517397191,-6.182551623560522,9.703075568405747,-1.061633447818622e-08,-0.009703086184742915,0.009703075568405748
4.7e-05,0.1517428704935352,-6.247050060955124,-6.247050141894013,9.69894747441574,-8.093890002669468e-09,-0.009698955568310907,0.009698947474415739
4.7e-05,0.1517628704935352,-6.311301932075157,-6.311302037384563,9.694821136705963,-1.053094500491625e-08,-0.009694831667644621,0.009694821136705964
4.7e-05,0.1517828704935351,-6.375304693393787,-6.37530477347736,9.690696554529254,-8.008358420852346e-09,-0.00969070456289245,0.009690696554529254
4.7e-05,0.1518028704935351,-6.439055719001731,-6.43905582345397,9.686573727138773,-1.044522246473889e-08,-0.009686584172364121,0.009686573727138773
4.7e-05,0.1518228704935351,-6.502552591307023,-6.5025526705321,9.682452653787994,-7.92251153569623e-09,-0.0096824605763004,0.009682452653787994
4.7e-05,0.1518428704935351,-6.56579270437311,-6.565792807965023,9.678333333730711,-1.035919350300674e-08,-0.009678343692932856,0.00967833333373071
4.7e-05,0.1518628704935351,-6.628773660776856,-6.628773739140254,9.674215766221034,-7.836340465416924e-09,-0.009674223602559096,0.009674215766221034
4.7e-05,0.1518828704935351,-6.691492874950148,-6.691492977678543,9.670099950513393,-1.027284035615139e-08,-0.009670110223368056,0.009670099950513393
4.7e-05,0.1519028704935351,-6.753947970033149,-6.753948047531744,9.665985885862526,-7.749862973582822e-09,-0.009665993635735504,0.009665985885862526
4.7e-05,0.1519228704935351,-6.816136381218863,-6.816136483080641,9.661873571523495,-1.018618078774125e-08,-0.009661883757708267,0.009661873571523495
4.7e-05,0.1519428704935351,-6.878055752601733,-6.87805582923235,9.657763006751681,-7.663065737517627e-09,-0.00965777066983975,0.00965776300675168
4.7e-05,0.1519628704935351,-6.939703540524917,-6.939703641516971,9.65365419080278,-1.009921035688421e-08,-0.009653664290013353,0.00965365419080278
4.7e-05,0.1519828704935351,-7.00107741042488,-7.001077486184498,9.649547122932796,-7.575966520789734e-09,-0.009649554698910379,0.009649547122932797
4.7e-05,0.1520028704935351,-7.062174840181337,-7.062174940300638,9.645441802398066,-1.001193350447238e-08,-0.009645451814328965,0.009645441802398066
4.7e-05,0.1520228704935351,-7.12299351695684,-7.122993591842516,9.641338228455224,-7.488569764291242e-09,-0.009641345717028571,0.009641338228455225
4.7e-05,0.152042870493535,-7.183530940550382,-7.183531039793905,9.637236400361239,-9.92435467139785e-09,-0.00963724632472207,0.00963723640036124
4.7e-05,0.152062870493535,-7.243784820231505,-7.243784894240088,9.633136317373376,-7.400862145345855e-09,-0.009633143718239978,0.009633136317373376
4.7e-05,0.152082870493535,-7.30375267809716,-7.303752776461924,9.629037978749235,-9.836482739444818e-09,-0.009629047815231218,0.009629037978749234
4.7e-05,0.152102870493535,-7.363432245901589,-7.363432319030175,9.62494138374672,-7.312861427521966e-09,-0.009624948696611568,0.00962494138374672
4.7e-05,0.152122870493535,-7.422821068415673,-7.422821165898686,9.620846531624055,-9.74830438593699e-09,-0.009620856279930479,0.009620846531624056
4.7e-05,0.152142870493535,-7.481916900251804,-7.481916972497473,9.616753421639771,-7.224572051711675e-09,-0.009616760646203204,0.009616753421639772
4.7e-05,0.152162870493535,-7.54071730922696,-7.540717405825347,9.612662053052727,-9.659841815334858e-09,-0.009612671712901033,0.009612662053052726
4.7e-05,0.152182870493535,-7.599220073181983,-7.599220144541748,9.60857242512209,-7.135980695238686e-09,-0.00960857956110317,0.00960857242512209
4.7e-05,0.152202870493535,-7.657422783347956,-7.657422879058792,9.604484537107345,-9.571086145854224e-09,-0.009604494108202744,0.009604484537107345
4.7e-05,0.152222870493535,-7.715323241161145,-7.71532331163218,9.600398388268287,-7.047105121671393e-09,-0.009600405435371329,0.009600398388268287
4.7e-05,0.152242870493535,-7.772919061631505,-7.772919156451974,9.596313977865034,-9.482046259279286e-09,-0.009596323459923894,0.009596313977865034
4.7e-05,0.152262870493535,-7.830208070153437,-7.830208139732906,9.592231305158005,-6.957949771901895e-09,-0.00959223826310307,0.009592231305158006
4.7e-05,0.1522828704935349,-7.887187905876589,-7.887187999803881,9.588150369407952,-9.392731037394242e-09,-0.00958815976213856,0.009588150369407952
4.7e-05,0.1523028704935349,-7.943856418512552,-7.943856487197651,9.584071169875923,-6.86851464593019e-09,-0.009584078038393784,0.009584071169875924
4.7e-05,0.1523228704935349,-8.000211271708075,-8.000211364739371,9.579993705823293,-9.303136039306992e-09,-0.00958000300895634,0.009579993705823294
4.7e-05,0.1523428704935349,-8.05625033984701,-8.056250407635028,9.575917976511747,-6.778799743756281e-09,-0.00957592475532465,0.009575917976511746
4.7e-05,0.1523628704935349,-8.111971311426506,-8.111971403559041,9.571843981203283,-9.213252383233339e-09,-0.009571853194458413,0.009571843981203284
4.7e-05,0.1523828704935349,-8.167372085853868,-8.16737215274196,9.567771719160213,-6.688809506272264e-09,-0.009567778407976846,0.009567771719160213
4.7e-05,0.1524028704935349,-8.22245037682602,-8.22245046805707,9.563701189645164,-9.123102273633776e-09,-0.009563710312754381,0.009563701189645163
4.7e-05,0.1524228704935349,-8.277204109121309,-8.277204175106856,9.55963239192107,-6.598561697046534e-09,-0.00955963899048129,0.00955963239192107
4.7e-05,0.1524428704935349,-8.33163102198162,-8.331631112308589,9.555565325251191,-9.0326945922925e-09,-0.009555574357953844,0.00955556532525119
4.7e-05,0.1524628704935349,-8.385729065899708,-8.385729130980046,9.551499988899087,-6.508038552510698e-09,-0.009551506496940476,0.009551499988899087
4.7e-05,0.1524828704935349,-8.439496006004005,-8.439496095424142,9.547436382128641,-8.942020457425315e-09,-0.009547445324159298,0.00954743638212864
4.7e-05,0.1525028704935349,-8.492929818840631,-8.492929883013058,9.543374504204044,-6.417248954448951e-09,-0.009543380921464006,0.009543374504204043
4.7e-05,0.1525228704935349,-8.546028295761703,-8.546028384272423,9.539314354389804,-8.851070987248022e-09,-0.009539323205473238,0.009539314354389804
4.7e-05,0.1525428704935348,-8.598789439702358,-8.59878950296432,9.535255931950733,-6.326192902861294e-09,-0.009535262258161481,0.009535255931950733
4.7e-05,0.1525628704935348,-8.651211068571284,-8.651211156170127,9.531199236151968,-8.75988170889741e-09,-0.009531207996033686,0.009531199236151968
4.7e-05,0.1525828704935348,-8.703291212023748,-8.703291274372793,9.527144266258945,-6.234905924884515e-09,-0.009527150501170922,0.009527144266258945
4.7e-05,0.1526028704935348,-8.755027714854021,-8.755027801538311,9.523091021537427,-8.668434858805085e-09,-0.009523099689964454,0.009523091021537427
4.7e-05,0.1526228704935348,-8.806418633763709,-8.806418695197232,9.519039501253474,-6.143352493381826e-09,-0.009519045644609037,0.009519039501253474
4.7e-05,0.1526428704935348,-8.8574618407578,-8.857461926525072,9.51498970467347,-8.576730436971047e-09,-0.00951499828141067,0.00951498970467347
4.7e-05,0.1526628704935348,-8.908155419907017,-8.908155480422456,9.510941631064107,-6.051550371921621e-09,-0.00951094768260674,0.009510941631064107
4.7e-05,0.1526828704935348,-8.95849727074693,-8.95849735559468,9.506895279692388,-8.484777325179493e-09,-0.009506903764481933,0.009506895279692389
