case,time,v(out),v(sum),v(vn),v(in),v(vp),i(vp),i(vin),i(rf),i(rl),i(vn),i(ri)
1,0.002023100000000013,-0.2886683965032516,0.0001988819048412693,-12.0,0.1446325230977068,12.0,-0.001125709493259019,-1.444336411928655e-05,-1.444336392040465e-05,-2.886683965032516e-05,0.001169016800327228,1.444336411928655e-05
1,0.002023300000000013,-0.2911551177615977,0.00019884785190806,-12.0,0.1458758326471395,12.0,-0.001125520256598407,-1.456769847952314e-05,-1.456769828067529e-05,-2.911551177615978e-05,0.001169200545199169,1.456769847952314e-05
1,0.002023500000000013,-0.2936413792460433,0.0001988134850417905,-12.0,0.1471189118387192,12.0,-0.001125331031355712,-1.469200983536774e-05,-1.469200963655425e-05,-2.936413792460433e-05,0.001169384232511851,1.469200983536774e-05
1,0.0020237000000000132,-0.2961271770304414,0.0001987788042980693,-12.0,0.1483617587094559,12.0,-0.001125141817842684,-1.481629799051578e-05,-1.481629779173697e-05,-2.961271770304414e-05,0.001169567861988156,1.481629799051578e-05
1,0.0020239000000000134,-0.2986125071893838,0.0001987438097309779,-12.0,0.1496043712967265,12.0,-0.00112495261637118,-1.494056274869955e-05,-1.494056254995574e-05,-2.986125071893838e-05,0.001169751433351169,1.494056274869955e-05
1,0.0020241000000000135,-0.3010973657981909,0.0001987085013947509,-12.0,0.1508467476382726,12.0,-0.001124763427253152,-1.506480391368778e-05,-1.506480371497928e-05,-3.010973657981909e-05,0.001169934946324169,1.506480391368778e-05
1,0.0020243000000000136,-0.3035817489329291,0.0001986728793460513,-12.0,0.1520888857722124,12.0,-0.001124574250800618,-1.518902128928663e-05,-1.518902109061376e-05,-3.035817489329291e-05,0.001170118400630641,1.518902128928663e-05
1,0.0020245000000000137,-0.3060656526704242,0.0001986369436414448,-12.0,0.1533307837370437,12.0,-0.001124385087325701,-1.531321467934023e-05,-1.531321448070328e-05,-3.060656526704242e-05,0.001170301795994264,1.531321467934023e-05
1,0.002024700000000014,-0.3085490730882591,0.00019860069433697,-12.0,0.154572439571642,12.0,-0.001124195937140599,-1.54373838877305e-05,-1.54373836891298e-05,-3.085490730882591e-05,0.001170485132138931,1.54373838877305e-05
1,0.002024900000000014,-0.311032006264763,0.0001985641314876385,-12.0,0.1558138513152543,12.0,-0.001124006800557615,-1.556152871837667e-05,-1.556152851981253e-05,-3.11032006264763e-05,0.001170668408788709,1.556152871837667e-05
1,0.002025100000000014,-0.3135144482790471,0.0001985272551552758,-12.0,0.1570550170075291,12.0,-0.00112381767788911,-1.568564897523738e-05,-1.568564877671012e-05,-3.135144482790471e-05,0.001170851625667912,1.568564897523738e-05
1,0.002025300000000014,-0.3159963952110067,0.0001984900653949073,-12.0,0.1582959346884963,12.0,-0.00112362856944756,-1.580974446231014e-05,-1.580974426382008e-05,-3.159963952110067e-05,0.001171034782500998,1.580974446231014e-05
1,0.0020255000000000143,-0.3184778431413006,0.0001984525622654998,-12.0,0.1595366023985742,12.0,-0.001123439475545506,-1.593381498363087e-05,-1.59338147851783e-05,-3.184778431413006e-05,0.001171217879012683,1.593381498363087e-05
1,0.0020257000000000144,-0.3209587881513848,0.0001984147458271995,-12.0,0.1607770181785806,12.0,-0.001123250396495582,-1.605786034327534e-05,-1.60578601448606e-05,-3.209587881513848e-05,0.001171400914927834,1.605786034327534e-05
1,0.0020259000000000145,-0.3234392263235139,0.0001983766161390704,-12.0,0.1620171800697317,12.0,-0.001123061332610507,-1.618188034535927e-05,-1.618188014698265e-05,-3.234392263235139e-05,0.001171583889971566,1.618188034535926e-05
1,0.0020261000000000146,-0.3259191537407334,0.0001983381732603151,-12.0,0.1632570861136389,12.0,-0.001122872284203064,-1.630587479403786e-05,-1.630587459569969e-05,-3.259191537407334e-05,0.001171766803869167,1.630587479403786e-05
1,0.0020263000000000147,-0.3283985664868991,0.0001982994172529534,-12.0,0.1644967343523231,12.0,-0.001122683251586161,-1.642984349350702e-05,-1.64298432952076e-05,-3.283985664868991e-05,0.001171949656346136,1.642984349350702e-05
1,0.002026500000000015,-0.3308774606466829,0.0001982603481771178,-12.0,0.1657361228282106,12.0,-0.001122494235072734,-1.655378624800334e-05,-1.6553786049743e-05,-3.308774606466829e-05,0.001172132447128191,1.655378624800335e-05
1,0.002026700000000015,-0.3333558323055744,0.0001982209660950918,-12.0,0.1669752495841395,12.0,-0.001122305234975848,-1.667770286180444e-05,-1.667770266358348e-05,-3.333558323055744e-05,0.001172315175941227,1.667770286180444e-05
1,0.002026900000000015,-0.3358336775498841,0.0001981812710675213,-12.0,0.1682141126633561,12.0,-0.001122116251608619,-1.680159313922885e-05,-1.680159294104758e-05,-3.358336775498841e-05,0.001172497842511368,1.680159313922885e-05
1,0.002027100000000015,-0.3383109924667528,0.0001981412631581747,-12.0,0.1694527101095263,12.0,-0.001121927285284242,-1.692545688463681e-05,-1.692545668649555e-05,-3.383109924667529e-05,0.001172680446564944,1.692545688463682e-05
1,0.0020273000000000153,-0.3407877731441734,0.0001981009424311952,-12.0,0.1706910399667429,12.0,-0.001121738336316024,-1.704929390243118e-05,-1.704929370433023e-05,-3.407877731441734e-05,0.001172862987828451,1.704929390243117e-05
1,0.0020275000000000154,-0.3432640156709652,0.0001980603089463545,-12.0,0.1719291002795052,12.0,-0.001121549405017311,-1.717310399705589e-05,-1.717310379899558e-05,-3.432640156709652e-05,0.001173045466028647,1.717310399705589e-05
1,0.0020277000000000155,-0.3457397161367968,0.0001980193627711679,-12.0,0.1731668890927487,12.0,-0.001121360491701546,-1.729688697299776e-05,-1.72968867749784e-05,-3.457397161367968e-05,0.001173227880892462,1.729688697299776e-05
1,0.0020279000000000156,-0.3482148706322137,0.0001979781039700146,-12.0,0.1744044044518429,12.0,-0.001121171596682263,-1.742064263478729e-05,-1.742064243680919e-05,-3.482148706322138e-05,0.00117341023214702,1.742064263478729e-05
1,0.0020281000000000157,-0.3506894752485997,0.0001979365326043592,-12.0,0.1756416444025717,12.0,-0.001120982720273049,-1.754437078699673e-05,-1.75443705890602e-05,-3.506894752485997e-05,0.001173592519519685,1.754437078699673e-05
1,0.002028300000000016,-0.3531635260782157,0.0001978946487446176,-12.0,0.1768786069911712,12.0,-0.001120793862787579,-1.766807123424266e-05,-1.766807103634802e-05,-3.531635260782157e-05,0.001173774742738019,1.766807123424266e-05
1,0.002028500000000016,-0.355637019214208,0.0001978524524535175,-12.0,0.1781152902643088,12.0,-0.001120605024539614,-1.779174378118553e-05,-1.779174358333308e-05,-3.55637019214208e-05,0.001173956901529775,1.779174378118553e-05
1,0.002028700000000016,-0.3581099507505858,0.0001978099437979081,-12.0,0.1793516922690892,12.0,-0.001120416205842967,-1.791538823252913e-05,-1.791538803471919e-05,-3.581099507505858e-05,0.001174138995622919,1.791538823252913e-05
1,0.002028900000000016,-0.3605823167822536,0.0001977671228458044,-12.0,0.1805878110530667,12.0,-0.00112022740701154,-1.803900439302209e-05,-1.803900419525497e-05,-3.605823167822536e-05,0.001174321024745642,1.803900439302209e-05
1,0.0020291000000000163,-0.36305411340501,0.0001977239896639726,-12.0,0.1818236446642409,12.0,-0.001120038628359309,-1.816259206745769e-05,-1.81625918697337e-05,-3.6305411340501e-05,0.001174502988626328,1.816259206745769e-05
1,0.0020293000000000164,-0.3655253367155535,0.0001976805443209689,-12.0,0.1830591911510637,12.0,-0.001119849870200328,-1.828615106067427e-05,-1.828615086299373e-05,-3.655253367155536e-05,0.001174684886993568,1.828615106067427e-05
1,0.0020295000000000165,-0.3679959828114827,0.0001976367868838091,-12.0,0.184294448562435,12.0,-0.001119661132848716,-1.840968117755512e-05,-1.840968097991832e-05,-3.679959828114827e-05,0.001174866719576173,1.840968117755512e-05
1,0.0020297000000000166,-0.370466047791309,0.0001975927174232006,-12.0,0.1855294149477165,12.0,-0.00111947241661866,-1.853318222302933e-05,-1.853318202543661e-05,-3.70466047791309e-05,0.001175048486103156,1.853318222302933e-05
1,0.0020299000000000168,-0.3729355277544683,0.0001975483360079494,-12.0,0.1867640883567294,12.0,-0.001119283721824436,-1.865665400207215e-05,-1.865665380452381e-05,-3.729355277544683e-05,0.001175230186303739,1.865665400207215e-05
1,0.002030100000000017,-0.3754044188013112,0.0001975036427069587,-12.0,0.1879984668397525,12.0,-0.001119095048780383,-1.878009631970455e-05,-1.878009612220091e-05,-3.754044188013112e-05,0.001175411819907348,1.878009631970455e-05
1,0.002030300000000017,-0.3778727170331212,0.0001974586375922127,-12.0,0.1892325484475353,12.0,-0.001118906397800899,-1.890350898099431e-05,-1.890350878353567e-05,-3.778727170331212e-05,0.00117559338664364,1.890350898099431e-05
1,0.002030500000000017,-0.380340418552124,0.0001974133207340301,-12.0,0.1904663312312963,12.0,-0.001118717769200476,-1.902689179105622e-05,-1.90268915936429e-05,-3.803404185521241e-05,0.001175774886242459,1.902689179105623e-05
1,0.002030700000000017,-0.3828075194614785,0.00019736769220291,-12.0,0.1916998132427206,12.0,-0.001118529163293649,-1.915024455505176e-05,-1.915024435768407e-05,-3.828075194614784e-05,0.001175956318433882,1.915024455505176e-05
1,0.0020309000000000173,-0.3852740158652926,0.0001973217520719051,-12.0,0.1929329925339717,12.0,-0.001118340580395047,-1.927356707818998e-05,-1.927356688086823e-05,-3.852740158652927e-05,0.001176137682948167,1.927356707818998e-05
1,0.0020311000000000174,-0.3877399038686383,0.000197275500413624,-12.0,0.1941658671576946,12.0,-0.001118152020819354,-1.93968591657281e-05,-1.93968589684526e-05,-3.877399038686383e-05,0.001176318979515822,1.93968591657281e-05
1,0.0020313000000000176,-0.3902051795775476,0.0001972289373005365,-12.0,0.1953984351670139,12.0,-0.001117963484881312,-1.952012062297134e-05,-1.952012042574241e-05,-3.902051795775476e-05,0.001176500207867543,1.952012062297134e-05
1,0.0020315000000000177,-0.3926698390990025,0.0001971820628038357,-12.0,0.1966306946155277,12.0,-0.001117774972895752,-1.964335125527238e-05,-1.964335105809032e-05,-3.926698390990026e-05,0.001176681367734238,1.964335125527238e-05
1,0.0020317000000000178,-0.3951338785409716,0.0001971348770016257,-12.0,0.197862643557337,12.0,-0.001117586485177558,-1.976655086803354e-05,-1.976655067089866e-05,-3.951338785409716e-05,0.001176862458847027,1.976655086803354e-05
1,0.002031900000000018,-0.3975972940124098,0.0001970873799650996,-12.0,0.1990942800470263,12.0,-0.001117398022041687,-1.988971926670612e-05,-1.988971906961874e-05,-3.975972940124098e-05,0.001177043480937254,1.988971926670612e-05
1,0.002032100000000018,-0.4000600816232401,0.0001970395717695306,-12.0,0.2003256021396701,12.0,-0.00111720958380316,-2.001285625679006e-05,-2.001285605975049e-05,-4.000600816232402e-05,0.001177224433736464,2.001285625679006e-05
1,0.002032300000000018,-0.4025222374843856,0.0001969914524913297,-12.0,0.2015566078908444,12.0,-0.001117021170777048,-2.013596164383531e-05,-2.013596144684385e-05,-4.025222374843857e-05,0.001177405316976434,2.013596164383531e-05
1,0.0020325000000000182,-0.4049837577077718,0.0001969430222057977,-12.0,0.2027872953566248,12.0,-0.001116832783278503,-2.02590352334419e-05,-2.025903503649888e-05,-4.049837577077718e-05,0.001177586130389142,2.02590352334419e-05
1,0.0020327000000000183,-0.4074446384063183,0.0001968942809882912,-12.0,0.2040176625935844,12.0,-0.001116644421622744,-2.038207683125961e-05,-2.038207663436533e-05,-4.074446384063183e-05,0.00117776687370676,2.038207683125961e-05
1,0.0020329000000000185,-0.4099048756939582,0.0001968452289171085,-12.0,0.205247707658807,12.0,-0.001116456086125032,-2.0505086242989e-05,-2.050508604614377e-05,-4.099048756939582e-05,0.001177947546661725,2.0505086242989e-05
1,0.0020331000000000186,-0.4123644656856465,0.0001967958660690217,-12.0,0.2064774286098855,12.0,-0.001116267777100721,-2.062806327438165e-05,-2.062806307758578e-05,-4.123644656856465e-05,0.001178128148986629,2.062806327438165e-05
1,0.0020333000000000187,-0.4148234044973516,0.000196746192520858,-12.0,0.207706823504919,12.0,-0.001116079494865196,-2.075100773123981e-05,-2.075100753449362e-05,-4.148234044973516e-05,0.001178308680414328,2.075100773123981e-05
1,0.002033500000000019,-0.4172816882460729,0.0001966962083522761,-12.0,0.208935890402527,12.0,-0.001115891239733918,-2.087391941941747e-05,-2.087391922272126e-05,-4.172816882460729e-05,0.001178489140677873,2.087391941941747e-05
1,0.002033700000000019,-0.4197393130498456,0.0001966459136408805,-12.0,0.2101646273618433,12.0,-0.001115703012022407,-2.099679814482023e-05,-2.099679794817433e-05,-4.197393130498457e-05,0.001178669529510526,2.099679814482024e-05
1,0.002033900000000019,-0.422196275027752,0.0001965953084682448,-12.0,0.2113930324425315,12.0,-0.001115514812046251,-2.111964371340633e-05,-2.111964351681101e-05,-4.221962750277521e-05,0.001178849846645763,2.111964371340632e-05
1,0.002034100000000019,-0.4246525702999099,0.000196544392909781,-12.0,0.2126211037047636,12.0,-0.001115326640121077,-2.124245593118537e-05,-2.124245573464098e-05,-4.246525702999099e-05,0.001179030091817301,2.124245593118538e-05
1,0.0020343000000000193,-0.4271081949874864,0.0001964931670495329,-12.0,0.2138488392092492,12.0,-0.001115138496562588,-2.136523460421996e-05,-2.13652344077268e-05,-4.271081949874864e-05,0.001179210264759055,2.136523460421996e-05
1,0.0020345000000000194,-0.4295631452127301,0.0001964416309679362,-12.0,0.2150762370172333,12.0,-0.00111495038168655,-2.148797953862654e-05,-2.148797934218491e-05,-4.295631452127302e-05,0.001179390365205146,2.148797953862654e-05
1,0.0020347000000000195,-0.43201741709893,0.0001963897847426233,-12.0,0.2163032951904768,12.0,-0.001114762295808761,-2.161069054057342e-05,-2.161069034418363e-05,-4.320174170989301e-05,0.001179570392889934,2.161069054057342e-05
1,0.0020349000000000196,-0.4344710067704555,0.0001963376284603024,-12.0,0.2175300117912944,12.0,-0.001114574239245096,-2.173336741628341e-05,-2.173336721994579e-05,-4.344710067704555e-05,0.001179750347547994,2.173336741628341e-05
1,0.0020351000000000197,-0.4369239103527635,0.0001962851621997719,-12.0,0.218756384882533,12.0,-0.001114386212311486,-2.185600997203333e-05,-2.185600977574817e-05,-4.369239103527635e-05,0.001179930228914106,2.185600997203333e-05
1,0.00203530000000002,-0.4393761239723767,0.000196232386044326,-12.0,0.2199824125275787,12.0,-0.001114198215323901,-2.197861801415344e-05,-2.197861781792105e-05,-4.393761239723767e-05,0.001180110036723272,2.197861801415344e-05
1,0.00203550000000002,-0.441827643756917,0.0001961793000778422,-12.0,0.2212080927903682,12.0,-0.001114010248598397,-2.210119134902904e-05,-2.210119115284974e-05,-4.41827643756917e-05,0.001180289770710718,2.210119134902904e-05
1,0.00203570000000002,-0.4442784658351018,0.0001961259043834207,-12.0,0.2224334237353851,12.0,-0.001113822312451048,-2.222372978310017e-05,-2.222372958697426e-05,-4.442784658351018e-05,0.001180469430611893,2.222372978310017e-05
1,0.00203590000000002,-0.4467285863367512,0.000196072199045827,-12.0,0.2236584034276663,12.0,-0.001113634407198017,-2.234623312286205e-05,-2.234623292678985e-05,-4.467285863367512e-05,0.001180649016162442,2.234623312286205e-05
1,0.0020361000000000203,-0.4491780013927881,0.0001960181841482167,-12.0,0.2248830299327982,12.0,-0.001113446533155489,-2.246870117486501e-05,-2.246870097884682e-05,-4.491780013927881e-05,0.001180828527098259,2.2468701174865e-05
1,0.0020363000000000204,-0.4516267071352509,0.0001959638597773816,-12.0,0.2261073013169301,12.0,-0.001113258690639718,-2.259113374571528e-05,-2.259113354975141e-05,-4.516267071352509e-05,0.001181007963155446,2.259113374571528e-05
1,0.0020365000000000205,-0.4540746996973049,0.0001959092260183093,-12.0,0.2273312156467722,12.0,-0.001113070879967017,-2.271353064207539e-05,-2.271353044616616e-05,-4.540746996973048e-05,0.001181187324070312,2.271353064207539e-05
1,0.0020367000000000206,-0.456521975213232,0.0001958542829562093,-12.0,0.2285547709895931,12.0,-0.001112883101453719,-2.283589167066369e-05,-2.283589147480941e-05,-4.56521975213232e-05,0.001181366609579407,2.283589167066369e-05
1,0.0020369000000000207,-0.4589685298184497,0.0001957990306790114,-12.0,0.2297779654132337,12.0,-0.001112695355416252,-2.295821663825547e-05,-2.295821644245644e-05,-4.589685298184498e-05,0.001181545819419486,2.295821663825547e-05
1,0.002037100000000021,-0.4614143596495198,0.0001957434692734794,-12.0,0.2310007969861048,12.0,-0.001112507642171058,-2.308050535168314e-05,-2.308050515593967e-05,-4.614143596495198e-05,0.001181724953327544,2.308050535168314e-05
1,0.002037300000000021,-0.4638594608441401,0.0001956875988259332,-12.0,0.232223263777185,12.0,-0.001112319962034647,-2.320275761783591e-05,-2.320275742214831e-05,-4.638594608441401e-05,0.00118190401104076,2.320275761783591e-05
1,0.002037500000000021,-0.4663038295411593,0.0001956314194256625,-12.0,0.2334453638560323,12.0,-0.001112132315323575,-2.332497324366067e-05,-2.332497304802925e-05,-4.663038295411593e-05,0.001182082992296579,2.332497324366067e-05
1,0.002037700000000021,-0.4687474618805963,0.0001955749311622623,-12.0,0.2346670952927908,12.0,-0.001111944702354446,-2.344715203616286e-05,-2.344715184058793e-05,-4.687474618805964e-05,0.001182261896832636,2.344715203616286e-05
1,0.0020379000000000213,-0.4711903540036146,0.0001955181341205814,-12.0,0.2358884561581695,12.0,-0.001111757123443895,-2.356929380240489e-05,-2.356929360688676e-05,-4.711903540036146e-05,0.001182440724386825,2.356929380240489e-05
1,0.0020381000000000214,-0.4736325020525524,0.0001954610283954328,-12.0,0.2371094445234797,12.0,-0.001111569578908626,-2.369139834950843e-05,-2.369139815404739e-05,-4.736325020525524e-05,0.001182619474697201,2.369139834950843e-05
1,0.0020383000000000215,-0.4760739021709337,0.0001954036140729698,-12.0,0.2383300584606124,12.0,-0.00111138206906539,-2.381346548465395e-05,-2.381346528925034e-05,-4.760739021709337e-05,0.001182798147502096,2.381346548465394e-05
1,0.0020385000000000216,-0.4785145505034519,0.0001953458912456185,-12.0,0.2395502960420533,12.0,-0.00111119459423098,-2.393549501508077e-05,-2.393549481973488e-05,-4.78514550503452e-05,0.001182976742540035,2.393549501508077e-05
