case,frequency_real,frequency_imag,v(d1)_real,v(d1)_imag,v(fb)_real,v(fb)_imag,v(tail)_real,v(tail)_imag,v(vn)_real,v(vn)_imag,v(d2)_real,v(d2)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,id(j2)_real,id(j2)_imag,i(it)_real,i(it)_imag,i(rd2)_real,i(rd2)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,id(j1)_real,id(j1)_imag,i(rd1)_real,i(rd1)_imag,i(rg)_real,i(rg)_imag
3,232.6305067153616,0.0,-2.836064985246383e-06,0.006728049250723949,0.9999795517144924,-0.003155071358601962,0.9980799167941131,-0.001560555872027679,0.0,0.0,5.095150503287016e-05,0.007893555513368703,1.0,0.0,49.9989787354834,-0.1576883306044216,0.0,0.0,-0.0004997274427558374,5.232813634242425e-06,-2.209531312586864e-12,-1.33158035149196e-09,-2.547580346761344e-08,-3.946785650239865e-06,0.0,0.0,-2.547575251643508e-08,-3.946777756684352e-06,0.0009999795751789574,-3.153739984608565e-06,2.403209414358152e-08,7.308154049306201e-06,-0.0004997510270543515,-2.077990277276481e-06,2.545012947197422e-08,3.944122695894976e-06,1.418032492623191e-09,-3.364024625361975e-06,0.0009999795517144925,-3.155071358601962e-06
3,241.7315480804093,0.0,-1.063586693368651e-06,0.006991260008935379,0.9999787267806838,-0.003278502213212214,0.9980795087828466,-0.001621607025308193,0.0,0.0,5.301707967841907e-05,0.008202362565208477,1.0,0.0,49.99893757659786,-0.1638573213996187,0.0,0.0,-0.0004997260709327378,5.43752869330838e-06,-2.305865924679734e-12,-1.383674496076963e-09,-2.650859285576365e-08,-4.101189484966804e-06,0.0,0.0,-2.650853983920953e-08,-4.101181282604239e-06,0.0009999787520370853,-3.277118758906255e-06,2.594923617759423e-08,7.594059351892464e-06,-0.0004997515742588554,-2.159284183071014e-06,2.648103058814208e-08,4.098422356164767e-06,5.317933466843255e-10,-3.49563000446769e-06,0.0009999787267806837,-3.278502213212214e-06
3,251.1886431509569,0.0,8.502879341407572e-07,0.007264767442790206,0.9999778360392287,-0.003406761624877258,0.9980790682231973,-0.001685046471034993,0.0,0.0,5.524743191287484e-05,0.008523250003155252,1.0,0.0,49.99889313433447,-0.1702676402464691,0.0,0.0,-0.0004997245896758429,5.650252107804524e-06,-2.409885450474578e-12,-1.437806641334906e-09,-2.762377120377612e-08,-4.261633524827629e-06,0.0,0.0,-2.762371595643742e-08,-4.261625001577626e-06,0.0009999778632305153,-3.405324053501875e-06,2.801931484907705e-08,7.891149132973458e-06,-0.0004997521651155523,-2.243758266653323e-06,2.759417003168516e-08,4.258758146810912e-06,-4.251439670703786e-10,-3.632383721395103e-06,0.0009999778360392287,-3.406761624877258e-06
3,261.0157215682525,0.0,2.916838257392045e-06,0.007548974292205756,0.9999768742405761,-0.003540038456102438,0.9980785925187439,-0.00175096762405101,0.0,0.0,5.765570623506022e-05,0.008856690335153336,1.0,0.0,49.99884514677445,-0.1769287263702456,0.0,0.0,-0.0004997229902543587,5.871297113581309e-06,-2.522202922754634e-12,-1.494056513388577e-09,-2.882791077401221e-08,-4.428354024267002e-06,0.0,0.0,-2.882785311753011e-08,-4.428345167576668e-06,0.0009999769035210996,-3.538544651309045e-06,3.025453009264019e-08,8.19986085803739e-06,-0.0004997528031065457,-2.331536916189841e-06,2.879610804704284e-08,4.425366162960222e-06,-1.458419128696022e-09,-3.774487146102878e-06,0.000999976874240576,-3.540038456102439e-06
3,271.2272579332016,0.0,5.148243341234789e-06,0.007844299042261445,0.9999758357164316,-0.003678528953032837,0.9980780788659545,-0.001819467551282279,0.0,0.0,6.025609564641599e-05,0.009203174541984882,1.0,0.0,49.99879333110638,-0.1838503880261744,0.0,0.0,-0.0004997212632420478,6.100989192519765e-06,-2.643480273708427e-12,-1.552506956800961e-09,-3.012810807943796e-08,-4.601596474166985e-06,0.0,0.0,-3.012804782320799e-08,-4.601587270992441e-06,0.000999975867252856,-3.676976715778399e-06,3.266805499337497e-08,8.520649095385512e-06,-0.0004997534919914948,-2.422749382830283e-06,3.009392817442434e-08,4.598491729955748e-06,-2.574121670617394e-09,-3.922149521130722e-06,0.0009999758357164316,-3.678528953032837e-06
3,281.8382931264441,0.0,7.557653738136767e-06,0.00815117653784964,0.9999747143463642,-0.00382243703369648,0.9980775242376717,-0.001890647114308314,0.0,0.0,6.306392526145288e-05,0.009563212798412999,1.0,0.0,49.99873738196018,-0.1910428169057138,0.0,0.0,-0.0004997193984608295,6.339666550595272e-06,-2.774432234994315e-12,-1.613244056498955e-09,-3.153202569465432e-08,-4.781615962419298e-06,0.0,0.0,-3.153196263072644e-08,-4.781606399206499e-06,0.0009999747483186493,-3.820824079020762e-06,3.527411340328824e-08,8.853986183788437e-06,-0.0004997542358315954,-2.517529970528024e-06,3.149527897678448e-08,4.77838976368708e-06,-3.778826869068384e-09,-4.07558826892482e-06,0.0009999747143463642,-3.82243703369648e-06
3,292.8644564625223,0.0,1.015926895353209e-05,0.008470058622210102,0.9999735035217435,-0.003971974587448365,0.9980769253652747,-0.001964611117472601,0.0,0.0,6.609574261329243e-05,0.0099373352223474,1.0,0.0,49.99867696960775,-0.1985166031026525,0.0,0.0,-0.0004997173849226044,6.587680614515007e-06,-2.915830548785342e-12,-1.676357264457747e-09,-3.304793740225095e-08,-4.968677548508921e-06,0.0,0.0,-3.304787130664622e-08,-4.9686676111737e-06,0.0009999735401242042,-3.970298541126614e-06,3.808806374681224e-08,9.200362926086387e-06,-0.0004997550390100081,-2.616018233246933e-06,3.300841911077209e-08,4.965325144922713e-06,-5.079634476766044e-09,-4.235029311105051e-06,0.0009999735035217435,-3.971974587448365e-06
3,304.3219887107707,0.0,1.296842111494138e-05,0.00880141480026242,0.9999721961068029,-0.004127361786044347,0.9980762787194218,-0.002041468461745446,0.0,0.0,6.936941514545936e-05,0.01032609265310627,1.0,0.0,49.99861173802027,-0.2062827506604698,0.0,0.0,-0.0004997152107590885,6.845396547616039e-06,-3.068508514577902e-12,-1.741939531330813e-09,-3.468477694205364e-08,-5.163056652645787e-06,0.0,0.0,-3.468470757272968e-08,-5.163046326553134e-06,0.0009999722355492544,-4.125620181110724e-06,4.112648950866274e-08,9.56028930972684e-06,-0.0004997559062593915,-2.718359179873855e-06,3.464226598257173e-08,5.159573108180834e-06,-6.484210557470691e-09,-4.400707400131209e-06,0.000999972196106803,-4.127361786044347e-06
3,316.2277660168364,0.0,1.600166530381043e-05,0.00914573292768437,0.9999707843966003,-0.004288827406789433,0.9980755804892585,-0.002121332304559042,0.0,0.0,7.290423547967606e-05,0.01073005745988624,1.0,0.0,49.99854130277074,-0.2143526937231802,0.0,0.0,-0.0004997128631574199,7.113193785863656e-06,-3.233365898521482e-12,-1.810087443217777e-09,-3.645219064334354e-08,-5.365039460000579e-06,0.0,0.0,-3.645211773983803e-08,-5.365028729943118e-06,0.0009999708269055945,-4.287017679926342e-06,4.440729693659118e-08,9.934295255269383e-06,-0.0004997568426912125,-2.824703487003255e-06,3.640644828293174e-08,5.361419645694271e-06,-8.000832651905214e-09,-4.572866463842185e-06,0.0009999707843966002,-4.288827406789433e-06
3,328.5993247600638,0.0,1.927687707304208e-05,0.009503519926718322,0.9999692600716228,-0.004456609168221246,0.998074826559963,-0.002204320225842666,0.0,0.0,7.672103506806138e-05,0.01114982438159336,1.0,0.0,49.99846524876904,-0.2227383133126895,0.0,0.0,-0.0004997103282851079,7.391466594539736e-06,-3.411374234155928e-12,-1.880901363769791e-09,-3.836059425504958e-08,-5.574923340621062e-06,0.0,0.0,-3.836051753403069e-08,-5.57491219079668e-06,0.000999969305891784,-4.454728656009555e-06,4.794982053397179e-08,1.032293139392469e-05,-0.0004997578538246117,-2.935207720032931e-06,3.831136272023767e-08,5.5711619270456e-06,-9.638438536521039e-09,-4.751759963359161e-06,0.0009999692600716227,-4.456609168221247e-06
3,341.4548873833585,0.0,2.281335778062799e-05,0.009875302529723398,0.9999676141487791,-0.004630954078805979,0.9980740124885098,-0.002290554400494092,0.0,0.0,8.084230692873007e-05,0.01158601139922914,1.0,0.0,49.99838312781673,-0.2314519547565221,0.0,0.0,-0.0004997075911994386,7.680624646589154e-06,-3.603582545742257e-12,-1.954485581839425e-09,-4.042123430656432e-08,-5.793017285625969e-06,0.0,0.0,-4.042115346436504e-08,-5.793005699614569e-06,0.000999967663544244,-4.629000013830941e-06,5.17749369629261e-08,1.072676987523332e-05,-0.0004997589456157137,-3.050034562822324e-06,4.036823525950775e-08,5.789108735069089e-06,-1.140667889031399e-08,-4.937651264861699e-06,0.0009999676141487792,-4.630954078805979e-06
3,354.8133892335737,0.0,2.663194826627111e-05,0.01026162805152719,0.9999658369284761,-0.004812118799141246,0.9980731334774916,-0.00238016177753177,0.0,0.0,8.529233813980852e-05,0.0120392606420686,1.0,0.0,49.99829445596661,-0.2405064457906315,0.0,0.0,-0.0004997046357733126,7.981093623333699e-06,-3.81112352785365e-12,-2.030948464890453e-09,-4.264625436212235e-08,-6.019642360294942e-06,0.0,0.0,-4.264616906990426e-08,-6.0196303210343e-06,0.0009999658901844518,-4.810088305948781e-06,5.590518802808227e-08,1.114640520602923e-05,-0.0004997601245020356,-3.169353056218724e-06,4.258918726299534e-08,6.015580918637591e-06,-1.331597413313556e-08,-5.130814025763593e-06,0.0009999658369284762,-4.812118799141246e-06
3,368.6945064519557,0.0,3.075515163912835e-05,0.01066306519166851,0.9999639179374833,-0.005000370018177802,0.9980721843468612,-0.002473274266180985,0.0,0.0,9.00973529134319e-05,0.01251023932891117,1.0,0.0,49.99819871067186,-0.2499151153628822,0.0,0.0,-0.0004997014445908832,8.29331583844864e-06,-4.035220217572324e-12,-2.110402618390582e-09,-4.504876655358396e-08,-6.255132174694916e-06,0.0,0.0,-4.504867645671595e-08,-6.255119664455586e-06,0.0009999639753619262,-4.998260109075601e-06,6.036491346438178e-08,1.158245512187377e-05,-0.0004997613974295767,-3.293338845855587e-06,4.498730689019849e-08,6.250911862974325e-06,-1.537757581956418e-08,-5.331532595834253e-06,0.0009999639179374834,-5.000370018177802e-06
3,383.1186849557268,0.0,3.520726581912975e-05,0.0110802048676609,0.9999618458672401,-0.005195984843990168,0.998071159503418,-0.0025700289291562,0.0,0.0,9.528566706595853e-05,0.01299964074573037,1.0,0.0,49.99809532770815,-0.2596918131636986,0.0,0.0,-0.0004996979988445283,8.61775088603807e-06,-4.277193198527669e-12,-2.192965051419069e-09,-4.764292881830842e-08,-6.499833372505934e-06,0.0,0.0,-4.764283353297927e-08,-6.499820372865186e-06,0.0009999619077926717,-5.193792414687928e-06,6.518039430989275e-08,1.203556149218759e-05,-0.0004997627718985598,-3.422174439498757e-06,4.757672619378403e-08,6.495447978152273e-06,-1.760363290956487e-08,-5.540102433830451e-06,0.0009999618458672401,-5.195984843990168e-06
3,398.1071705534952,0.0,4.001452666542777e-05,0.01151366108044598,0.9999596085072463,-0.005399251209644562,0.9980700529078633,-0.002670568183410776,0.0,0.0,0.0001008878548098835,0.01350818526109436,1.0,0.0,49.99798369785015,-0.2698509299112908,0.0,0.0,-0.0004996942782300451,8.954876313803026e-06,-4.538468379132116e-12,-2.278757348729755e-09,-5.044402829224714e-08,-6.754106138732444e-06,0.0,0.0,-5.044392740494175e-08,-6.754092630547182e-06,0.0009999596752927123,-5.396973034727474e-06,7.038000770669487e-08,1.250639126035069e-05,-0.000499764256009172,-3.556049474344805e-06,5.037270435948127e-08,6.749549206466618e-06,-2.000726333271388e-08,-5.756830540222991e-06,0.0009999596085072462,-5.399251209644562e-06
3,413.6820402388486,0.0,4.520526250392546e-05,0.01196407181324593,0.9999571926731412,-0.005610468294731583,0.998068858039229,-0.002775040008634803,0.0,0.0,0.000106936928831125,0.01403662138077686,1.0,0.0,49.99786316328312,-0.2804074184198206,0.0,0.0,-0.0004996902608231935,9.305188322138516e-06,-4.82058539073669e-12,-2.367905849519189e-09,-5.346857135283922e-08,-7.018324727009808e-06,0.0,0.0,-5.346846441556252e-08,-7.018310690388428e-06,0.000999957264706326,-5.608101022961e-06,7.599439403993394e-08,1.299563742008448e-05,-0.0004997658585086384,-3.695160994639235e-06,5.339171758313783e-08,7.013589549389704e-06,-2.260263125196273e-08,-5.982035906622967e-06,0.0009999571926731412,-5.610468294731583e-06
3,429.8662347082254,0.0,5.08100609582759e-05,0.01243209996506616,0.9999545841290567,-0.005829946963150461,0.9980675678564711,-0.002883598163791224,0.0,0.0,0.000113468534717498,0.01458572684302654,1.0,0.0,49.99773301372892,-0.2913768154798412,0.0,0.0,-0.0004996859229495776,9.669202490207238e-06,-5.125206655063683e-12,-2.46054183315901e-09,-5.673438082693668e-08,-7.292878007240118e-06,0.0,0.0,-5.673426735874898e-08,-7.292863421513273e-06,0.0009999546618285687,-5.827487112585525e-06,8.205663739748612e-08,1.350402002947507e-05,-0.0004997675888382958,-3.839713740004871e-06,5.665155610844123e-08,7.287957614842023e-06,-2.540503047913795e-08,-6.216049982533081e-06,0.0009999545841290567,-5.829946963150461e-06
3,446.6835921509607,0.0,5.686194910284168e-05,0.01291843432014038,0.9999517675037756,-0.006058010217751352,0.9980661747570044,-0.002996402411990298,0.0,0.0,0.0001205211608823475,0.01515630975601218,1.0,0.0,49.99759248226277,-0.3027752645813241,0.0,0.0,-0.0004996812390465344,1.004745452995795e-05,-5.454127174192788e-12,-2.556801712161296e-09,-6.026070096192305e-08,-7.57817003431585e-06,0.0,0.0,-6.026058044117377e-08,-7.578154878006092e-06,0.0009999518513216122,-6.055454170685158e-06,8.860246041073851e-08,1.4032287264042e-05,-0.000499769457193544,-3.989920444841255e-06,6.017142899742363e-08,7.573057185537494e-06,-2.843097455142084e-08,-6.459217160070189e-06,0.0009999517675037756,-6.058010217751352e-06
3,464.1588833612755,0.0,6.339658794447529e-05,0.01342379055465403,0.9999487262002131,-0.006294993672462444,0.9980646705319305,-0.003113618754012356,0.0,0.0,0.0001281363652250178,0.01574920977901132,1.0,0.0,49.99744074079703,-0.3146195395106024,0.0,0.0,-0.0004996761815152517,1.044050106916924e-05,-5.809285100610377e-12,-2.656827232655969e-09,-6.406831074878515e-08,-7.874620638715442e-06,0.0,0.0,-6.406818261250891e-08,-7.874604889505663e-06,0.0009999488166244248,-6.292337670166121e-06,9.567043462124018e-08,1.458121651030403e-05,-0.0004997714745855752,-4.146002149266886e-06,6.397207725229636e-08,7.86930780918646e-06,-3.169829397223765e-08,-6.711895277327015e-06,0.000999948726200213,-6.294993672462444e-06
3,482.317848223928,0.0,7.045248242159373e-05,0.0139489122821254,0.9999454422976847,-0.006541246042549103,0.9980630463177008,-0.003235419670799016,0.0,0.0,0.0001363590198488751,0.01636529934896194,1.0,0.0,49.99727689520489,-0.3269270688535853,0.0,0.0,-0.0004996707205551232,1.084892046451444e-05,-6.192773149396223e-12,-2.76076568266943e-09,-6.817964628360834e-08,-8.182666039780319e-06,0.0,0.0,-6.817950992443756e-08,-8.182649674480968e-06,0.0009999455398552492,-6.538486179817066e-06,1.033022076088874e-07,1.515161550134059e-05,-0.0004997736529008812,-4.30818852200851e-06,6.807589594585178e-08,8.177145411365611e-06,-3.522624121079687e-08,-6.9744561410627e-06,0.0009999454422976847,-6.541246042549103e-06
3,501.1872336272695,0.0,7.807120811102473e-05,0.01449457213886809,0.9999418964463885,-0.006797129653673129,0.9980612925439264,-0.003361984375243272,0.0,0.0,0.0001452375752570845,0.01700548495404819,1.0,0.0,49.99709998005585,-0.3397159614386368,0.0,0.0,-0.0004996648239874446,1.127331364586537e-05,-6.606850919549081e-12,-2.868770108504709e-09,-7.261893286615854e-08,-8.502759482509051e-06,0.0,0.0,-7.261878762854223e-08,-8.502742477024096e-06,0.0009999420017063156,-6.794261873162524e-06,1.115427482153954e-07,1.574432349589612e-05,-0.0004997760049763045,-4.476718195610407e-06,7.250706608865614e-08,8.497022931889942e-06,-3.903560405551237e-08,-7.247286069434044e-06,0.0009999418964463885,-6.79712965367313e-06
3,520.7948328595435,0.0,8.629765602705315e-05,0.01506157291100309,0.9999380677534829,-0.007063020970441306,0.9980593988770331,-0.003493499073619375,0.0,0.0,0.0001548243456168663,0.0176707084560444,1.0,0.0,49.99690895293161,-0.3530050327535698,0.0,0.0,-0.0004996584570675644,1.171430499287765e-05,-7.053958196765841e-12,-2.98099953953412e-09,-7.74123276323548e-08,-8.835371898730657e-06,0.0,0.0,-7.741217280843316e-08,-8.835354228022199e-06,0.0009999381813301659,-7.060041056798541e-06,1.204406113026483e-07,1.636021250262281e-05,-0.0004997785446678726,-4.651839114567374e-06,7.729169699188705e-08,8.829410985548358e-06,-4.314882801352658e-08,-7.530786455501547e-06,0.0009999380677534829,-7.063020970441306e-06
3,541.1695265464607,0.0,9.51802968730016e-05,0.01565074870453466,0.9999339336600828,-0.007339311145153671,0.9980573541594238,-0.003630157237003867,0.0,0.0,0.0001651758167451334,0.01836194846319448,1.0,0.0,49.99670268828909,-0.3668138323722697,0.0,0.0,-0.0004996515822845993,1.217254324505437e-05,-7.53672931572563e-12,-3.097619221727449e-09,-8.258807354815748e-08,-9.180992593545702e-06,0.0,0.0,-8.258790837256668e-08,-9.180974231597237e-06,0.0009999340562169186,-7.336214718920735e-06,1.300482235997008e-07,1.700018855110707e-05,-0.0004997812869422802,-4.833808896664155e-06,8.245797998340757e-08,9.174798548091039e-06,-4.75901484365008e-08,-7.825374352267332e-06,0.0009999339336600828,-7.339311145153672e-06
3,562.341325190346,0.0,0.0001047714663951608,0.01626296616004926,0.9999294698084754,-0.007626406587483669,0.9980551463438029,-0.003772159883049919,0.0,0.0,0.0001763529785945295,0.01908022175545848,1.0,0.0,49.99647997083522,-0.3811626724275465,0.0,0.0,-0.0004996441591300638,1.2648702446591e-05,-8.05800866611324e-12,-3.218800860249786e-09,-8.817666565012469e-08,-9.540129957950993e-06,0.0,0.0,-8.817648929726474e-08,-9.540110877729241e-06,0.0009999296020617701,-7.623189098776794e-06,1.404221923154009e-07,1.766519301137466e-05,-0.0004997842479554926,-5.022895208192657e-06,8.803635434625542e-08,9.533693668383872e-06,-5.23857331975804e-08,-8.131483080024627e-06,0.0009999294698084754,-7.626406587483669e-06
3,584.3414133735142,0.0,0.0001151276734041124,0.01689912571364283,0.9999246498987406,-0.007924729555843314,0.9980527624222612,-0.003919715868487494,0.0,0.0,0.0001884216842622521,0.01982658476401019,1.0,0.0,49.99623948837331,-0.3960726571678659,0.0,0.0,-0.0004996361438682762,1.314348292710821e-05,-8.620867433291746e-12,-3.344722871476295e-09,-9.421103055277399e-08,-9.91331220858986e-06,0.0,0.0,-9.421084213112608e-08,-9.913292382005097e-06,0.00099992479262193,-7.921386277796378e-06,1.51623638326474e-07,1.835620396361857e-05,-0.0004997874451522222,-5.219376153362681e-06,9.405968649696033e-08,9.906624207671447e-06,-5.756383670205622e-08,-8.449562856821415e-06,0.0009999246498987406,-7.924729555843315e-06
3,607.202195690985,0.0,0.0001263099323687031,0.01756016290572728,0.999919445533975,-0.008234718771208781,0.9980501883497257,-0.004073042192732875,0.0,0.0,0.0002014530375475942,0.02060213510692555,1.0,0.0,49.99597982408075,-0.4115657136367221,0.0,0.0,-0.0004996274892787866,1.365761231970561e-05,-9.22862167172674e-12,-3.475570644782665e-09,-1.007267202273666e-07,-1.030108815559788e-05,0.0,0.0,-1.007265187737971e-07,-1.030106755346278e-05,0.0009999195995621791,-8.23124479317374e-06,1.637185558942672e-07,1.907423761994462e-05,-0.0004997908973711773,-5.423540678541061e-06,1.005634634001253e-07,1.029413860691807e-05,-6.315496618435154e-08,-8.780081452863642e-06,0.000999919445533975,-8.23471877120878e-06
3,630.9573444801896,0.0,0.0001383841224437843,0.0182470497394126,0.9999138260531831,-0.00855683005420249,0.9980474089613035,-0.004232364313001265,0.0,0.0,0.0002155238113621394,0.02140801318305342,1.0,0.0,49.99569944817127,-0.4276646235144509,0.0,0.0,-0.0004996181443717163,1.419184661750894e-05,-9.884851817032151e-12,-3.611536814484142e-09,-1.077621212051888e-07,-1.070402799953989e-05,0.0,0.0,-1.077619056810697e-07,-1.070400659152671e-05,0.0009999139922881243,-8.553220274698947e-06,1.767782010179381e-07,1.98203497999779e-05,-0.0004997946249494234,-5.635688991791066e-06,1.075860014122687e-07,1.069680668322186e-05,-6.919206122189215e-08,-9.123524869706299e-06,0.0009999138260531832,-8.55683005420249e-06
3,655.6418494179751,0.0,0.0001514213751211951,0.0189607960902051,0.9999077583508712,-0.00889153698624933,0.9980444078830584,-0.004397916471326987,0.0,0.0,0.0002307168994741815,0.02224540382611377,1.0,0.0,49.99539670889389,-0.4443930561633588,0.0,0.0,-0.0004996080540964343,1.474697127018185e-05,-1.059342375087041e-11,-3.752821542308166e-09,-1.153586804535877e-07,-1.112272415846071e-05,0.0,0.0,-1.153584497370908e-07,-1.112270191305688e-05,0.000999907937766184,-8.887786105655297e-06,1.908795106986155e-07,2.0595637462223e-05,-0.0004997986498471718,-5.856132998301872e-06,1.151686717174061e-07,1.111522045632437e-05,-7.571068756059753e-08,-9.480398045102547e-06,0.0009999077583508712,-8.89153698624933e-06
3,681.2920690579573,0.0,0.0001654984926803379,0.01970245116880796,0.9999012066822824,-0.009239331595645259,0.9980411674356764,-0.004569942033905744,0.0,0.0,0.0002471218041675272,0.02311553802112053,1.0,0.0,49.99506982281535,-0.4617756029180771,0.0,0.0,-0.0004995971590093795,1.532380232173794e-05,-1.135851154197541e-11,-3.899632810800501e-09,-1.235611492053152e-07,-1.155779212609828e-05,0.0,0.0,-1.235609020837636e-07,-1.155776901056026e-05,0.0009999014003292464,-9.235434108621057e-06,2.061055555688594e-07,2.140124029311843e-05,-0.0004998029957739014,-6.085196752148719e-06,1.233561437302764e-07,1.154999500626328e-05,-8.274924634016894e-08,-9.851225584403982e-06,0.0009999012066822825,-9.239331595645259e-06
3,707.9457843841337,0.0,0.000180698399983378,0.02047310503885065,0.9998941324531395,-0.00960072506939673,0.9980376685304749,-0.004748693843183709,0.0,0.0,0.0002648351627279055,0.02401969468527602,1.0,0.0,49.99471686432977,-0.4798378126640603,0.0,0.0,-0.0004995853949316675,1.592318759110686e-05,-1.218462199628536e-11,-4.052186728077727e-09,-1.324178461986126e-07,-1.20098713623327e-05,0.0,0.0,-1.324175813639528e-07,-1.200984734263801e-05,0.00099989434146687,-9.596675257033951e-06,2.225460285356162e-07,2.22383423557722e-05,-0.0004998076883326874,-6.323216925067238e-06,1.321966478453393e-07,1.200176936324184e-05,-9.0349199991689e-08,-1.023655251942533e-05,0.0009998941324531395,-9.600725069396731e-06
3,735.6422544596369,0.0,0.0001971106321587638,0.02127389019141685,0.9998864939926554,-0.009976248491708738,0.9980338905571324,-0.004934434583127483,0.0,0.0,0.0002839613157901155,0.02495920251553314,1.0,0.0,49.99433575433312,-0.4986062287481142,0.0,0.0,-0.0004995726925658417,1.654600789686989e-05,-1.307662115967528e-11,-4.210707844354354e-09,-1.419809418561198e-07,-1.247962621696908e-05,0.0,0.0,-1.419806578950578e-07,-1.247960125776657e-05,0.000999886719598785,-9.972040413396029e-06,2.402977722938824e-07,2.310817380041064e-05,-0.0004998127551631981,-6.570543292758885e-06,1.417422591039283e-07,1.247120743081202e-05,-9.855531607938192e-08,-1.063694509570843e-05,0.0009998864939926553,-9.976248491708739e-06
3,764.4222742525956,0.0,0.0002148318611178853,0.02210598317827873,0.9998782463085005,-0.01036645361001805,0.9980298112624968,-0.005127437158118484,0.0,0.0,0.0003046129208970072,0.02593544190506749,1.0,0.0,49.99392424799786,-0.5181084272657864,0.0,0.0,-0.000499558977092196,1.719317832764647e-05,-1.403976292807672e-11,-4.375429480686736e-09,-1.52306765060856e-07,-1.296774688797565e-05,0.0,0.0,-1.523064604485036e-07,-1.296772095253375e-05,0.0009998784898303953,-1.036208109501568e-05,2.594653487936224e-07,2.401201263861515e-05,-0.0004998182261113371,-6.827539239341596e-06,1.520492034030482e-07,1.29589989434926e-05,-1.074159305589427e-07,-1.105299158913937e-05,0.0009998782463085006,-1.036645361001805e-05
3,794.3282347242767,0.0,0.0002339664639025792,0.02297060630578163,0.9998693408222757,-0.01077191362948487,0.998025406619751,-0.005327985085923424,0.0,0.0,0.0003269116148505447,0.02694984693094424,1.0,0.0,49.99347992157467,-0.5383730567712814,0.0,0.0,-0.0004995441677286827,1.786564955973818e-05,-1.507971993196599e-11,-4.546594070391823e-09,-1.634561343365784e-07,-1.347495041531905e-05,0.0,0.0,-1.634558074252723e-07,-1.347492346547212e-05,0.0009998696036888242,-1.076737026819993e-05,2.801616539853287e-07,2.495118658346084e-05,-0.0004998241334002174,-7.094582280486872e-06,1.631781880677081e-07,1.346586045996372e-05,-1.169832319512896e-07,-1.148530315289081e-05,0.0009998693408222758,-1.077191362948488e-05
3,825.4041852680133,0.0,0.0002546271362260019,0.02386902939135694,0.9998597250839694,-0.01119322403687294,0.9980206506871825,-0.005536372905200872,0.0,0.0,0.0003509887286901048,0.02800390741530532,1.0,0.0,49.99300015814565,-0.5594298794563999,0.0,0.0,-0.0004995281772521842,1.85644092234663e-05,-1.620261687532759e-11,-4.724453513613683e-09,-1.754947153335817e-07,-1.400198171156008e-05,0.0,0.0,-1.754943643450524e-07,-1.400195370765266e-05,0.0009998600088379935,-1.118850317182708e-05,3.025085814313745e-07,2.592707495770846e-05,-0.000499830511821564,-7.372064605968426e-06,1.751947586915798e-07,1.39925363930006e-05,-1.27313568113001e-07,-1.193451469567847e-05,0.0009998597250839693,-1.119322403687294e-05
3,857.6958985908889,0.0,0.0002769355547550677,0.02480257158467019,0.9998493424637149,-0.01163100345476082,0.9980155154557269,-0.005752906598010274,0.0,0.0,0.0003769860595053132,0.0290991710624357,1.0,0.0,49.99248213224505,-0.5813098138456564,0.0,0.0,-0.000499510911490475,1.929048331975047e-05,-1.741506652335611e-11,-4.909269545526866e-09,-1.884934067385907e-07,-1.454961463038891e-05,0.0,0.0,-1.884930297526566e-07,-1.454958553121785e-05,0.0009998496487710477,-1.162609817124277e-05,3.266377386523058e-07,2.6941110672232e-05,-0.0004998373989399951,-7.660393642125451e-06,1.881696843395263e-07,1.453980007732533e-05,-1.384677773775338e-07,-1.240128579233509e-05,0.0009998493424637149,-1.163100345476082e-05
3,891.25093813374,0.0,0.0003010230920389182,0.02577260325543531,0.9998381318190682,-0.01208589452704026,0.998009970684406,-0.005977904027796163,0.0,0.0,0.0004050567035616126,0.03023724567409877,1.0,0.0,49.99192279325859,-0.6040449790553714,0.0,0.0,-0.0004994922687666659,2.00449376886562e-05,-1.872420854839017e-11,-5.101314118681182e-09,-2.02528756837984e-07,-1.511865307429506e-05,0.0,0.0,-2.025283517808063e-07,-1.511862283704939e-05,0.0009998384624783575,-1.208079764343533e-05,3.526912203810872e-07,2.799478227689236e-05,-0.0004998448353115137,-7.959992634948287e-06,2.021793733387852e-07,1.510845487657145e-05,-1.505115460194591e-07,-1.288630162771766e-05,0.0009998381318190683,-1.208589452704026e-05
3,926.1187281287878,0.0,0.0003270315881555806,0.0267805479499461,0.9998260271358524,-0.01255856483666562,0.9980039837226864,-0.006211695393324394,0.0,0.0,0.0004353659555835776,0.03141980144555243,1.0,0.0,49.9913188475039,-0.6276687406649507,0.0,0.0,-0.0004994721393036805,2.082887953143431e-05,-2.013775145999627e-11,-5.300869800009817e-09,-2.176834131577806e-07,-1.570993214257766e-05,0.0,0.0,-2.176829777917888e-07,-1.570990072277621e-05,0.0009998263840891438,-1.25532688944548e-05,3.80822443225568e-07,2.908963608608782e-05,-0.0004998528647286449,-8.271301254296481e-06,2.173063221162454e-07,1.569933533056682e-05,-1.635157940777903e-07,-1.339027397497305e-05,0.0009998260271358525,-1.255856483666562e-05
