case,frequency_real,frequency_imag,v(fb1)_real,v(fb1)_imag,v(hp)_real,v(hp)_imag,v(lp)_real,v(lp)_imag,v(vn)_real,v(vn)_imag,v(fb2)_real,v(fb2)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,v(low)_real,v(low)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rg1)_real,i(rg1)_imag,i(rhp)_real,i(rhp)_imag,i(rf2)_real,i(rf2)_imag,i(vn)_real,i(vn)_imag,i(rlp)_real,i(rlp)_imag,i(rf1)_real,i(rf1)_imag,i(chp)_real,i(chp)_imag,i(rg2)_real,i(rg2)_imag
1,3686945.064519498,0.0,-0.002052251104981103,-0.002800514270912597,0.9999813659385623,0.004316678608538564,1.863387509890911e-05,-0.004316635442184143,0.0,0.0,0.6487603883779979,-0.4754195462402874,1.29752726435988,-0.9508438466760372,1.0,0.0,-0.004104522732473256,-0.005601056546967902,0.0,0.0,-3.232842153429936e-05,2.390621192400902e-05,-0.0001999972731877123,-8.633357217492643e-07,9.999813659385623e-05,4.316678608538565e-07,-2.052251104981103e-07,-2.800514270912597e-07,9.999813659385623e-05,4.316678608538565e-07,6.487668759818818e-05,-4.754243004357498e-05,-3.232842153429936e-05,2.390621192400902e-05,9.99981366124901e-05,4.316635442184143e-07,-2.052271627492154e-07,-2.800542276055306e-07,9.999913657522216e-05,4.316721775322337e-07,6.487603883779979e-05,-4.754195462402874e-05
1,3831186.849557207,0.0,-0.001996899195384625,-0.002621178757905916,0.9999827426229632,0.004154164081957903,1.725720446484669e-05,-0.004154122540732496,0.0,0.0,0.6309716426356616,-0.4806947109918905,1.26194959498775,-0.9613942289308913,1.0,0.0,-0.003993818359761205,-0.005242383727599414,0.0,0.0,-3.144192950656552e-05,2.41609523327198e-05,-0.0001999975485245925,-8.308328164341461e-07,9.999827426229632e-05,4.154164081957903e-07,-1.996899195384625e-07,-2.621178757905916e-07,9.999827426229632e-05,4.154164081957903e-07,6.309779523520882e-05,-4.806995179390008e-05,-3.144192950656552e-05,2.41609523327198e-05,9.999827427955351e-05,4.154122540732496e-07,-1.99691916437658e-07,-2.621204969693497e-07,9.999927424503894e-05,4.154205623586109e-07,6.309716426356616e-05,-4.806947109918905e-05
1,3981071.705534888,0.0,-0.00194030931115753,-0.002449952884140464,0.9999840175995502,0.00399776750357406,1.598224062735064e-05,-0.003997727526298798,0.0,0.0,0.6128265900804355,-0.4853453087017874,1.225659308426772,-0.9706954708566619,1.0,0.0,-0.003880638025408173,-0.004899930267809771,0.0,0.0,-3.053768759417802e-05,2.438487604735051e-05,-0.0001999978035199099,-7.995535007548904e-07,9.999840175995503e-05,3.997767503574061e-07,-1.94030931115753e-07,-2.449952884140465e-07,9.999840175995503e-05,3.99776750357406e-07,6.128327183463368e-05,-4.853501621548745e-05,-3.053768759417802e-05,2.438487604735051e-05,9.999840177593727e-05,3.997727526298799e-07,-1.940328714250643e-07,-2.449977383669307e-07,9.99994017439726e-05,3.997807481248469e-07,6.128265900804356e-05,-4.853453087017874e-05
1,4136820.402388419,0.0,-0.001882629751794223,-0.002286703682990325,0.9999851983821454,0.003847258604101661,1.480146984002697e-05,-0.003847220131900342,0.0,0.0,0.5943693778049445,-0.4893408282562091,1.188744699303667,-0.9786865499207006,1.0,0.0,-0.003765278329885964,-0.00457343023301748,0.0,0.0,-2.961789529605776e-05,2.457645117087998e-05,-0.0001999980396764289,-7.694517208563234e-07,9.999851983821455e-05,3.847258604101661e-07,-1.882629751794223e-07,-2.286703682990325e-07,9.999851983821455e-05,3.847258604101661e-07,5.943753214987226e-05,-4.893457216644916e-05,-2.961789529605776e-05,2.457645117087998e-05,9.999851985301601e-05,3.847220131900342e-07,-1.882648578091741e-07,-2.286726550027155e-07,9.999951982341293e-05,3.847297076657593e-07,5.943693778049445e-05,-4.893408282562091e-05
1,4298662.347082186,0.0,-0.001824019085595046,-0.002131294462975395,0.9999862919295075,0.003702415776395177,1.37079334131624e-05,-0.003702378752607651,0.0,0.0,0.5756475470100318,-0.4926546427828782,1.151300850495534,-0.9853142121121843,1.0,0.0,-0.003648056411380947,-0.004262610238895419,0.0,0.0,-2.868492126910675e-05,2.473433979327292e-05,-0.0001999982583859014,-7.404831553169122e-07,9.999862919295075e-05,3.702415776395177e-07,-1.824019085595046e-07,-2.131294462975395e-07,9.999862919295075e-05,3.702415776395178e-07,5.756533034855017e-05,-4.926595693293061e-05,-2.868492126910675e-05,2.473433979327292e-05,9.999862920665869e-05,3.702378752607652e-07,-1.824037325785902e-07,-2.131315775920025e-07,9.999962917924268e-05,3.702452800554389e-07,5.756475470100319e-05,-4.926546427828782e-05
1,4466835.921509536,0.0,-0.001764644763741486,-0.001983583061356289,0.999987304686333,0.003563025750124524,1.269518671517238e-05,-0.003562990120223322,0.0,0.0,0.5567115855552288,-0.4952644552694118,1.113428738226313,-0.9905338631833762,1.0,0.0,-0.003529307173930609,-0.003967185958543192,0.0,0.0,-2.774128102954986e-05,2.485742018057323e-05,-0.0001999984609372665,-7.126051500619401e-07,9.999873046863331e-05,3.563025750124524e-07,-1.764644763741486e-07,-1.983583061356289e-07,9.999873046863331e-05,3.563025750124524e-07,5.567171526710845e-05,-4.952694079139645e-05,-2.774128102954986e-05,2.485742018057323e-05,9.999873048132849e-05,3.562990120223322e-07,-1.764662410189123e-07,-1.983602897186903e-07,9.9999730455938e-05,3.563061380367643e-07,5.567115855552289e-05,-4.952644552694118e-05
1,4641588.83361268,0.0,-0.001704681513851854,-0.00184342030851121,0.9999882426212255,0.003428883278611938,1.175726120168818e-05,-0.003428848990122037,0.0,0.0,0.5376144123088935,-0.4971526818989293,1.07523420076191,-0.9943103353246775,1.0,0.0,-0.003409380074518846,-0.003686859051225504,0.0,0.0,-2.678961125604805e-05,2.494480586109427e-05,-0.000199998648524245,-6.857766557608058e-07,9.999882426212256e-05,3.428883278611938e-07,-1.704681513851854e-07,-1.84342030851121e-07,9.999882426212256e-05,3.428883278611938e-07,5.376197884530163e-05,-4.971576534257482e-05,-2.678961125604805e-05,2.494480586109427e-05,9.999882427387984e-05,3.428848990122037e-07,-1.704698560666993e-07,-1.843438742714295e-07,9.999982425036518e-05,3.428917567490563e-07,5.376144123088935e-05,-4.971526818989294e-05
1,4823178.482239204,0.0,-0.001644309546409291,-0.001710648740550181,0.9999891112618651,0.003299790837381764,1.088862924879433e-05,-0.003299757839803366,0.0,0.0,0.5184108036988379,-0.4983067612171238,1.036826791505713,-0.9966185055018599,1.0,0.0,-0.003288635535914047,-0.003421314587587768,0.0,0.0,-2.583264121247032e-05,2.499586101637315e-05,-0.0001999988222523729,-6.599581675072186e-07,9.99989111261865e-05,3.299790837381764e-07,-1.644309546409291e-07,-1.710648740550181e-07,9.999891112618652e-05,3.299790837381764e-07,5.18415987806875e-05,-4.983117442847362e-05,-2.583264121247032e-05,2.499586101637315e-05,9.999891113707513e-05,3.299757839803366e-07,-1.644325989504756e-07,-1.710665847037587e-07,9.999991111529775e-05,3.299823835242234e-07,5.184108036988379e-05,-4.983067612171238e-05
1,5011872.336272615,0.0,-0.001583712614829057,-0.001585101591137534,0.999989915727575,0.003175558333990566,1.008417158341145e-05,-0.003175526578724779,0.0,0.0,0.4991567751820875,-0.4987193792834144,0.9983185419319267,-0.9974437457606214,1.0,0.0,-0.003167441066784261,-0.003170219033290979,0.0,0.0,-2.487316192466065e-05,2.501021168603226e-05,-0.0001999989831455149,-6.351116668204537e-07,9.99989915727575e-05,3.175558333990566e-07,-1.583712614829057e-07,-1.585101591137534e-07,9.999899157275751e-05,3.175558333990567e-07,4.991617667498393e-05,-4.987243664772071e-05,-2.487316192466065e-05,2.501021168603226e-05,9.999899158284166e-05,3.175526578724779e-07,-1.583728451955205e-07,-1.585117442153445e-07,9.999999156267324e-05,3.175590089531547e-07,4.991567751820875e-05,-4.987193792834144e-05
1,5207948.328595351,0.0,-0.00152307597583594,-0.001466602085423159,0.9999906607594895,0.003056002828720393,9.33914711908917e-06,-0.003055972268997704,0.0,0.0,0.4799089322085246,-0.4983886034943043,0.9598226635063714,-0.9967821908746436,1.0,0.0,-0.003046167182431639,-0.002933218836867173,0.0,0.0,-2.391399383699778e-05,2.498775242223611e-05,-0.0001999991321518978,-6.112005657699093e-07,9.999906607594894e-05,3.056002828720394e-07,-1.52307597583594e-07,-1.466602085423159e-07,9.999906607594895e-05,3.056002828720394e-07,4.799137312978468e-05,-4.983935873803393e-05,-2.391399383699778e-05,2.498775242223611e-05,9.99990660852881e-05,3.055972268997704e-07,-1.523091206595699e-07,-1.466616751444014e-07,0.0001000000660666097,3.056033388728113e-07,4.799089322085246e-05,-4.983886034943043e-05
1,5411695.26546452,0.0,-0.00146258430088736,-0.001354963049705648,0.9999913507484887,0.002940948265732904,8.649165019618883e-06,-0.002940918856544338,0.0,0.0,0.4607238065322035,-0.4973179206809015,0.9214522203024725,-0.9946408145410098,1.0,0.0,-0.002925183227617728,-0.002709939649041794,0.0,0.0,-2.29579537391203e-05,2.49286481748493e-05,-0.0001999992701496977,-5.881896531778619e-07,9.999913507484886e-05,2.940948265732904e-07,-1.46258430088736e-07,-1.354963049705648e-07,9.999913507484886e-05,2.940948265732904e-07,4.60728413770269e-05,-4.973228938601083e-05,-2.29579537391203e-05,2.49286481748493e-05,9.999913508349805e-05,2.940918856544339e-07,-1.462598926730369e-07,-1.354976599336146e-07,0.0001000001350661996,2.940977675239334e-07,4.607238065322035e-05,-4.973179206809015e-05
1,5623413.251903369,0.0,-0.001402419591344089,-0.001249986840435185,0.9999919897610725,0.002830225214296446,8.010158825978783e-06,-0.002830196912327324,0.0,0.0,0.4416571943448477,-0.4955161782276338,0.883318805261639,-0.9910373116170501,1.0,0.0,-0.002804853206884091,-0.002499986180738775,0.0,0.0,-2.200782178335723e-05,2.483333134422094e-05,-0.0001999993979522144,-5.660450428865427e-07,9.999919897610725e-05,2.830225214296446e-07,-1.402419591344089e-07,-1.249986840435185e-07,9.999919897610725e-05,2.830225214296446e-07,4.416616109167913e-05,-4.955211333894163e-05,-2.200782178335723e-05,2.483333134422094e-05,9.999919898411741e-05,2.830196912327324e-07,-1.402433615540003e-07,-1.24999934030359e-07,0.000100000198968097,2.830253516521948e-07,4.416571943448477e-05,-4.955161782276339e-05
1,5843414.13373505,0.0,-0.001342759149831183,-0.001151465585936695,0.9999925815633222,0.002723670619712207,7.418362494261281e-06,-0.002723643383278375,0.0,0.0,0.4227635126285078,-0.4929974301706218,0.8455312528921418,-0.9859997903155452,1.0,0.0,-0.002685531727253864,-0.002302942686529249,0.0,0.0,-2.106630941027326e-05,2.470249409988114e-05,-0.0001999995163126644,-5.447341239681047e-07,9.999925815633221e-05,2.723670619712208e-07,-1.342759149831183e-07,-1.151465585936695e-07,9.999925815633222e-05,2.723670619712208e-07,4.22767740263634e-05,-4.930023601449235e-05,-2.106630941027326e-05,2.470249409988114e-05,9.999925816375058e-05,2.723643383278375e-07,-1.342772577422682e-07,-1.151477100592554e-07,0.0001000002581489138,2.723697856402099e-07,4.227635126285078e-05,-4.929974301706218e-05
1,6072021.956909753,0.0,-0.001283773657762407,-0.001059181724336339,0.9999931296430936,0.002621127563578979,6.870288203475461e-06,-0.002621101352565454,0.0,0.0,0.404095189353581,-0.489780693342011,0.8081944196590554,-0.9795662844909554,1.0,0.0,-0.002567560153261391,-0.002118374040489921,0.0,0.0,-2.013602896076919e-05,2.453707621696766e-05,-0.0001999996259286186,-5.242255127421713e-07,9.999931296430936e-05,2.621127563578979e-07,-1.283773657762407e-07,-1.059181724336339e-07,9.999931296430936e-05,2.621127563578979e-07,4.040992303054744e-05,-4.897855911489444e-05,-2.013602896076919e-05,2.453707621696766e-05,9.999931297117966e-05,2.621101352565454e-07,-1.283786495498984e-07,-1.059192316153583e-07,0.000100000312957439,2.621153774865294e-07,4.04095189353581e-05,-4.89780693342011e-05
1,6309573.444801795,0.0,-0.001225625404480013,-0.0009729088121233936,0.9999936372305706,0.002522445033049183,6.362705802531284e-06,-0.002522419808851095,0.0,0.0,0.3857021017338431,-0.4858896214688382,0.7714080604887036,-0.9717841018338912,1.0,0.0,-0.002451263065214072,-0.001945827353334909,0.0,0.0,-1.921946568298681e-05,2.433824882496306e-05,-0.000199999727446114,-5.044890066321916e-07,9.999936372305706e-05,2.522445033049183e-07,-1.225625404480013e-07,-9.729088121233937e-08,9.999936372305706e-05,2.522445033049183e-07,3.857059587548606e-05,-4.85894480365053e-05,-1.921946568298681e-05,2.433824882496306e-05,9.999936372941975e-05,2.522419808851095e-07,-1.225637660734058e-07,-9.729185412115151e-08,0.0001000003637166943,2.52247025744293e-07,3.857021017338431e-05,-4.858896214688382e-05
1,6556418.494179646,0.0,-0.001168466707173613,-0.0008924125700270753,0.9999941073172984,0.002427477698741401,5.892623775358519e-06,-0.00242745342420716,0.0,0.0,0.367631074781356,-0.4813521075699714,0.7352658258734601,-0.9627090286610187,1.0,0.0,-0.002336945099014298,-0.001784834064179851,0.0,0.0,-1.831895274407795e-05,2.410739458373817e-05,-0.0001999998214634596,-4.854955397703975e-07,9.999941073172985e-05,2.427477698741402e-07,-1.168466707173613e-07,-8.924125700270753e-08,9.999941073172985e-05,2.427477698741402e-07,3.676347510921041e-05,-4.813569210910473e-05,-1.831895274407795e-05,2.410739458373817e-05,9.999941073762246e-05,2.42745342420716e-07,-1.168478391840685e-07,-8.924214941527759e-08,0.0001000004107258371,2.427501973507271e-07,3.67631074781356e-05,-4.813521075699715e-05
1,6812920.690579464,0.0,-0.001112438553074499,-0.000817452126788745,0.9999945426738154,0.002336085700986863,5.457271612048249e-06,-0.002336062340363459,0.0,0.0,0.3499254500026163,-0.4761998269110297,0.6998543992597328,-0.9524044158203288,1.0,0.0,-0.002224888230534529,-0.001634912428098758,0.0,0.0,-1.743664973721705e-05,2.38460848981226e-05,-0.000199999908534763,-4.672171402125835e-07,9.999945426738154e-05,2.336085700986863e-07,-1.112438553074499e-07,-8.17452126788745e-08,9.999945426738154e-05,2.336085700986863e-07,3.499289492571165e-05,-4.76204588909299e-05,-1.743664973721705e-05,2.38460848981226e-05,9.99994542728388e-05,2.33606234036346e-07,-1.11244967746003e-07,-8.17460301310013e-08,0.0001000004542619242,2.336109061782654e-07,3.499254500026164e-05,-4.761998269110298e-05
1,7079457.843841224,0.0,-0.001057669486831777,-0.0007477814171998133,0.9999949458659769,0.002248134444099092,5.054083482180638e-06,-0.002248111962979463,0.0,0.0,0.3326247313862729,-0.4704677341010619,0.6652527890198597,-0.9409401728794649,1.0,0.0,-0.002115349550358422,-0.001495570312213799,0.0,0.0,-1.657452504010645e-05,2.355605484752087e-05,-0.0001999999891731953,-4.496268888459776e-07,9.99994945865977e-05,2.248134444099093e-07,-1.057669486831777e-07,-7.477814171998133e-08,9.99994945865977e-05,2.248134444099092e-07,3.326280576335869e-05,-4.70472438778403e-05,-1.657452504010645e-05,2.355605484752087e-05,9.999949459165179e-05,2.248111962979463e-07,-1.057680063526645e-07,-7.477888950139855e-08,0.0001000004945815435,2.248156925469908e-07,3.326247313862729e-05,-4.704677341010619e-05
1,7356422.544596251,0.0,-0.001004274756951417,-0.0006831506885597012,0.999995319270079,0.002163494398367346,4.680683114168336e-06,-0.00216347276363971,0.0,0.0,0.3157643130050513,-0.4641935286132208,0.6315317836532327,-0.9283916991617278,1.0,0.0,-0.002008559556650404,-0.001366308208626288,0.0,0.0,-1.573434224049009e-05,2.32391765427941e-05,-0.0002000000638540158,-4.326988796987674e-07,9.999953192700791e-05,2.163494398367346e-07,-1.004274756951417e-07,-6.831506885597012e-08,9.999953192700791e-05,2.163494398367346e-07,3.157674706481814e-05,-4.64198170548507e-05,-1.573434224049009e-05,2.32391765427941e-05,9.999953193168859e-05,2.16347276363971e-07,-1.004284799698987e-07,-6.831575200665866e-08,0.0001000005319223272,2.163516033307719e-07,3.157643130050513e-05,-4.641935286132209e-05
1,7644222.742525834,0.0,-0.0009523557261996491,-0.0006233080694623015,0.9999956650868599,0.002082040909485377,4.334869791544713e-06,-0.002082020089284484,0.0,0.0,0.2993752897409211,-0.4574171030922121,0.5987535732347397,-0.9148387803554552,1.0,0.0,-0.00190472097595656,-0.001246622372005298,0.0,0.0,-1.491765070385558e-05,2.289743162544602e-05,-0.0002000001330173719,-4.164081819080234e-07,9.999956650868599e-05,2.082040909485377e-07,-9.523557261996492e-08,-6.233080694623016e-08,9.999956650868599e-05,2.082040909485377e-07,2.993782834938185e-05,-4.574216772632431e-05,-1.491765070385558e-05,2.289743162544602e-05,9.999956651302085e-05,2.082020089284484e-07,-9.523652497569113e-08,-6.233143025429961e-08,0.0001000005665043511,2.082061729832598e-07,2.993752897409212e-05,-4.574171030922121e-05
1,7943282.347242639,0.0,-0.0009019995423776201,-0.0005680011564025598,0.9999959853544703,0.002003654015137759,4.014605383702555e-06,-0.002003633978797971,0.0,0.0,0.2834843499809345,-0.4501799883181852,0.5669715348053688,-0.9003644784362537,1.0,0.0,-0.001804008104750664,-0.001136007992816684,0.0,0.0,-1.41257802256311e-05,2.253288360075728e-05,-0.000200000197070894,-4.007308030407053e-07,9.999959853544704e-05,2.003654015137759e-07,-9.019995423776202e-08,-5.680011564025598e-08,9.999959853544704e-05,2.003654015137759e-07,2.834871848244343e-05,-4.501844901180685e-05,-1.41257802256311e-05,2.253288360075728e-05,9.999959853946164e-05,2.003633978797971e-07,-9.020085623730441e-08,-5.68006836414124e-08,0.0001000005985314324,2.003674051640728e-07,2.834843499809345e-05,-4.501799883181852e-05
1,8254041.852680001,0.0,-0.0008532790582358135,-0.0005169785768697235,0.9999962819604853,0.001928218268476131,3.718002334679574e-06,-0.001928198986486266,0.0,0.0,0.2681137467378441,-0.4425248077043503,0.5362301746131558,-0.8850540406567776,1.0,0.0,-0.001706566649262209,-0.001033962323525216,0.0,0.0,-1.335983959159027e-05,2.21476506462724e-05,-0.000200000256392097,-3.85643653719181e-07,9.999962819604854e-05,1.928218268476131e-07,-8.532790582358135e-08,-5.169785768697236e-08,9.999962819604853e-05,1.928218268476131e-07,2.681164278753117e-05,-4.425292329524274e-05,-1.335983959159027e-05,2.21476506462724e-05,9.999962819976654e-05,1.928198986486266e-07,-8.53287591026396e-08,-5.169837466554925e-08,0.0001000006281923305,1.928237550662863e-07,2.681137467378441e-05,-4.425248077043503e-05
1,8576958.98590875,0.0,-0.0008062529827976745,-0.0004699914920538985,0.9999965566530277,0.001855622568227678,3.443312539228863e-06,-0.001855604012187556,0.0,0.0,0.2532813416134244,-0.4344947528101244,0.5065652160402649,-0.8689938505677771,1.0,0.0,-0.001612514028125177,-0.0009399876840227177,0.0,0.0,-1.26207187680502e-05,2.174387946776832e-05,-0.0002000003113306055,-3.711245136622798e-07,9.999965566530276e-05,1.855622568227678e-07,-8.062529827976746e-08,-4.699914920538985e-08,9.999965566530277e-05,1.855622568227678e-07,2.532838744268405e-05,-4.344990977576527e-05,-1.26207187680502e-05,2.174387946776832e-05,9.999965566874608e-05,1.855604012187556e-07,-8.062610453275028e-08,-4.699961919688192e-08,0.0001000006556618594,1.855641124441161e-07,2.532813416134244e-05,-4.344947528101244e-05
1,8912509.381337257,0.0,-0.000760966241188127,-0.0004267950076908262,0.9999968110510701,0.001785759995187631,3.188917040637401e-06,-0.001785742137766254,0.0,0.0,0.2390007144016941,-0.4261330896618251,0.4780038188105322,-0.8522704406545469,1.0,0.0,-0.001521940092038666,-0.0008535942833317294,0.0,0.0,-1.190909436281693e-05,2.132372069086383e-05,-0.000200000362210214,-3.571519990655525e-07,9.999968110510701e-05,1.785759995187632e-07,-7.609662411881271e-08,-4.267950076908262e-08,9.999968110510701e-05,1.785759995187632e-07,2.390031044088381e-05,-4.261373509927218e-05,-1.190909436281693e-05,2.132372069086383e-05,9.999968110829595e-05,1.785742137766254e-07,-7.609738508505388e-08,-4.267992756409032e-08,0.000100000681101918,1.785777852851498e-07,2.390007144016941e-05,-4.261330896618251e-05
1,9261187.281287728,0.0,-0.0007174505163024207,-0.0003871494675478868,0.9999970466539773,0.001718527654856772,2.953316489595352e-06,-0.001718510469752075,0.0,0.0,0.2252813299516293,-0.4174827038012147,0.4505649127165581,-0.8349695824294675,1.0,0.0,-0.001434908207110005,-0.0007743028065904492,0.0,0.0,-1.12254379397092e-05,2.088930618256802e-05,-0.0002000004093307954,-3.437055309876702e-07,9.999970466539773e-05,1.718527654856772e-07,-7.174505163024208e-08,-3.871494675478869e-08,9.999970466539773e-05,1.718527654856772e-07,2.252835827649288e-05,-4.174868786282528e-05,-1.12254379397092e-05,2.088930618256802e-05,9.999970466835104e-05,1.718510469752075e-07,-7.174576908075839e-08,-3.871533390425624e-08,0.0001000007046624444,1.718544840120505e-07,2.252813299516293e-05,-4.174827038012147e-05
