case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(in)_real,v(in)_imag,v(source)_real,v(source)_imag,v(drain)_real,v(drain)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(rs)_real,i(rs)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag,i(rb)_real,i(rb)_imag,i(rl)_real,i(rl)_imag,i(rf)_real,i(rf)_imag
2,5207948.328595368,0.0,1.728057289987086,-0.9373676034882599,1.0,0.0,0.9457352613116683,-0.1377089740901406,-0.03026364898465672,-0.01491196477475174,1.700208697776773,-0.9094432477648366,0.0,0.0,-0.0005512763737759996,0.0002183847520092035,7.256011716164606e-05,0.0001505492085939969,0.0002865864428217177,-4.172999214852744e-05,-0.0002550824293820871,-3.841076133152935e-05,-5.814885574038101e-05,-0.0001434482729869721,0.0002236338272322666,-0.0004073447219347299,8.22767003833789e-05,0.0001321475216803585,1.460198842026354e-05,-4.157967006798972e-05,1.441126142126511e-05,7.100935607024639e-06,0.0001728057289987086,-9.373676034882599e-05,7.728221353530787e-05,-4.133832944385621e-05,0.0002286283140803348,-0.000233858870810514
2,5411695.265464537,0.0,1.707878015523522,-0.9703062558394948,1.0,0.0,0.9421873673871466,-0.1423484811510677,-0.031092026643049,-0.0152281948391777,1.680696462640661,-0.9414272992778983,0.0,0.0,-0.0005483721022567188,0.0002265721030775304,7.739837202267346e-05,0.0001553957688756651,0.0002855113234506505,-4.313590337911144e-05,-0.0002590860250691704,-3.845574232830772e-05,-6.259264504979297e-05,-0.0001481442475236758,0.0002118877051648781,-0.0004204236142815031,8.829822351681668e-05,0.000135486367912259,1.567768349733012e-05,-4.361342414729333e-05,1.480572697288048e-05,7.251521351989381e-06,0.0001707878015523522,-9.703062558394948e-05,7.639529375639366e-05,-4.279214996717719e-05,0.0002237906349253073,-0.0002421450964020698
2,5623413.251903387,0.0,1.68614146052925,-1.004060744628891,1.0,0.0,0.9383709815359353,-0.1470764341521824,-0.03197740434326063,-0.01552519151135641,1.659677536293774,-0.9742070129615517,0.0,0.0,-0.0005452331122877685,0.0002350312916936676,8.260133435548269e-05,0.0001603025496642519,0.0002843548428896774,-4.456861640975225e-05,-0.0002633549529144305,-3.833191734389457e-05,-6.73739989539299e-05,-0.0001529096013255108,0.0001992768250178549,-0.0004336657587018129,9.474080686150594e-05,0.0001387379918067854,1.682423533181711e-05,-4.57744638682289e-05,1.522733540155268e-05,7.392948338741148e-06,0.0001686141460529251,-0.0001004060744628891,7.543988801335337e-05,-4.42821369527978e-05,0.0002185777438660118,-0.0002506456299422331
2,5843414.133735067,0.0,1.662734553877392,-1.038602406622495,1.0,0.0,0.934267482611677,-0.1518846947891681,-0.03292278876395943,-0.01579858833818228,1.637042376048715,-1.007755080404653,0.0,0.0,-0.0005418406211293962,0.000243766088917928,8.819405972822137e-05,0.0001652558631613436,0.0002831113583671749,-4.60256650876267e-05,-0.0002679013493601117,-3.801357241941931e-05,-7.251654126919316e-05,-0.0001577327258574472,0.0001857452120410659,-0.0004470355244986926,0.0001016278939723703,0.0001418738130816686,1.804479028136077e-05,-4.807313405875227e-05,1.56775184590283e-05,7.523137303896322e-06,0.0001662734553877392,-0.0001038602406622495,7.44110170931234e-05,-4.580704910930239e-05,0.0002129620889203145,-0.0002593546623077226
2,6072021.956909773,0.0,1.637537634515171,-1.073893683910799,1.0,0.0,0.929857316918303,-0.1567633803584504,-0.03393116604188251,-0.01604346739868173,1.6126750299716,-1.042035615933136,0.0,0.0,-0.000538174447797659,0.0002527794078546336,9.420281539188784e-05,0.0001702395296166438,0.0002817749445206979,-4.750405465407589e-05,-0.0002727368255110746,-3.747205905778133e-05,-7.804511727670571e-05,-0.0001625997832363191,0.0001712348068946948,-0.0004604909965290588,0.0001089830620595555,0.0001448614274488609,1.934232937218844e-05,-5.052072953979092e-05,1.615769811518215e-05,7.639746380324634e-06,0.0001637537634515171,-0.0001073893683910799,7.330341045325451e-05,-4.736525526968798e-05,0.000206914458500999,-0.0002682643138105107
2,6309573.444801815,0.0,1.610424458280609,-1.10988681521433,1.0,0.0,0.9251200345282008,-0.1617006311239775,-0.03500545700648103,-0.01625430646533568,1.586453137819595,-1.077002890981514,0.0,0.0,-0.0005342129444070101,0.0002620731220662892,0.0001006550216200625,0.0001752345574868924,0.0002803394044024851,-4.900019124969013e-05,-0.0002778721857502688,-3.667554048502014e-05,-8.398575637888104e-05,-0.0001674944115510182,0.0001556857370366797,-0.0004739832200382018,0.0001168297399222089,0.0001476642220064549,2.071958791193902e-05,-5.312957243236775e-05,1.666926524118144e-05,7.740145935874134e-06,0.0001610424458280609,-0.000110988681521433,7.211150626452706e-05,-4.895467686279608e-05,0.000200403970694362,-0.0002773643211689504
2,6556418.494179667,0.0,1.581262319480656,-1.146522375998518,1.0,0.0,0.9200343503218552,-0.1666823539175672,-0.03614846215415998,-0.01642492408433022,1.558248042248175,-1.112599921732246,0.0,0.0,-0.0005299329350852561,0.0002716478565848029,0.0001075791582088454,0.0001802187919467178,0.0002787982879763197,-5.050980421744461e-05,-0.0002833170886772913,-3.558873393444956e-05,-9.036560480210241e-05,-0.0001723973995256083,0.0001390366881991225,-0.0004874553824659715,0.0001251908567292244,0.0001502409715343015,2.217895869504651e-05,-5.591309105240667e-05,1.721355340674285e-05,7.821392421109627e-06,0.0001581262319480656,-0.0001146522375998518,7.082945646582614e-05,-5.057272371510206e-05,0.0001933980884625212,-0.0002866416872165692
2,6812920.690579485,0.0,1.549912319236985,-1.183727658391124,1.0,0.0,0.9145782357165878,-0.1716919412864181,-0.03736279469897458,-0.01654842341264434,1.52792504119471,-1.148756901158555,0.0,0.0,-0.000525309666418599,0.0002815027484263932,0.0001150046279320762,0.0001851665310629951,0.0002771449199141175,-5.202786099588427e-05,-0.0002890796418309719,-3.417265477459954e-05,-9.721282093256477e-05,-0.0001772863294379262,0.0001212253966555512,-0.0005008419342639878,0.0001340884099072719,0.0001525454206137101,2.372237634466196e-05,-5.888589881146512e-05,1.77918069995117e-05,7.880201625068735e-06,0.0001549912319236985,-0.0001183727658391124,6.945113823612316e-05,-5.221622277993431e-05,0.0001858626683267036,-0.0002960802908703445
2,7079457.843841247,0.0,1.516229818959686,-1.221414884458083,1.0,0.0,0.9087290481079435,-0.1767099661425384,-0.03865079987608847,-0.0166171359995009,1.495343818502519,-1.185389469053082,0.0,0.0,-0.0005203167744278585,0.0002916351735068237,0.0001229615673288798,0.0001900481098688315,0.0002753724388205889,-5.354847458864799e-05,-0.0002951659210301534,-3.238437034896858e-05,-0.0001045564245307427,-0.0001821351879643073,0.0001021892860688307,-0.000514067653724625,0.0001435429391341832,0.0001545258587947769,2.535118014301028e-05,-6.206387096995778e-05,1.840514279813736e-05,7.91292190452424e-06,0.0001516229818959686,-0.0001221414884458082,6.797017356829632e-05,-5.388133950241279e-05,0.0001777620516347199,-0.0003056604554274373
2,7356422.544596274,0.0,1.48006512446296,-1.259479250377123,1.0,0.0,0.9024637062035853,-0.1817138527857511,-0.04001445853665489,-0.01662256713775728,1.460359096787587,-1.222396817441781,0.0,0.0,-0.0005149262743164486,0.0003020404369979048,0.0001314805936573843,0.0001948294538798928,0.0002734738503647228,-5.506480387447004e-05,-0.0003015794047326973,-3.0176773913513e-05,-0.0001124260895923106,-0.000186913945719056,8.186627592636858e-05,-0.0005270466647913136,0.0001535728922864004,0.0001561246989512243,2.706595256054067e-05,-6.546421638382822e-05,1.905450406507376e-05,7.915508160836797e-06,0.000148006512446296,-0.0001259479250377123,6.637995894489033e-05,-5.556349170189915e-05,0.0001690592092678794,-0.000315358474138191
2,7644222.742525859,0.0,1.441264454110439,-1.297796804887356,1.0,0.0,0.895758920659347,-0.1866775264392489,-0.04145527297817908,-0.01655534495161355,1.422821564193583,-1.259659634390284,0.0,0.0,-0.0005091085806807963,0.0003127114245304267,0.0001405924752202748,0.0001994716053854542,0.0002714420971694991,-5.656894740583301e-05,-0.0003083203136934267,-2.749839211063046e-05,-0.0001208518690401895,-0.0001915881077894477,6.019579176709574e-05,-0.0005396814220265122,0.0001641938682823823,0.0001572780725993663,2.886633063690751e-05,-6.910554052720809e-05,1.974060618008528e-05,7.883497596006453e-06,0.0001441264454110439,-0.0001297796804887356,6.46737074633447e-05,-5.725725610864925e-05,0.0001597159525861322,-0.0003251460933184954
2,7943282.347242665,0.0,1.399671252787009,-1.336222173605767,1.0,0.0,0.8885914906825495,-0.1915710451409724,-0.04297413293035618,-0.01640517604417085,1.382579134854137,-1.297037897110987,0.0,0.0,-0.000502832567538988,0.0003236382123178311,0.0001503277106240098,0.0002039302282356747,0.0002692701486916817,-5.805183186090072e-05,-0.0003153848465590556,-2.429324306045508e-05,-0.0001298638378000305,-0.0001961182396432124,3.712001035592361e-05,-0.0005518616836139619,0.0001754177212803545,0.000157915460421031,3.07507874388695e-05,-7.300789504585339e-05,2.046387282397913e-05,7.811988592462312e-06,0.0001399671252787009,-0.0001336222173605767,6.284450612973347e-05,-5.895626805049943e-05,0.0001496932255065415,-0.0003349899551424288
2,8254041.852680027,0.0,1.355127922103442,-1.374586151988191,1.0,0.0,0.8809386784717996,-0.1963602200719279,-0.04457115969958664,-0.01616081131285259,1.339478611263124,-1.334368536055488,0.0,0.0,-0.0004960656794004079,0.0003348076353536893,0.0001607160009837639,0.0002081550999638811,0.0002669511146884241,-5.95030969914933e-05,-0.0003227643030833742,-2.050076641417557e-05,-0.0001394916392220558,-0.0002004594755291894,1.258537533327037e-05,-0.0005634635017317472,0.0001872515108730297,0.000157959381612994,3.271638108058951e-05,-7.719280788812883e-05,2.122436176170792e-05,7.695624434691708e-06,0.0001355127922103442,-0.000137458615198819,6.088539142105108e-05,-6.065311527524947e-05,0.0001389514947852498,-0.0003448510048435032
2,8576958.985908778,0.0,1.307478045507291,-1.412693204539535,1.0,0.0,0.8727786743996317,-0.2010062332762654,-0.04624552671341334,-0.01581002645815785,1.293367824822498,-1.371463005975893,0.0,0.0,-0.0004887741066308092,0.00034620281445032,0.00017178559779334,0.0002120896040630303,0.0002644783861817066,-6.091097978068649e-05,-0.0003304440886457403,-1.605585159528667e-05,-0.0001497639184060003,-0.000204561020035336,-1.345557980826956e-05,-0.0005743482701086389,0.0001996962840950102,0.00015732517204924,3.475846931553232e-05,-8.168328667132197e-05,2.202167938733969e-05,7.528584027694214e-06,0.0001307478045507291,-0.0001412693204539535,5.878944658284083e-05,-6.233922754435879e-05,0.0001274512577038989,-0.0003546838705150388
2,8912509.381337285,0.0,1.256569194078282,-1.450318927044463,1.0,0.0,0.8640911665487746,-0.2054652653374338,-0.04799525515887668,-0.01533962275774248,1.244098337803486,-1.408104818440204,0.0,0.0,-0.0004809230404871981,0.0003578026451836087,0.0001835625083747561,0.0002156702402083518,0.0002618458080450832,-6.226220161740419e-05,-0.000338402597037816,-1.088899588600826e-05,-0.0001607076249657673,-0.00020836565794276,-4.104206492537346e-05,-0.0005843618812779694,0.0002127456776299877,0.0001559208885904558,3.687038858867623e-05,-8.650378638720463e-05,2.285488340898889e-05,7.304582265591656e-06,0.0001256569194078282,-0.0001450318927044463,5.654992444561301e-05,-6.400476447455471e-05,0.0001151536882590035,-0.0003644362282129606
2,9261187.281287758,0.0,1.202256403554073,-1.487207552762938,1.0,0.0,0.8548580283568386,-0.2096881500040284,-0.04981698414907237,-0.01473545483459474,1.191528794687593,-1.444047113642491,0.0,0.0,-0.0004724770252779748,0.0003695812549530889,0.0001960695408213891,0.0002188261762883047,0.0002590478873808602,-6.354186363758436e-05,-0.0003466099734350847,-4.92662983875354e-06,-0.0001723471674170688,-0.0002118092930337357,-7.020248897849734e-05,-0.0005933340610801478,0.000226384333079677,0.000153647385115047,3.904309778318145e-05,-9.168013087364489e-05,2.372237340432018e-05,7.016883254568922e-06,0.0001202256403554073,-0.0001487207552762938,5.416039975852696e-05,-6.563850516556777e-05,0.0001020214443426529,-0.0003740481707995341
2,9623506.263980702,0.0,1.144406413950724,-1.523069613247738,1.0,0.0,0.8450641374066367,-0.2136200780555143,-0.05170571596503759,-0.01398249337391048,1.135529011792629,-1.479010378081541,0.0,0.0,-0.0004634004269472337,0.0003815074385265828,0.000209325171565834,0.0002214788733249354,0.0002560800416383748,-6.473335698651949e-05,-0.0003550267665288685,1.908346585346451e-06,-0.0001847034020586732,-0.0002148205431468828,-0.0001009515111474668,-0.0006010779652661726,0.0002405861251337971,0.0001503986147394269,4.126478883230539e-05,-9.723937575703795e-05,2.462176950716076e-05,6.658330178052612e-06,0.0001144406413950724,-0.0001523069613247739,5.161495508148313e-05,-6.722774445825187e-05,8.801965890484613e-05,-0.000383451606068493
2,10000000.0,0.0,1.082902757890799,-1.55757989993566,1.0,0.0,0.8346983364372704,-0.2172003788429726,-0.05365453849958074,-0.01306493196574839,1.075984889185657,-1.512680449036857,0.0,0.0,-0.0004536580387017423,0.0003935440877735202,0.0002233422216622917,0.0002235418226895585,0.0002529388898294759,-6.581829661908262e-05,-0.0003636024884257261,9.695768198044938e-06,-0.000197792441424396,-0.0002173204265153926,-0.000133286671386275,-0.0006073901422650356,0.0002553122126366468,0.0001460622217955197,4.352046902929674e-05,-0.00010320959893193,2.554978023789559e-05,6.221396174165898e-06,0.0001082902757890799,-0.000155757989993566,4.890840405389351e-05,-6.875820222894806e-05,7.31171371964809e-05,-0.0003925697182405711
3,10.0,0.0,3.864724941382693,-9.013877148390319e-06,1.0,0.0,0.9876221647198101,-5.019601533878123e-07,-0.02684823306664776,-1.458494048720535e-08,3.826406002735322,-8.906307065734978e-06,0.0,0.0,-0.0008596794825325021,1.529756110503961e-09,1.540105901380991e-05,6.168984349213849e-10,0.0002992794438544879,-1.521091373902462e-10,-0.0003894739795568207,3.21637090108486e-10,-2.616186124930182e-06,-6.099532251655728e-10,0.000454804443961873,-1.825017455316856e-09,3.001485418552502e-06,5.797506247305616e-10,-1.039126466579271e-12,-7.142711892308542e-11,1.278487288887989e-05,6.94520975581207e-12,0.0003864724941382694,-9.013877148390319e-10,0.0001739275455788783,-4.048321393515899e-10,0.0002838783838015511,-8.404346912347166e-10
3,10.39122303835169,0.0,3.864724941381363,-9.366520788920064e-06,1.0,0.0,0.9876221647197313,-5.215979910216515e-07,-0.02684823306665331,-1.515553696035594e-08,3.826406002734007,-9.254742316807537e-06,0.0,0.0,-0.0008596794825323079,1.589603693852378e-09,1.54010590139177e-05,6.410329229276186e-10,0.000299279443854464,-1.580599972792883e-10,-0.0003894739795568031,3.342202740722917e-10,-2.61618612503535e-06,-6.338160005655447e-10,0.0004548044439615814,-1.896416342707699e-09,3.001485418662494e-06,6.024318048196879e-10,-1.03911852083218e-12,-7.422151237168166e-11,1.278487288888253e-05,7.216922362074258e-12,0.0003864724941381363,-9.366520788920065e-10,0.0001739275455788185,-4.206701053094335e-10,0.0002838783838014276,-8.733144325785886e-10
3,10.7977516232771,0.0,3.864724941379927,-9.732960661099827e-06,1.0,0.0,0.9876221647196463,-5.42004106106048e-07,-0.02684823306665821,-1.574845648209084e-08,3.826406002732589,-9.616809157639117e-06,0.0,0.0,-0.000859679482532065,1.651792652540359e-09,1.540105901403398e-05,6.661116077065118e-10,0.0002992794438544382,-1.642436685169843e-10,-0.0003894739795567677,3.472957411824035e-10,-2.616186125148812e-06,-6.586123427150387e-10,0.0004548044439612605,-1.970608519064469e-09,3.001485418781052e-06,6.260003249275754e-10,-1.039109941211823e-12,-7.712522892981073e-11,1.278487288888486e-05,7.49926499147183e-12,0.0003864724941379927,-9.732960661099828e-10,0.000173927545578754,-4.371276889835962e-10,0.0002838783838012943,-9.074805051533069e-10
3,11.22018454301963,0.0,3.864724941378376,-1.011373650529596e-05,1.0,0.0,0.9876221647195547,-5.632085554248505e-07,-0.02684823306666489,-1.636457238150341e-08,3.826406002731057,-9.993040887425992e-06,0.0,0.0,-0.0008596794825318221,1.71641458656524e-09,1.540105901415922e-05,6.921714284110822e-10,0.0002992794438544105,-1.706692592196517e-10,-0.0003894739795567505,3.608827506895792e-10,-2.616186125271381e-06,-6.84378774896081e-10,0.0004548044439609095,-2.047703264286745e-09,3.001485418909205e-06,6.504908998400398e-10,-1.039100677150862e-12,-8.014254556938048e-11,1.278487288888805e-05,7.792653515001625e-12,0.0003864724941378376,-1.011373650529596e-09,0.0001739275455786844,-4.54229131246636e-10,0.0002838783838011503,-9.429832332001142e-10
3,11.65914401179831,0.0,3.864724941376705,-1.05094091777615e-05,1.0,0.0,0.9876221647194555,-5.852425716525403e-07,-0.0268482330666716,-1.70047921543326e-08,3.826406002729406,-1.038399166925769e-05,0.0,0.0,-0.0008596794825315793,1.783564679527435e-09,1.540105901429479e-05,7.19250769339119e-10,0.0002992794438543804,-1.773462338341031e-10,-0.000389473979556724,3.750013153108444e-10,-2.616186125403816e-06,-7.11153249265628e-10,0.000454804443960555,-2.127814133555704e-09,3.001485419047657e-06,6.75939602465297e-10,-1.039090674047932e-12,-8.327790658729287e-11,1.278487288889124e-05,8.097520073491716e-12,0.0003864724941376706,-1.05094091777615e-09,0.0001739275455786094,-4.71999621329895e-10,0.000283878383800995,-9.798749097605149e-10
3,12.11527658628588,0.0,3.864724941374897,-1.092056147673806e-05,1.0,0.0,0.9876221647193485,-6.081386093577723e-07,-0.02684823306667899,-1.767005879963094e-08,3.82640600272762,-1.079023734636036e-05,0.0,0.0,-0.0008596794825312878,1.853341838828933e-09,1.540105901444113e-05,7.473895164705623e-10,0.000299279443854348,-1.842844270781128e-10,-0.000389473979556698,3.896722307069771e-10,-2.616186125546714e-06,-7.38975202756453e-10,0.0004548044439601529,-2.211059124592526e-09,3.001485419197006e-06,7.023839169668324e-10,-1.039079872945843e-12,-8.653593015158385e-11,1.278487288889476e-05,8.414313714109973e-12,0.0003864724941374898,-1.092056147673806e-09,0.0001739275455785282,-4.904653339254708e-10,0.0002838783838008272,-1.018209873700259e-09
3,12.58925411794167,0.0,3.864724941372948,-1.134779900087723e-05,1.0,0.0,0.9876221647192331,-6.31930392806701e-07,-0.02684823306668621,-1.836135220875772e-08,3.826406002725694,-1.121237629027389e-05,0.0,0.0,-0.0008596794825309825,1.925848841357341e-09,1.540105901459886e-05,7.766291162167834e-10,0.0002992794438543131,-1.91494058426273e-10,-0.0003894739795566582,4.049171061127451e-10,-2.616186125700942e-06,-7.67885615164995e-10,0.000454804443959724,-2.29756085146139e-09,3.00148541935839e-06,7.298627939749693e-10,-1.03906821018408e-12,-8.99214151036622e-11,1.27848728888982e-05,8.743501051789392e-12,0.0003864724941372948,-1.134779900087723e-09,0.0001739275455784407,-5.096534677397223e-10,0.0002838783838006461,-1.058044589746719e-09
3,13.08177474260194,0.0,3.864724941370842,-1.179175104124499e-05,1.0,0.0,0.9876221647191086,-6.566529656364668e-07,-0.02684823306669391,-1.907969060867043e-08,3.826406002723616,-1.165103028221131e-05,0.0,0.0,-0.0008596794825306356,2.001192484868791e-09,1.540105901476919e-05,8.070126364682504e-10,0.0002992794438542753,-1.989857471625657e-10,-0.0003894739795566139,4.207583961661027e-10,-2.616186125867475e-06,-7.979270695117406e-10,0.000454804443959246,-2.387446725170914e-09,3.001485419532458e-06,7.584167079584204e-10,-1.039055617023605e-12,-9.343934802666882e-11,1.278487288890186e-05,9.08556695650973e-12,0.0003864724941370843,-1.179175104124499e-09,0.0001739275455783462,-5.295922855550597e-10,0.0002838783838004507,-1.099437731657485e-09
